Id,preco,fold_busca,raw_a200_d6_bruto,raw_a200_d6_calibrado_cf,raw_a250_d6_bruto,raw_a250_d6_calibrado_cf,raw_a300_d6_bruto,raw_a300_d6_calibrado_cf
3220,1700000.0,4,1222921.7292910728,1084354.9059567684,1152961.3574029699,1045028.693115209,1103873.925773922,1019094.0699410895
3221,1400000.0,1,1245780.3119531136,1115577.1877245114,1205122.0331538161,1102218.6977984447,1156806.0305308287,1077125.276840882
3222,560000.0,1,477970.6227776945,428015.37161661434,460648.17533514637,421314.2055268769,450791.7776004993,419741.257765332
3223,600000.0,1,690653.7986560417,618469.8979453415,689300.8634321456,630442.6267066273,684782.243934891,637614.470021068
3224,195000.0,4,237230.38019819764,210350.27872064064,243328.49168332404,220549.67760089834,243291.00196780372,224605.7376539512
3225,250000.0,2,250479.28510754794,223576.74925614294,246898.29648968118,225503.1818060307,256722.79022949748,238764.82608600007
3226,850000.0,2,1442672.1030541784,1287723.0103275187,1379081.2330530926,1259576.1511681953,1301993.0252507974,1210917.573625969
3227,380000.0,3,347830.8304172423,310746.5357377141,346052.72090395103,316457.6301963124,342529.4308273625,318906.5020861178
3228,280000.0,2,285504.818313435,254840.39188340842,279420.93007470923,255207.5477672678,265617.3955822214,247037.24669286644
3229,480000.0,1,533045.9060654659,477334.44421214855,523515.8241317282,478813.6919555464,505558.6662906183,470735.80532572884
3230,1500000.0,3,1315012.5490009156,1174811.3114742432,1197892.9373042546,1095446.84167769,1140544.8634232758,1061885.8998131673
3231,865000.0,3,1238331.3028736832,1106305.5048972212,1193814.1988717746,1091716.9247587835,1142910.1155478363,1064088.029655772
3232,680000.0,1,557115.3249110287,498888.2401168208,557266.1846277459,509682.16616209224,553263.3894613325,515154.6290487469
3233,420000.0,3,406662.8798495459,363306.1536689601,404932.63975757913,370302.02574938774,399065.0923084212,371543.1178726788
3234,328400.0,2,329550.5419015548,294155.41825071134,323618.01346249395,295574.70733132114,319330.95813139516,296993.50265692844
3235,580000.0,3,365244.5102922231,326303.6405783193,351599.12102132716,321529.6915651134,339649.4727984579,316225.16361270734
3236,3000000.0,1,2040387.0851878203,1827135.3821562957,1632175.0853037795,1492806.4109777831,1394860.7263469424,1298782.7746121732
3237,254200.0,2,201112.83969406007,179512.46911761002,206465.71349416015,188574.3076754331,206144.47736569063,191724.50658863675
3238,1900000.0,2,1198782.3354236397,1070028.0364686653,1218238.3140722087,1112671.1683601232,1122577.3254451854,1044052.1452668828
3239,695000.0,2,595809.7830052484,531817.2894102819,584140.3171377807,533521.300100419,576936.2834349112,536579.1297839052
3240,330000.0,3,283208.23099670134,253013.7324775472,277065.4142985611,253370.25002793747,270881.83916351513,252200.16743562737
3241,190000.0,4,183137.79117006483,162386.81312537176,177080.3250969172,160503.22894539972,178942.7417425429,165199.5601227502
3242,560000.0,3,524506.7288539042,468585.97544949467,524535.9051044544,479676.5910368492,537231.960954915,500181.1525017475
3243,750000.0,2,485110.7081692012,433007.763956394,460808.76274941984,420877.11289023596,445177.6736501025,414037.13994934515
3244,630000.0,5,557026.8766329332,497570.2740147584,550919.5337731519,502897.36880258366,535777.7084119979,498404.8941695321
3245,850000.0,1,812196.836705983,727309.8268431341,779546.2803640445,712982.139881605,753955.8775848873,702023.426517562
3246,3500000.0,4,1717063.6898880608,1522506.626037053,1393621.3916745277,1263159.7167484383,1195655.1152723078,1103826.2696661334
3247,270000.0,5,259068.30396146598,231415.56071735176,254345.02676163672,232174.4590365499,256888.83126461395,238969.72335646278
3248,1300000.0,4,680435.2731821472,603336.508779525,659837.0128870212,598067.4086073154,687300.9759650365,634514.8051029714
3249,510000.0,4,400089.61303486006,354756.2565334348,381302.72587207233,345607.6708389534,382089.8664589906,352744.555334925
3250,265000.0,3,330704.1310892638,295445.81475675147,323385.1307842313,295728.61574784963,317224.31107997487,295346.57847891963
3251,790000.0,5,750507.8734659625,670399.2642293524,787376.5087400767,718743.0291142927,748098.9876246647,695915.8451375682
3252,260000.0,3,208188.1617345192,185991.9949102874,210718.97365566375,192697.88391283582,229847.7008899346,213995.99481508217
3253,360000.0,5,356493.06524214154,318441.2810188022,357342.3138861746,326193.7513531342,354738.7796938054,329994.21434525814
3254,2000000.0,2,2048224.8997294242,1828236.87248377,1722255.1717805401,1573012.1537498557,1473823.4468692103,1370728.3200631214
3255,450000.0,5,480082.1505735775,428838.5663801675,478706.4477106032,436978.902043473,469759.24699145305,436991.5061899042
3256,1100000.0,2,1306279.4811628885,1165979.5335690172,1336527.2087165518,1220709.670422986,1258780.2241360105,1170727.5424501726
3257,470000.0,5,423600.3348499386,378385.57442340464,420297.9402878936,383661.7061593609,415656.8369670149,386662.97344361176
3258,570000.0,2,379525.1569086228,338762.54799323727,370578.52328192815,338465.82701127545,366992.5534463084,341321.1313266445
3259,255000.0,2,301057.90262132464,268723.00907856546,308299.2239371183,281583.3763723671,293351.1028617838,272830.959005689
3260,364000.0,4,321663.61462497705,285216.5516664578,317344.9742918222,287637.22359079326,309252.56346496963,285501.3115019229
3261,249000.0,1,238873.44452339306,213907.51074375887,227559.5266918504,208128.6029809964,225988.65204323822,210422.56261689126
3262,375000.0,1,266936.41975071596,239037.4752189542,269636.3291739255,246612.53835303828,272515.07826844987,253744.25044147111
3263,360000.0,4,336885.98996671254,298714.1100029958,333225.54145781364,302031.1564358504,327421.4502043711,302274.78925263067
3264,349000.0,2,390668.91957419674,348709.42336131894,380093.2941572479,347156.08991322963,371061.6208181797,345105.5641871184
3265,1000000.0,1,916901.6151088699,821071.352138781,900816.5738472977,823897.3677900521,908410.0715900877,845838.8217405153
3266,980000.0,4,936978.6790296665,830811.4927123716,899193.375991352,815016.802199441,860119.6769538347,794060.6637744048
3267,320000.0,4,407698.76737647585,361503.23276493605,390331.7392316443,353791.4473121969,377757.4039773728,348744.83514934
3268,1800000.0,5,2342533.399123166,2092493.2605334988,2108052.2482769834,1924299.0381847476,1650311.1905697153,1535194.8417573888
3269,457000.0,1,355025.37574106234,317919.78604888916,349433.02437831793,319595.5285043592,343660.3010278418,319988.9930673819
3270,400000.0,3,358450.62511417957,320234.09153706743,357887.8133286015,327280.56287569087,354371.32376846374,329931.7055169677
3271,450000.0,1,390595.27430424903,349772.0853877307,386089.3914447442,353121.8702875579,378913.0131129197,352813.4997364967
3272,260000.0,3,371384.5219997164,331789.0294531463,369306.0619703483,337722.30104992236,364980.1919482827,339808.9211306647
3273,350000.0,1,340528.13019671215,304937.7247183786,334611.2011185615,306039.3157035579,333065.9911550551,310124.4188401651
3274,512000.0,3,298876.2527163491,267011.29406633286,288927.66427894915,264218.0176969331,279180.44616446045,259926.45163978
3275,430000.0,4,521131.1138739525,462082.7862004862,507435.31899277004,459932.55961498345,470686.4707857605,434536.7527754321
3276,380000.0,5,252466.84834484404,225518.7391853032,259005.7271257185,236428.8987617514,245755.39800649145,228612.89525847274
3277,1300000.0,5,1286037.3120640751,1148766.7195250965,1275074.8891567555,1163930.0614220256,1201130.5838539472,1117346.5266105668
3278,480000.0,4,414262.95194478123,367323.64266506425,397659.0430784273,360432.8171325259,389938.73773224343,359990.6166681475
3279,500000.0,2,512426.4320936914,457389.6634655431,499216.70185841067,455956.78982130665,500335.69888374634,465336.81727984245
3280,620000.0,4,261259.73647717133,231656.9165405386,253473.19890186898,229744.7040070844,255674.0405925114,236037.73268132136
3281,330000.0,5,262527.35460311116,234505.39506430106,258614.8715317964,236072.1129922961,255329.34442135337,237519.0174706621
3282,550000.0,1,587093.344552125,525733.0975317957,579627.7672334934,530134.3309905096,573528.4078891189,534023.7938076812
3283,185000.0,5,140635.98897757594,125624.61616734813,152469.09767564555,139178.7790126874,151188.6172003149,140642.55673999863
3284,352000.0,3,317391.2341432129,283552.2842101463,306984.0289745224,280730.1675410242,290918.5999190239,270855.0703741613
3285,400000.0,3,503606.62378408015,449914.1537503906,501543.4984517472,458650.5389866901,482982.3310535012,449672.9095471561
3286,400000.0,4,326254.5096826505,289287.26155678474,328228.84566817206,297502.21846458555,323910.17285369715,299033.18544041854
3287,990000.0,3,1168776.32483096,1044166.1929674483,1094943.7070887492,1001302.0265771723,1045379.4924084273,973283.7160044159
3288,562000.0,4,618461.0476268744,548384.4591804976,603412.8406930589,546925.2965587543,578520.8819242708,534089.2527131395
3289,570000.0,1,474393.41321642755,424812.0352466545,466520.9260667143,426685.491990625,444654.4868614268,414026.7033699482
3290,1700000.0,2,782116.2391352729,698113.6432548653,713560.9197323102,651726.885522674,735496.020244292,684047.4864097043
3291,170000.0,4,167838.68365132177,148821.2169818425,163299.51290621146,148012.48581576164,163804.18618261546,151223.67769778986
3292,850000.0,5,1131424.3242382917,1010656.9981706437,1095985.065482024,1000451.0130598994,1075890.8366870284,1000842.7939010531
3293,1465000.0,1,940715.1545559798,842396.0119614459,918058.085528363,839666.6559039264,895606.939434262,833917.5688218682
3294,379000.0,1,370805.4755120737,332050.6236898838,369999.5152251446,338405.88142782915,366907.2824827541,341634.7233579191
3295,1050000.0,4,847285.7804545651,751281.5176780944,836723.7579689504,758395.1792264,821987.0638152823,758856.7161011129
3296,408000.0,1,327735.0927176275,293481.7556069414,329895.65972809296,301726.42642941955,329052.85806133295,306387.7101954226
3297,410000.0,5,353174.9623272752,315477.3497511783,346894.45078593504,316656.60020742164,337274.3445015128,313747.99910135736
3298,1450000.0,4,1446446.2185952447,1282552.2809588197,1387952.9053830064,1258021.8768866472,1320885.0151370098,1219438.2479470407
3299,1000000.0,2,473509.67381700233,422652.7298171045,446717.6846420254,408007.1053062527,442372.7394590678,411428.41314442694
3300,365000.0,2,389903.35521088477,348026.0838523366,379545.62040182995,346655.8751438516,378184.36800212966,351730.0695187645
3301,300000.0,5,200241.62111619607,178867.9908772187,199889.8821872853,182466.02205910577,191318.36135647935,177973.07754215086
3302,4000000.0,4,2493996.4900764837,2211406.719399059,2044409.7375985847,1853025.5351202919,1556022.3108851293,1436516.5012909549
3303,1600000.0,2,1045279.816835205,933012.3383685325,971989.2081438608,887760.9211318537,918049.2557149307,853830.9773090468
3304,215000.0,4,242458.85347789052,214986.32411561898,229969.29262322356,208441.07895168677,225735.9917969351,208398.98945093973
3305,260000.0,4,260536.3145511452,231015.46411085784,257244.47346877021,233162.93663623746,265828.63309634844,245412.43097041565
3306,158000.0,5,169341.86038242598,151266.44585262545,168504.01195385982,153815.97320375298,165794.7227393867,154229.8231960942
3307,340000.0,5,310715.13904582255,277549.65399531875,305999.0555788027,279325.9459375423,299194.21338980197,278324.12196218455
3308,360000.0,3,253181.73580970874,226188.53889562553,244787.52852243776,223852.8307925766,237108.69347497425,220756.22485246923
3309,490000.0,4,495081.4205376432,438984.73168781423,491132.8889773333,445156.25594769616,489456.98559508444,451865.65228586504
3310,380000.0,1,377671.8558987312,338199.3621537185,371435.3306844095,339719.0950296485,369555.3048183676,344100.35001965053
3311,380000.0,3,338731.7602298193,302617.57104592904,330229.90315450495,301988.01009063015,333466.5212814823,310468.62632455665
3312,540000.0,4,435035.9263698665,385742.8727675611,411299.03005913825,372795.91818273644,405105.78461781633,373992.8022245907
3313,1210000.0,5,844890.3388360759,754707.4208487725,810294.6878566201,739663.4925738472,774135.3304637998,720136.0403669713
3314,480000.0,2,461388.47149966925,411833.3959547384,449291.85710927617,410358.21136950084,457134.87997511006,425157.93014530966
3315,800000.0,5,429392.27271208697,383559.2854776465,418590.4462360863,382103.0497435702,410371.27748749376,381746.1046160051
3316,650000.0,1,626009.7685515463,560582.1591400218,596884.4332651646,545917.4794505823,563225.8461463375,524430.8721107987
3317,200000.0,3,242339.06453523776,216501.86870413332,237677.21934475043,217350.60885813742,239781.87701595412,223245.04927385956
3318,1140000.0,3,927266.9281890433,828405.5363731014,923284.4980137441,844323.4414548001,899699.3642579637,837650.582291777
3319,255000.0,5,289380.8486634407,258492.5686790075,296939.63477483176,271056.2103302579,281022.0228712868,261419.5203895404
3320,850000.0,5,916438.7430014624,818618.8056657566,906550.702687725,827529.1310609321,907732.6876762495,844414.403645941
3321,990000.0,2,928748.3587151879,828996.8522920486,936479.1430017707,855328.001223006,914578.9060671075,850603.3813898087
3322,273000.0,2,239973.90974212598,214199.69568898616,239418.51666559023,218671.56662876054,235751.83905048887,219260.8096851271
3323,680000.0,1,887369.9325793514,794626.1827706739,822551.8122691712,752315.5020395834,697411.9517024233,649374.2440164372
3324,350000.0,1,375103.30982934404,335899.2684910281,368962.722178479,337457.61838861514,364214.12125269516,339127.0669670087
3325,330000.0,5,262527.35460311116,234505.39506430106,258614.8715317964,236072.1129922961,255329.34442135337,237519.0174706621
3326,270000.0,4,295991.5098090584,262453.3018716281,318502.9255863163,288686.7750958862,321731.5397306512,297021.87595621566
3327,440000.0,3,431894.3598574589,385847.5568981941,419639.42012646614,383751.0541263309,419494.9835081441,390564.0385706941
3328,265000.0,3,209345.17758151933,187025.6544792728,203071.26681813638,185704.2235944944,199298.53367990718,185553.68539640924
3329,850000.0,4,777619.1027285765,689508.6323294325,810383.3155061109,734520.55586086,776005.2559200913,716406.408455422
3330,330000.0,5,423420.46002684376,378224.8992948424,415135.4800035552,378949.2435683891,404416.0995599981,376206.3261255722
3331,770000.0,1,725654.1129734417,649812.1433164087,725790.4031686864,663816.3862639229,704842.0051398552,656292.5156665806
3332,450000.0,5,368017.9399015216,328735.999788777,365357.3073468202,333510.0995223903,349223.84493161173,324863.97015378205
3333,487200.0,4,505770.61152408714,448462.7517517627,497628.2260505772,451043.5422556122,485288.3725359801,448017.1975400626
3334,360000.0,4,338444.2771958679,300095.8308125557,348222.2052444287,315623.93112633564,346087.6320832797,319507.3688227124
3335,255000.0,2,266872.00204881787,238208.81898451023,271328.0038057913,247815.9187049795,261978.02951833667,243652.4571908128
3336,500000.0,5,558417.5350700219,498812.4946842274,552107.9729058186,503982.21491197246,542207.8587498738,504386.5136888325
3337,1300000.0,3,1014960.6541255864,906749.7173878343,905929.6085390422,828452.7753287347,823468.8398024342,766677.3819814194
3338,622000.0,3,530754.7180775207,474167.8297211141,530044.6478903599,484714.2156012072,513931.4205862644,478487.5601942652
3339,462000.0,2,377878.61147357395,337292.84851005365,372874.2279422102,340562.59605642833,354223.82172255835,329445.5825814997
3340,430000.0,3,374462.0313210773,334538.4273692719,368772.0862307228,337233.99193707155,352483.0022501855,328173.61422316707
3341,1220630.0,1,1205476.9103230233,1079486.1088923714,1190844.2856718104,1089160.1030634975,1169086.1262493292,1088559.5200513473
3342,609017.0,4,531390.0862697323,471179.3348846671,516683.3943987607,468314.89098567434,514318.42962229054,474817.68474784656
3343,650000.0,5,574265.2179354641,512968.6085750358,570739.1223737872,520989.3374967148,573356.6244086269,533362.5181173787
3344,300000.0,4,367328.87859799626,325707.57560930605,356277.5610393478,322925.1974566348,349881.3829279935,323009.75156625913
3345,460410.0,1,413798.1610334676,370549.9150548978,402388.77264857775,368029.4748547021,405249.5644635631,377335.9904703829
3346,281036.0,2,408787.47968213755,364881.973392337,401642.26552195556,366837.72270080826,398277.77298172447,370417.9247775037
3347,945000.0,4,677167.7868673857,600439.2548255763,685033.336798917,620905.0182807792,637961.2592072871,588964.4831084165
3348,550000.0,4,517576.5447428796,458930.97821186227,511874.91204987623,463956.54714990087,506456.0345921553,467559.1383109176
3349,670000.0,5,604388.3642859072,539876.4344134893,605153.556232533,552403.9582814629,590598.7188395764,549401.9018304283
3350,1100000.0,4,1193201.9162575747,1058002.585693661,1236282.3389154498,1120549.711976755,1221327.191397157,1127526.6759634994
3351,795000.0,2,814743.9521931938,727237.001771399,823271.5535108622,751930.4808765756,823792.5503698074,766167.6037571732
3352,550000.0,1,537890.0115235138,481672.2664526187,521960.82907745056,477391.47530307714,502096.440313289,467512.0573369625
3353,360000.0,3,345777.9297380611,308912.50689816603,339524.2834869935,310487.51723647607,341585.9806122772,318028.1179797988
3354,918000.0,5,476350.04031037213,425504.8185769352,461092.89565347583,420900.6756568878,437928.4995112689,407381.091123888
3355,230000.0,3,177721.085051753,158773.19282230674,170413.3558256074,155839.27962624189,172655.07618781397,160747.72401738234
3356,690000.0,4,518963.56557635637,460160.83847962995,525991.031764993,476751.208517368,508030.0474204131,469012.26361973776
3357,480000.0,2,580125.8199299576,517817.8503815364,560553.0056192157,511977.9607039531,558165.7170765424,519121.5795286857
3358,4400000.0,3,2094247.7487362637,1870967.654349828,1748677.3972236144,1599127.160906893,1334916.6230898597,1242852.5917259431
3359,350000.0,5,269647.2758268206,240865.3415998416,232258.19309047333,212012.87488952273,262134.05997175752,243849.07465763448
3360,392793.0,3,342260.4585630044,305770.0540543656,345349.3261548934,315814.39111182303,360649.51110556314,335776.9105794338
3361,3000000.0,1,2787478.432541149,2496144.24050556,2206403.1370416326,2018002.0990604777,1751892.5022267047,1631222.215871839
3362,560000.0,1,669884.2782546686,599871.1105528637,651239.1117354431,595630.9037134983,628564.0903409179,585268.6206260708
3363,650000.0,1,543327.6355028306,486541.57543795597,526519.6878398848,481561.06081420346,504771.95007178857,470003.2780889774
3364,470000.0,5,419693.62394419144,374895.8627103556,405151.9678640784,369835.9671667234,402716.1199935217,374624.92749211413
3365,250791.0,3,254340.24776897303,227223.53506752968,253107.64186569833,231461.3921259341,248078.30241087405,230969.3023289083
3366,606900.0,5,526658.405458746,470443.30912773556,513188.104591861,468454.88620176626,507450.09698578017,472053.25625461
3367,810000.0,2,696306.1675603072,621519.9367216872,682454.3352280195,623315.8600900667,651763.4637999932,606172.0891405839
3368,295000.0,4,311737.292223483,276414.9610688254,300513.61359366553,272381.50425483484,289172.4254553248,266963.37062712526
3369,310000.0,3,280866.9630260871,250922.08088292196,278671.4734440666,254838.95592284892,267841.9159756817,249369.89598099416
3370,1500000.0,5,879196.8844935298,785352.1133032227,901870.4298981727,823256.8249856253,860686.1855128022,800649.5986462738
3371,607000.0,1,542729.559356978,486006.0074100833,516486.42693051626,472384.52311100083,509908.28194943507,474785.81962977303
3372,580000.0,1,629864.2406864618,564033.7798978504,627162.174047686,573609.8550768523,612980.5496390935,570758.4735922491
3373,350000.0,5,309813.0016720505,276743.81004218664,298519.8864463835,272498.71573976194,291642.5123649043,271299.1847708451
3374,350000.0,3,282129.56183002744,252050.06658758305,275079.4300649794,251554.11096529753,262906.20768741413,244774.5843847705
3375,230000.0,1,298265.8341923154,267092.4859784521,294705.41349662736,269541.0158988812,288072.1034416922,268229.708335272
3376,600000.0,1,938636.5064759442,840534.6144444476,844214.5801190393,772128.5227240571,848836.555461017,790368.7270493032
3377,2000000.0,3,1247039.3184202213,1114085.1075879629,1205141.514679571,1102075.5068489828,1168681.711174641,1088082.2581069455
3378,200000.0,3,294411.05907457654,263022.1610331441,286736.222575731,262213.9922805103,275409.366305965,256415.4485593868
3379,210000.0,2,189831.709826441,169442.98036665123,194222.17091587753,177391.73636070662,197128.10705868754,183338.8385832599
3380,800000.0,4,774777.2694126312,686988.8014815147,808545.228048271,732854.5380697481,791691.4457293281,730887.8656592926
3381,480000.0,4,482748.5479806976,428049.2723355497,476001.533522382,431441.3985375854,473303.3591161301,436952.6585386813
3382,650000.0,3,468435.6208506311,418492.9387106541,462041.15960977593,422526.5157324079,421993.889833362,392890.60500117927
3383,350000.0,3,293814.9971241616,262489.6487599959,294780.50804738625,269570.3150695145,304597.07626346784,283590.1951613591
3384,1100000.0,4,884670.0968094829,784429.89166994,838598.171883163,760094.1228297994,814248.8746709483,751712.8362748505
3385,2000000.0,5,877057.2507499228,783440.8623515037,802276.0273764078,732343.7970291971,763569.197838244,710306.9412269008
3386,1600000.0,3,1174897.0820934856,1049634.3802271564,1082977.1829549987,990358.9024798914,996726.4733206305,927986.1072829087
3387,450000.0,4,464682.85897178913,412030.57053551276,460664.6094476999,417540.21649079595,461248.7553158477,425823.87384549784
3388,690000.0,4,759206.2502333227,673182.1034456412,749963.1503152276,679756.5294155525,779089.9555138649,719254.1965860823
3389,1400000.0,5,1327492.801792218,1185797.2834866282,1132970.700626433,1034212.7104719108,972557.3129668988,904717.2307331796
3390,550000.0,4,467005.73326353234,414090.2445717512,461713.98106572736,418491.3528350786,437993.3057323275,404354.4920519531
3391,706000.0,3,567300.1275166657,506816.917689274,568633.0315112412,520002.4468333486,555995.6797513287,517650.8102565222
3392,302000.0,1,311075.50725570065,278563.35200082307,301790.8143642164,276021.4063513037,298704.0383053918,278129.3159455138
3393,150000.0,2,204413.70616166387,182458.80854938616,190113.90233508102,173639.4721699244,186254.85206473558,173226.17645731915
3394,800000.0,1,869042.6725312534,778214.4021164278,850753.7683626835,778109.3407261196,811366.1397575185,755479.272099407
3395,370000.0,4,333704.54643589037,295893.1494966588,334506.57719785825,303192.27002969035,339857.0673789616,313755.3246858756
3396,5000000.0,2,2928758.2501833327,2614197.212563695,2298743.812450368,2099544.837832238,1750977.0769133524,1628494.8324067914
3397,800000.0,5,744002.6350032511,664588.3897092785,703371.7489499374,642060.7369181525,671520.9157191786,624679.4252109457
3398,250000.0,2,261239.1291561187,233180.9404923547,252356.557048961,230488.45363959076,241253.7711821039,224377.87727140443
3399,353500.0,2,379198.56942031044,338471.0373840735,373175.9285420593,340838.1526162996,366397.1576530895,340767.383944524
3400,190000.0,3,271571.17634495,242617.37280211423,273870.8510310327,250448.89192240525,261938.94039195334,243874.02576990167
3401,1200000.0,2,996557.1797085952,889522.7187807215,920986.3831986805,841177.7754813739,855180.5075721216,795359.9482931055
3402,371000.0,4,328836.7266507991,291576.8926677471,318877.81712273357,289026.57175068866,316635.28495456214,292317.0243423141
3403,1050000.0,2,1095135.6743547334,977513.4656805479,1022864.640383797,934227.7133656439,978681.4605737529,910221.9110293675
3404,850000.0,3,878130.323684111,784507.6748479864,859070.1106769217,785600.7913683146,879811.0849338061,819133.92059512
3405,690000.0,3,590256.1994370857,527325.5074967366,591934.5716649492,541311.1946961152,605955.4731067566,564165.0700835994
3406,850000.0,2,834417.5131256336,744797.5389538608,837339.299831023,764779.1785028427,843782.2619802193,784759.0190806924
3407,384000.0,1,386027.4892943759,345681.703876198,383689.10739908484,350926.5424432653,384121.4782078891,357663.2059614553
3408,490000.0,2,469374.06365007925,418961.3016939593,466251.16772709676,425847.9031167875,463964.4570913457,431509.7728895444
3409,850000.0,3,673747.2229755244,601915.060983539,674762.8410176801,617055.8319992338,670515.0244175578,624272.1990828402
3410,1100000.0,5,943236.0595412465,842555.7981034608,863909.4346979952,788604.787014582,813099.4579209357,756382.2512801521
3411,234000.0,4,209384.19114213582,185659.28583702867,207689.03918723934,188246.5564024419,208406.1671041097,192400.13200424795
3412,600000.0,1,608142.4548896375,544582.2534296046,569143.7133474282,520545.49276164913,546298.8557163248,508669.8121130012
3413,370000.0,1,398431.3737834943,356789.1924457807,377986.07753209246,345710.48466606956,364916.4714306231,339781.0392924233
3414,1400000.0,1,1438526.805371452,1288178.7202806652,1429863.9257174744,1307770.2596713959,1352594.6574749665,1259427.9908946194
3415,240000.0,3,211405.03844889463,188865.90144033352,207787.2111006764,190016.85130015743,204399.32337819267,190302.69337691466
3416,350000.0,5,212290.61011255244,189630.88043967073,200337.09081134608,182874.24871755388,203063.00884553714,188898.4850328654
3417,500000.0,3,564308.2405755678,504144.0134468587,546421.2135858055,499690.2260692,521139.17145590996,485198.2203912436
3418,320000.0,2,279613.3906823557,249581.72852660037,277796.34643156006,253723.74335934437,271761.2841169766,252751.36531934765
3419,460000.0,4,468556.0889177303,415464.932517301,464505.09247191984,421021.1787363753,477758.32165686524,441065.47051935183
3420,290000.0,1,291156.38247802143,260726.08086384484,295423.9896475267,270198.2340456946,304641.7519648452,283658.04012263956
3421,760000.0,2,445972.375159206,398073.05363924353,439398.2168756179,401321.91025258595,435292.94192915893,404843.8531042309
3422,3100000.0,2,1771166.6275431241,1580935.831907341,1519738.9240616225,1388045.0686086146,1361595.3719545219,1266350.6885913778
3423,375000.0,3,378260.7777113399,337932.16701996425,374327.806926833,342314.5767708826,369477.6103635731,343996.17000961094
3424,551419.0,3,808785.4043028629,722556.0259878637,781373.6426777329,714549.073949594,781291.0356132188,727408.4176557374
3425,430000.0,2,376827.3186571038,336354.4689936724,361460.37058897427,330137.81311369775,359772.8164580501,334606.4207049379
3426,270000.0,1,284744.69917759,254984.5166761258,274238.37658110005,250821.62470346203,274245.313053,255355.3067224045
3427,554000.0,2,395991.96888520004,353460.7546363714,391614.18656623166,357678.63272704516,388209.1661932561,361053.6250726435
3428,260000.0,1,267848.01390181994,239853.79381837108,269105.18635721056,246126.74892451672,271339.69162465783,252649.82438327654
3429,380000.0,5,340951.6806035015,304558.7713274203,337716.99538636126,308279.1187608314,332691.86546403397,309485.1678117202
3430,590000.0,2,638044.8813905893,569516.1593885057,643537.4324709848,587771.3240502484,626419.8333765379,582601.2658995513
3431,1200000.0,4,1253440.920771944,1111416.0286888839,1220287.862661573,1106052.5334639377,1191362.7087533416,1099863.529060418
3432,420000.0,3,364358.48917627305,325512.08339507115,358269.2527947015,327629.3809089375,353845.57374749857,329442.2144395069
3433,680000.0,2,671848.623415166,599689.2363808929,682635.3889148079,623481.2244649085,679515.3827484843,631982.7392015534
3434,270000.0,5,302888.15688118647,270558.11763731105,282064.4280052664,257477.63508248117,270773.94859541033,251886.29365256306
3435,400000.0,2,517796.00852861465,462182.52465439186,508153.13705768296,464118.83305971976,512634.2962516796,476775.11794271413
3436,160000.0,4,171787.08829527817,152322.23576646953,148732.68282563167,134809.30662489208,146809.7747488329,135534.4730613413
3437,380000.0,1,342482.6820244705,306687.9959422463,330003.39915423124,301824.96616789646,318898.20481732726,296932.5090657624
3438,385000.0,2,281380.38176160346,251158.93728178027,276773.53702727624,252789.5660955625,264365.9852225033,245873.37348693408
3439,200000.0,2,207070.11985793474,184829.91216634485,204024.18797060446,186344.35395825363,187839.48663139265,174699.9645708696
3440,2000000.0,4,1773822.4640304374,1572834.1766261305,1525408.8356304625,1382610.086391772,1371192.1871798139,1265881.7226113998
3441,650000.0,3,540959.4056556285,483284.5354179001,533276.1954756944,487669.39505493396,522627.2028022223,486583.6279765151
3442,750000.0,3,767204.7182080649,685408.5018823773,756887.3305643408,692156.8780916628,807582.7153696637,751886.8620476358
3443,450000.0,3,491571.5772158599,439162.2344221633,467646.34485416295,427652.33481169894,449953.9782401304,418922.3943580336
3444,695000.0,3,594943.0218268852,531512.6401310149,615703.5292673743,563047.385573192,606621.3156309606,564784.9920267188
3445,1200000.0,2,807491.0913725542,720763.1289144496,745341.6509170523,680753.6390652242,725086.1540561372,674365.7986726266
3446,930000.0,5,852656.0137261193,761644.1938215687,772258.9891229926,704943.2627742168,787796.3196912779,732844.1164650845
3447,600000.0,3,453115.3619652029,404806.06291088386,446352.6902145231,408179.7542526533,423646.38657052093,394429.1354360185
3448,380000.0,3,366903.6319009351,327785.8734547334,366082.59471770533,334774.51088337734,358397.4004088708,333680.1192384442
3449,364350.0,2,225993.9727461643,201721.26312311244,220370.0337345828,201273.74100342428,214920.6017925588,199886.73410500592
3450,330000.0,4,378012.72270043526,335180.8546340175,353941.66486103507,320807.9725255465,351686.0498144978,324675.81621305854
3451,185000.0,3,271881.84554289625,242894.91972602092,269971.2492518893,246882.79154754485,247032.4161713149,229995.54681414226
3452,1500000.0,2,1454074.4328854238,1297900.6816528004,1360434.860210229,1242545.5905487419,1251343.5822984765,1163811.0996465734
3453,299990.0,3,283453.4028849849,253232.76514596536,283450.61211682414,259209.3735135841,274080.4577172624,255178.18965117654
3454,750000.0,4,693995.5969143598,615360.3392612278,696304.0281630966,631120.6215975666,680557.1710639705,628288.9387036925
3455,240000.0,2,216761.00222987324,193479.95273641185,212618.91610979146,194194.3009595101,204501.94700462333,190196.87253771894
3456,570000.0,2,450506.0665144435,402119.8073454411,412174.69746060733,376457.4606580554,416058.3869169347,386954.77057194064
