Id,generalista,especialista,catboost_global,blend_arvores,score_juiz_continuo,peso_juiz_continuo,previsao_juiz_continuo
492,375626.69,317846.9922408217,380040.21528103633,369006.39,0.38800933594140713,0.13201400391211066,367998.9607539793
493,367015.9,340436.86835929565,378623.05855953554,349605.16,0.483599242358299,0.2753988635374484,359696.06489222415
494,557041.86,435067.09107871656,563655.6060849038,547121.24,0.33114668672583836,0.046720030088757525,551343.1951259284
495,1368978.63,1119053.1393815924,1296477.7127494367,1477730.0,0.4370596658317199,0.20558949874757987,1317596.5736595185
496,938704.46,845259.3816698075,936614.7842019008,941838.97,0.4093246958981976,0.1639870438472964,923380.6778425527
497,576215.08,497313.4965172526,556475.3801843195,605824.64,0.27693569314202376,0.0,576215.08
498,620041.15,558497.8194706477,619895.8273502655,620259.13,0.3839680672601693,0.12595210089025394,612289.6382240448
499,499487.85,413851.3100332207,496939.66437570966,503310.14,0.38936848183977774,0.13405272275966656,488008.0386497362
500,1188608.79,1091292.1233028106,1190194.510245785,1186230.21,0.5122514928677716,0.31837723930165746,1157625.3783189093
501,1528473.35,1188448.9296527663,1350407.5891378676,1795571.98,0.48507682403175967,0.27761523604763955,1434077.390283341
502,503250.55,429414.4528963187,502788.3480007534,503943.86,0.4005484394617787,0.15082265919266807,492114.3934904147
503,293312.07,236608.38067021023,288801.014677952,300078.66,0.21640988519326357,0.0,293312.07
504,372615.11,322791.83493936044,360454.9179301779,390855.4,0.3584166464554567,0.08762496968318495,368249.34703329444
505,1329875.01,1170319.4983817555,1323692.1289000115,1339149.32,0.4457703573183163,0.2186555359774745,1294987.3140889525
506,1310508.13,1247843.6047742325,1327399.8630307568,1285170.53,0.5359790964573223,0.3539686446859835,1288326.8529359445
507,536250.61,470109.2568467927,539069.4659988973,532022.33,0.48511252146835115,0.2776687822025267,517885.2210167217
508,235746.77,221085.79272637385,238372.073699108,231808.82,0.3845280592067738,0.12679208881016074,233887.87406747864
509,495867.93,423855.45405783015,474128.7296493687,528476.72,0.20123779989306897,0.0,495867.93
510,671192.94,484882.87048522703,631797.493364553,730286.11,0.31376020369614804,0.020640305544222082,667347.4432392498
511,521556.23,457990.40955806914,522745.1000581886,519772.92,0.36990686212649654,0.10486029318974482,514890.69943161245
512,1333445.34,1023488.660461365,1291602.0924255876,1396210.21,0.3449428397178365,0.06741425957675479,1312549.8399480334
513,350788.56,324129.67398233566,351918.6412727909,349093.45,0.4620684672206668,0.24310270083100022,344307.71280796
514,325851.82,283581.1609598546,313247.7379143596,344757.94,0.42063401158600405,0.18095101737900604,318202.90124140464
515,441709.04,360194.84430316894,437616.9164290965,447847.21,0.2695156399092463,0.0,441709.04
516,746656.18,646055.9964519541,797469.6444838264,670435.98,0.6297407043027443,0.49461105645411646,696898.216935823
517,697522.09,662805.4854842837,746360.1368729629,624265.01,0.5393144754059216,0.3589717131088824,685059.8110036697
518,636689.11,582313.7833684597,626761.0884696896,651581.14,0.44043939307314434,0.21065908960971652,625234.4531945687
519,452010.36,388045.742408932,460800.84484575805,438824.65,0.4654843141054927,0.24822647115823898,436132.648696383
520,1517027.36,975746.4051263382,1460101.577512508,1602416.02,0.02657074720943492,0.0,1517027.36
521,823873.54,741023.6883186718,836773.9745954948,804522.89,0.529821942627737,0.3447329139416055,795312.4692102659
522,600300.86,502517.4788868306,586272.8855366632,621342.82,0.26634236420613694,0.0,600300.86
523,259829.06,211296.26940031967,260072.38085137715,259464.07,0.457611605520827,0.23641740828124053,248355.0634297674
524,1178426.2,1090345.1518616488,1185306.0686056025,1168106.39,0.5155268763438864,0.3232903145158296,1149950.4502444684
525,1352898.52,1120817.1314491243,1350694.1359889873,1356205.1,0.5207876227842889,0.33118143417643336,1276037.472894063
526,887642.49,772402.8808683987,883853.6896111497,893325.68,0.3878499072858812,0.1317748609288218,872456.8065331915
527,1435995.17,1271286.254162986,1505295.3045866576,1332044.98,0.6523270742877636,0.5284906114316454,1348948.054361053
528,536906.49,471121.777788869,530838.0093483502,546009.2,0.3632450529944202,0.09486757949163033,530665.6535849764
529,311307.45,303305.14275452186,318396.39280872303,300674.03,0.4104510889460699,0.16567663341910482,309981.6546759839
530,880849.59,757838.2811466795,882385.4096555501,878545.86,0.4133072961954911,0.16996094429323666,859942.4717885427
531,945866.52,755659.1339576038,924163.1636097266,978421.57,0.31809014410510195,0.02713521615765291,940705.2014649574
532,576950.74,519438.0059627451,567626.2624979751,590937.45,0.3795380894907167,0.11930713423607503,570089.0605199336
533,871675.1,845764.065673522,883513.516418939,853917.46,0.5471777597511933,0.37076663962678996,862068.1528735174
534,365557.48,331906.6333190638,364924.88191914366,366506.38,0.388680204215064,0.13302030632259604,361081.2340664871
535,361552.66,315750.90095608425,352867.218093841,374580.81,0.43780035854433386,0.20670053781650072,352085.4117726808
536,464850.02,436163.2344378132,483715.4954536239,436551.81,0.4701151681051417,0.25517275215771257,457529.93397753866
537,2462675.39,1933075.4838376185,2634633.3527853475,2204738.46,0.5106419896896885,0.3159629845345328,2295341.4230397255
538,1218261.8,954710.440139134,1166587.2662287902,1295773.59,0.29655574040923754,0.0,1218261.8
539,937080.95,826681.588003878,945933.2504504216,923802.51,0.5182217845376741,0.3273326768065112,900943.6313200784
540,358806.79,311988.0703693975,354913.390267988,364646.89,0.3561179161954995,0.08417687429324922,354865.7365230839
541,299291.88,296791.35952536424,305211.37012223,290412.65,0.5212627818683596,0.33189417280253947,298461.97182549495
542,595516.65,546682.7277141508,597741.3709739198,592179.58,0.4811737382193174,0.27176060732897617,582245.5136213417
543,1082456.18,1002277.9591150106,1117891.061334458,1029303.86,0.6490202361580037,0.5235303542370056,1040480.4476179886
544,399335.15,380319.3944517885,404530.6580297536,391541.88,0.49193334538518,0.28790001807777005,393860.5136339075
545,538147.04,505151.4862342714,531508.3995440805,548105.0,0.3168658637246001,0.02529879558690018,537312.2922300043
546,274587.61,194845.773599083,263667.84107433737,290967.26,0.4503722851282027,0.2255584276923041,256601.16676011222
547,1167533.07,1059601.2282268086,1176738.3921143927,1153725.09,0.5448946694650576,0.3673420041975864,1127885.1709262992
548,356198.53,313620.86354938435,355272.825118051,357587.07,0.2896322323973509,0.0,356198.53
549,347744.41,310366.3090886048,348174.3997992721,347099.43,0.383766918061451,0.12565037709217658,343047.83752549376
550,583093.72,520237.6330849888,572579.142285069,598865.6,0.40496734857178296,0.15745102285767437,573196.9648224006
551,437208.44,411668.0821721496,445076.2959277145,425406.65,0.48899207837295183,0.28348811755942777,429968.0520375885
552,1060087.54,1013519.9323679748,1070900.9956539895,1043867.36,0.5502403918491181,0.37536058777367715,1042607.895428029
553,444550.1,398002.96861487394,414627.8674974076,489433.44,0.39734860753277,0.14602291129915507,437753.1523625196
554,423815.45,376448.2406645694,429132.7899561874,415839.45,0.4883456073917919,0.2825184110876879,410433.3412808963
555,363817.06,325210.32717297174,370878.9260053784,353224.25,0.4093557904853525,0.16403368572802873,357484.25532046525
556,426047.16,342309.5338301651,436697.7411695894,410071.3,0.5279961827536122,0.3419942741304182,397409.371320643
557,393801.15,354650.6238508228,382678.23972994136,410485.51,0.42173302543429325,0.18259953815143987,386652.2820067744
558,317130.35,273724.241328014,314813.4387537582,320605.71,0.3811608403407866,0.1217412605111799,311846.03561638715
559,1353777.51,1053953.2147152207,1311329.0270765177,1417450.23,0.3258443477659578,0.038766521648936625,1342154.3649659655
560,590523.03,489232.8279999852,594236.1457276207,584953.35,0.45542363800096114,0.23313545700144173,566908.6924669582
561,424669.01,344422.2768019888,406786.2347610349,451493.17,0.3398788363556271,0.05981825453344064,419868.79048808425
562,234637.31,223061.93306134536,235397.19039532612,233497.49,0.5481786957135606,0.3722680435703409,230328.1670734578
563,554614.06,502773.2768257724,549512.858557019,562265.86,0.2974498108548082,0.0,554614.06
564,559456.44,499706.9032165721,552184.8845602467,570363.77,0.2811177223597059,0.0,559456.44
565,538970.1,481627.522172422,530242.8391969368,552061.0,0.3718995666259399,0.10784934993890988,532785.7402574744
566,300651.26,273577.39054560714,294026.07418513513,310589.04,0.41717777932889577,0.17576666899334364,295892.5761492407
567,322054.19,288863.04209940194,325041.98358369805,317572.51,0.4212215274642636,0.18183229119639538,316018.96752979583
568,601390.56,509435.8612008839,582726.6406013209,629386.44,0.2705579512370652,0.0,601390.56
569,784610.3,721483.803823178,809153.2926039691,747795.82,0.5137101809299571,0.3205652713949357,764374.1376208657
570,246939.64,234235.7810928452,248546.17491224303,244529.85,0.38202829315541614,0.12304243973312418,245376.5262060383
571,803654.45,705306.1002637129,792067.692135228,821034.58,0.33307220806746013,0.049608312101190155,798775.5543716452
572,397914.83,349882.1462115123,406335.3833701572,385284.01,0.5678213607760876,0.40173204116413136,378618.56189905957
573,796119.3,745699.4207817599,809845.8618733963,775529.46,0.4993434234737938,0.2990151352106906,781042.9929982512
574,355299.14,333038.042531393,354209.1809182172,356934.09,0.42496720332125615,0.1874508049818842,351126.27935972944
575,374618.14,342168.1780656931,389495.188330294,352302.56,0.5459620839278643,0.3689431258917964,362645.949608887
576,1101229.95,920143.9940797096,1081500.5483136252,1130824.04,0.4863059772409409,0.27945896586141133,1050623.8560264905
577,992301.31,938416.8252398546,993623.6159654238,990317.84,0.4460051514149038,0.21900772712235578,980500.1914655213
578,243120.41,217939.79779897036,243258.45324031624,242913.34,0.41896218347041825,0.17844327520562736,238627.0990871655
579,740988.99,708351.7173304949,771158.1079453975,695735.3,0.5038671731165552,0.3058007596748327,731008.4872239507
580,1008373.95,820682.6106107443,997918.5514979572,1024057.04,0.3109104575206352,0.01636568628095275,1005302.2524219035
581,387292.59,370385.834507442,391991.1280066493,380244.78,0.4763721954607646,0.26455829319114693,382819.76762348885
582,2548459.02,1562651.5375513136,2326954.086149441,2880716.42,0.18242079900089703,0.0,2548459.02
583,2511550.79,1946388.9611286407,2502952.9541229843,2524447.56,0.3468890046984755,0.0703335070477133,2471800.9765259777
584,381629.91,350694.78547150537,380978.14223344886,382607.57,0.3279085581532561,0.0418628372298841,380334.8779171774
585,1314266.73,1220077.3129953318,1355721.361871957,1252084.79,0.6102398211860008,0.4653597317790012,1270434.768166287
586,809513.15,745953.685974707,820151.9326361577,793554.97,0.5352723603946453,0.352908540591968,787082.4723100262
587,1226684.37,1070490.563785939,1204837.7390720472,1259454.31,0.39909531383360647,0.14864297075040972,1203467.2586315284
588,1084989.26,931669.6057647134,1055128.0673390646,1129781.04,0.4169615065055089,0.17544225975826339,1058090.5133956056
589,620834.82,540992.7730020451,607850.9673259411,640310.6,0.2989903703150195,0.0,620834.82
590,308691.09,268571.8191632204,316618.3957229267,296800.12,0.47049411518116246,0.25574117277174374,298430.94062545476
591,1067484.72,914281.1839449606,1052514.8027456051,1089939.6,0.3439447582803142,0.06591713742047128,1057385.9814605578
592,366072.79,339336.7835145344,372752.5533826325,356053.14,0.47934113577286874,0.2690117036593031,358880.4913462987
593,502768.02,451842.8983190062,497686.1763465619,510390.77,0.2712074449343113,0.0,502768.02
594,357623.21,273235.3627778233,354967.9144128184,361606.17,0.38119653694556704,0.12179480541835058,347345.2085679015
595,377387.39,333553.6648145868,374801.09400841966,381266.84,0.4170922045755017,0.1756383068632526,369688.50872492493
596,439462.06,391291.058837806,433220.2122088292,448824.84,0.4680768109357441,0.25211521640361617,427317.4176176146
597,456366.75,401594.9638535406,432884.133907595,491590.69,0.33651802905060085,0.05477704357590124,453366.5134835254
598,678676.21,621828.3624224365,657875.6330015459,709877.09,0.3710975592102865,0.10664633881542968,672613.5951863152
599,551231.8,496977.513308525,555085.887393466,545450.66,0.4926691225273793,0.28900368379106894,535552.111284707
600,580637.35,494354.3808764928,553294.4998620994,621651.62,0.3485214368573257,0.07278215528598847,574357.4895427168
601,594316.5,561420.6456960768,606810.251788954,575575.87,0.5487249455548086,0.37308741833221276,582043.4706439166
602,748941.15,637808.4598413387,750557.2417884417,746517.01,0.5501570498883557,0.3752355748325335,707240.2111256289
603,379600.86,342673.42758554226,375963.5330887676,385056.86,0.4077998662599349,0.16169979938990237,373629.701586598
604,470129.86,448899.1539163597,475716.4886854681,461749.91,0.47040078853887707,0.2556011828083156,464703.26641316584
605,1127977.67,931808.0181833511,1164617.9824225816,1073017.21,0.5870534833246648,0.43058022498699716,1043510.8971851664
606,164465.87,143295.72021546346,167550.6512110038,159838.7,0.46911871187753085,0.25367806781629626,159095.4673072772
607,743471.2,687976.1590807306,730484.0635382582,762951.92,0.41501706399118576,0.17252559598677858,733896.8849910924
608,524434.26,471627.8544159128,517020.1308300921,535555.46,0.2696289844524323,0.0,524434.26
609,1121000.44,1056328.7266065257,1115921.6491833525,1128618.63,0.4605008831805615,0.2407513247708422,1105430.6393253207
610,405439.75,345482.9505991666,405885.50299395353,404771.12,0.4016650009630687,0.152497501444603,396296.48789675767
611,667106.17,641729.0130137703,688490.0548214929,635030.35,0.5024798833482677,0.3037198250224015,659398.6243205763
612,520279.96,381427.46689162217,512187.3220640709,532418.91,0.21641481408797497,0.0,520279.96
613,776968.53,685909.0625316816,769443.8773388483,788255.5,0.4417931688964252,0.21268975334463786,757601.1143244694
614,545488.31,500928.8713746582,541172.1952113502,551962.47,0.3235505314551178,0.0353257971826767,543914.2123085473
615,2656039.86,1967525.91864125,2536797.896739581,2834902.8,0.19501389499616134,0.0,2656039.86
616,325025.88,306389.5588894079,327785.8210410868,320885.97,0.4311429327690307,0.196714399153546,321359.84729029733
617,449213.3,429546.95598959766,456389.8496431751,438448.47,0.5232597376600278,0.3348896064900417,442627.24579325854
618,358837.88,251216.00585688863,358336.6433638366,359589.74,0.34196956358234215,0.06295434537351324,352062.6153654498
619,309368.78,291206.1127812335,298754.87363022816,325289.64,0.4630809429004875,0.2446214143507312,304925.8026565637
620,370259.4,332710.853289201,367573.5375281757,374288.2,0.40971748456638485,0.16457622684957723,364079.8018586516
621,435178.33,367833.8449337128,431020.0989877328,441415.68,0.3010131941344774,0.0015197912017161364,435075.98044411215
622,2626627.76,1723125.2623561565,2481768.840401261,2843916.14,0.12346965775496732,0.0,2626627.76
623,1352106.44,1094148.4775305826,1288370.076239953,1447710.97,0.3134707527794165,0.02020612916912473,1346894.1080901388
624,388248.17,352830.1313459455,388735.8085867361,387516.7,0.34787176542696835,0.07180764814045254,385704.8839425047
625,570704.55,501705.72552290704,564145.5215272268,580543.1,0.3103579595544805,0.015536939331720678,569632.5194501394
626,278058.51,258393.04698517284,282554.9767429195,271313.81,0.47516735194730964,0.26275102792096444,272891.38937831245
627,1695580.6,1252609.6279216078,1569783.695764735,1884275.95,0.1599593905729299,0.0,1695580.6
628,435905.18,334358.1959899016,437256.0519158816,433878.87,0.4404494770734251,0.2106742156101376,414511.8487960973
629,848728.88,753848.0832415426,824354.9959220785,885289.7,0.4704550229249768,0.2556825343874652,824469.5174200956
630,381761.0,323867.96043029707,373904.3951032632,393545.89,0.2933097798599348,0.0,381761.0
631,803958.53,749397.3339138743,808021.416849407,797864.19,0.4416534870346652,0.21248023055199788,792365.3544764273
632,436052.91,363858.24720215297,427251.5777511188,449254.9,0.35261902294053454,0.07892853441080178,430354.6910730839
633,604853.35,534372.6512791018,587917.1092358809,630257.7,0.4013264898751636,0.15198973481274541,594141.0072919937
634,384245.84,357580.95938894403,386706.9731345133,380554.14,0.45018492089358886,0.22527738134038328,378238.84552218736
635,483760.44,279761.06286074896,459427.8714288435,520259.29,0.2249731312753297,0.0,483760.44
636,591715.3,534940.752678691,588598.2231542899,596390.91,0.3968959208795568,0.14534388131933512,583463.4669321728
637,530539.22,461145.73860985,530019.4214184636,531318.91,0.37368221011041447,0.1105233151656217,522869.6223858767
638,368336.15,325734.0475811272,367330.0062075786,369845.35,0.47734374958032844,0.2660156243704927,357003.3251255479
639,209123.87,187757.64239101647,209963.8052243306,207863.95,0.3818340472045176,0.12275107080677633,206501.14268189596
640,512118.99,405942.6832283734,472265.0577707297,571899.89,0.2557775413216591,0.0,512118.99
641,1033323.77,886848.8862118525,1017965.783399632,1056360.75,0.33658219069885864,0.05487328604828795,1025286.2118030032
642,406723.74,359473.69069514266,415333.2046889741,393809.56,0.5839445190657917,0.42591677859868754,386599.151211446
643,504834.39,389353.7455283104,499397.5471873895,512989.64,0.27352186761378644,0.0,504834.39
644,455879.94,394196.0626399199,465395.92083838326,441605.98,0.4469072608952173,0.22036089134282594,442287.2258034512
645,554853.2,514699.042679108,548260.6991618497,564741.96,0.31441635093810766,0.02162452640716145,553984.885364657
646,358746.2,318053.1043470987,347852.9589562,375086.05,0.39642841496323095,0.14464262244484644,352860.24392936536
647,240934.09,255599.3292621777,260235.10235153505,211982.57,0.45018431335351916,0.22527647003027867,244237.82333313284
648,395631.82,369142.9062814123,398519.73691723816,391299.94,0.4034930910532772,0.15523963657991574,391519.6906609297
649,367284.25,275556.9117278463,347615.55022774846,396787.31,0.1489434413511929,0.0,367284.25
650,507129.73,440230.9708728354,509246.8045891534,503954.12,0.4141564852788388,0.17123472791825817,495674.33918279083
651,895001.58,827231.4034657442,904010.2187253432,881488.62,0.49324096814148893,0.2898614522122334,875357.6182131012
652,451949.9,422830.9801890699,473685.9233591032,419345.87,0.4946916665470574,0.2920374998205861,443446.0834609399
653,552651.18,512550.7285859467,555367.3990073388,548576.86,0.4738611345685625,0.2607917018528438,542193.3150306618
654,328447.78,293808.7838400992,322592.8035129043,337230.25,0.40318530084253373,0.15477795126380062,323086.4271405359
655,1097313.16,1020919.5562422324,1114010.0696194186,1072267.8,0.5503077115761908,0.3754615673642862,1068630.2977965022
656,306815.41,282109.56422128086,302714.4875013865,312966.79,0.4520532262685153,0.22807983940277293,301180.50466248003
657,254803.76,208766.03066058017,231055.33396384292,290426.4,0.4295731555254356,0.19435973328815342,245855.87920439817
658,427788.33,379012.1737175123,437798.5072388257,412773.07,0.5074735762629653,0.3112103643944479,412608.68462956644
659,355542.68,307801.97832642536,353666.63175937964,358356.76,0.33377894632139443,0.05066841948209161,353123.73410123395
660,532792.68,472567.6142875811,530460.743214278,536290.59,0.29610436687519076,0.0,532792.68
661,1098513.01,876290.1487577946,1098632.151049822,1098334.3,0.2590410117974172,0.0,1098513.01
662,538276.92,502864.3785886208,559073.8946887038,507081.46,0.47124963355741056,0.25687445033611583,529180.3428899471
663,498123.4,465955.02741081786,520847.2652460651,464037.59,0.5198614075983181,0.32979211139747716,487514.5244835929
664,551730.39,480740.236415742,540860.6535739484,568035.0,0.25209189175790375,0.0,551730.39
665,342718.13,301818.9048036709,333892.64681198925,355956.35,0.3739593198876622,0.1109389798314932,338180.81168082077
666,536257.12,474333.7466804147,535066.9249316361,538042.41,0.2805743861824145,0.0,536257.12
667,584936.49,539851.7623615818,559379.6522025911,623271.75,0.3531522195488106,0.07972832932321589,581341.9599873967
668,784270.34,781297.3360576105,780295.2599853011,790232.96,0.39539540711718596,0.14309311067577896,783844.9236178321
669,753003.93,681100.1678700263,744114.1133095156,766338.66,0.41998841428308187,0.1799826214246228,740062.5024015548
670,1197534.38,1077613.9935862313,1200063.6850772952,1193740.41,0.4876819484768482,0.2815229227152723,1163774.0423236508
671,638795.8,558702.5005680859,635651.3555841225,643512.45,0.38060450095569903,0.12090675143354851,629111.9793540929
672,310270.1,294610.0190444024,315038.1024536763,303118.09,0.5136016776526877,0.32040251647903156,305252.57065356115
673,768272.34,685703.0190481413,791492.6159161369,733441.92,0.5286698723509391,0.34300480852640863,739950.6658767521
674,878411.1,694775.3324112609,842185.497941892,932749.5,0.30312287725533105,0.004684315882996559,877550.8920571978
675,421777.47,382808.1538669277,405191.93456809537,446655.77,0.42715320566817444,0.19072980850226168,414344.859796475
676,389471.14,352385.81236831506,387601.1663439352,392276.09,0.3596391646606783,0.08945874699101747,386153.53305831813
677,516656.73,470195.38574597234,518921.9824050791,513258.86,0.33720423711998754,0.05580635567998132,514063.89169718965
678,305809.92,271247.2903816441,305770.55923535384,305868.96,0.43226366791397397,0.19839550187096094,298952.84975088615
679,194189.36,179980.0878915191,197393.8199307907,189382.66,0.5029630685240173,0.30444460278602586,189863.42379705497
680,525886.27,469437.2876997017,544470.6252809966,498009.72,0.5402786901285936,0.36041803519289045,505541.03871068824
681,374254.85,298067.7746803428,357213.31483181886,399817.16,0.17213053633798162,0.0,374254.85
682,388990.93,324966.3762680321,389449.5061061738,388303.06,0.3896037339598454,0.134405600939768,380385.6713807544
683,375507.24,348893.2341350167,380195.6966740528,368474.56,0.4747377206438715,0.26210658096580725,368531.53391692525
684,355225.93,299375.8184598837,371641.9423550024,330601.92,0.45078927957762527,0.22618391936643784,342593.53287480376
685,844897.89,629625.6364780705,827844.0877364418,870478.58,0.3359965600120936,0.05399484001814042,833274.2991107389
686,1507925.32,1201531.0894192606,1437113.683954205,1614142.79,0.21024431265268387,0.0,1507925.32
687,393193.16,363958.8592222433,400564.9616337364,382135.46,0.479870372284382,0.269805558426573,385305.58315344696
688,620041.15,558497.8194706477,619895.8273502655,620259.13,0.3839680672601693,0.12595210089025394,612289.6382240448
689,254666.3,238396.7906778684,272110.103018538,228500.59,0.528705466898888,0.34305820034833195,249084.9114113991
690,692910.61,686126.8696295633,720077.5653921879,652160.17,0.45840250416291944,0.23760375624437918,691298.7678065976
691,918254.3,848784.7238773424,921909.6409765652,912771.28,0.4595082091041557,0.23926231365623346,901632.8484881752
692,497340.24,405692.95119136944,497213.544641138,497530.3,0.3684616765179836,0.10269251477697544,487928.74943975
693,937933.36,799466.4483476728,973068.6837372757,885230.39,0.5783950633524507,0.417592595028676,880110.6030374983
694,597509.77,554812.2543052017,604386.8763813305,587194.11,0.46017450591488196,0.24026175887232298,587251.1897796892
695,879985.73,717552.5515996494,877161.715815537,884221.74,0.3237929991333698,0.03568949870005467,874188.5712906349
696,486644.08,409234.1588532811,479856.327900408,496825.71,0.3790259866999541,0.11853898004993108,477467.9869015224
697,299603.8,262145.35279476474,289284.40479770914,315082.9,0.3700564742855504,0.1050847114283256,295667.4898848847
698,826862.27,762004.3806622189,861202.5231274035,775351.9,0.5047920703919971,0.30718810558799564,806938.6978418912
699,313589.68,273235.876302651,306869.1563271597,323670.45,0.3926309733930987,0.13894646008964812,307982.6618251008
700,434953.58,405374.9648315021,425058.4315027629,449796.3,0.39083911944202815,0.13625867916304218,430923.23696566856
701,369324.59,326908.87655989785,369097.8529804624,369664.71,0.34276965067976306,0.06415447601964458,366603.4321292509
702,555828.19,452833.503451521,534209.2944953223,588256.55,0.24979650660101643,0.0,555828.19
703,812418.43,768985.5822138729,829802.3951979157,786342.48,0.48403407507757695,0.27605111261636545,800428.7440445424
704,864504.85,782412.1658024172,877637.3671580172,844806.07,0.4911829334324499,0.2867744001486749,840962.7697326436
705,381931.15,352447.7885880976,382708.3688669103,380765.31,0.4698249946574762,0.25473749198621426,374420.6324586089
706,326906.33,290529.4716402127,341983.25045932847,304290.96,0.49120451665383136,0.28680677498074697,316473.200569898
707,1427458.11,1231453.3954943437,1381213.724512919,1496824.7,0.48426512224349716,0.27639768336524567,1373282.8609819703
708,182594.04,172611.186476688,178632.5823543803,188536.22,0.5447145992965594,0.3670718989448391,178929.61500030968
709,2341394.1,1550093.5762349656,2251298.239239852,2476537.9,0.2119335533358378,0.0,2341394.1
710,259311.02,255675.5579681769,269144.7751733003,244560.38,0.49661659038641204,0.294924885579618,258238.83177623551
711,815334.04,775303.1920335061,820619.9220962514,807405.22,0.47297382987776804,0.2594607448166521,804947.6063709713
712,384635.79,359409.29629733454,390365.5260003781,376041.18,0.4905015867557287,0.285752380133593,377427.25938203826
713,303561.41,288035.0961690164,299213.13447754795,310083.83,0.4494882299979146,0.2242323449968719,300079.90824052115
714,551920.28,485540.214920682,548350.0839550598,557275.57,0.3679706406487986,0.10195596097319787,545152.4366753747
715,1113840.35,912322.897279328,1087518.2309810913,1153323.53,0.27197168753164924,0.0,1113840.35
716,688418.55,613883.347139301,688777.3530590667,687880.34,0.47576777291557343,0.26365165937336016,668767.2200840467
717,1083638.73,968015.3095104414,1087877.444210296,1077280.67,0.4468848815763477,0.22032732236452152,1058163.7313609084
718,546375.67,496413.843051812,564787.3128902082,518758.2,0.5230439302046068,0.3345658953069102,529660.1466359106
719,186830.27,164253.8159176709,204824.6467017247,159838.7,0.5766777750785109,0.41501666261776643,177460.66537300852
720,212371.16,195865.77893435105,217178.56154771737,205160.07,0.40126205915352153,0.15189308873028223,209864.10668926826
721,354918.84,316222.2014418763,350207.97968398075,361985.13,0.30564118631079285,0.008461779466189256,354591.39757843834
722,548084.24,383863.577703405,534011.9325375903,569192.7,0.2366907946517429,0.0,548084.24
723,179148.14,145241.2094373641,170641.5895624274,191907.96,0.33736123780825356,0.05604185671238032,177247.93265585214
724,927647.14,871955.1950398457,936137.4251972672,914911.71,0.5167551634183791,0.3251327451275687,909539.8650536116
725,459938.88,363539.29096346686,458112.3936102363,462678.61,0.31952811523489205,0.02929217285233804,457115.1265750475
726,900125.94,744567.3837827613,896814.51172742,905093.09,0.37756193507456626,0.11634290261184937,882027.8060435778
727,443020.54,440610.8630592195,446958.3352579513,437113.83,0.43301858670597115,0.19952788005895677,442539.7422683791
728,661089.42,580775.7518055696,656900.5396442176,667372.74,0.38702909312324824,0.13054363968487231,650604.981437456
729,365787.63,321081.68743527634,357230.22880096274,378623.72,0.3992875155776504,0.14893127336647555,359129.5170467872
730,701121.01,474330.9807305241,704087.0255365088,696671.99,0.457016075088913,0.23552411263336953,647706.4896022108
731,865755.99,729552.9363434935,847957.5038581626,892453.73,0.4295130825895054,0.194269623884258,839295.8739942631
732,261553.34,240798.99981951035,262791.5289241351,259696.06,0.3473693530029883,0.07105402950448253,260078.6605004694
733,372553.39,343779.91824364034,380618.62034142064,360455.54,0.5454504292979772,0.3681756439469657,361959.69850751245
734,606460.1,535814.6424687778,605634.5908407501,607698.37,0.37641030288548094,0.11461545432822134,598363.0387888339
735,371978.16,322909.05632274057,358121.6639011824,392762.9,0.3691886698619829,0.10378300479297436,366885.620977876
736,182246.6,152248.51134184006,179478.70217237688,186398.46,0.4753014011923349,0.2629521017885023,174358.53953769902
737,374840.13,334536.6773542951,373145.3253825186,377382.32,0.3020221804785031,0.003033270717754666,374717.8787172654
738,1618349.47,1428486.6708477994,1616392.977237031,1621284.21,0.6339167514749853,0.5008751272124778,1523251.9163217244
739,714684.46,648706.7075029288,722913.9668882472,702340.2,0.4995881713800588,0.2993822570700882,694931.8915410151
740,492033.66,440779.827004618,488391.8810052864,497496.32,0.3543574100157114,0.08153611502356711,487854.62157748983
741,1508390.12,1004362.1451818031,1579558.3592488463,1401637.75,0.11012926463240935,0.0,1508390.12
742,805200.19,707154.1140548462,833127.6003824983,763309.08,0.5221670577548969,0.33325058663234536,772526.277674278
743,371395.45,330000.2527170484,374255.67412583984,367105.13,0.4835381553475233,0.27530723302128496,359999.0527756604
744,250050.71,235550.36369270197,252713.4292305193,246056.64,0.5653785112094102,0.3980677668141152,244278.58952742256
745,346745.01,324979.5006208945,350786.5076086788,340682.76,0.40966352366408854,0.16449528549613274,343164.6863207153
746,321215.93,298068.1161512825,329002.62705076166,309535.88,0.47542742510250435,0.2631411376537565,315124.7879296511
747,724888.49,624059.4338801815,676995.0769441708,796728.6,0.4399424808597344,0.20991372128960156,703723.0876157709
748,798310.67,725349.0893711265,788693.8052504011,812735.96,0.3694519917795648,0.1041779876693471,790709.6793529092
749,353136.26,321372.3597466525,359675.155719426,343327.9,0.4958436889618696,0.29376553344280437,343805.12089785136
750,383703.5,351724.4553525804,377262.9924186319,393364.26,0.36647219270109194,0.09970828905163792,380514.92417269986
751,255068.57,211379.49591863816,224323.0261663533,301186.89,0.40447991953915774,0.1567198793087366,248221.62358285853
752,236806.07,231004.5335245351,241083.42409692192,230390.05,0.4119608009568237,0.16794120143523555,235831.7529941401
