Id,generalista,especialista,catboost_global,blend_arvores,peso_especialista,score_juiz_componentes,fracao_arvores_no_restante,peso_catboost_final,peso_arvores_final,previsao_final
551,437208.44,411668.0821721496,445076.2959277145,425406.65,0.2834881175594277,0.563620842459396,0.4973774984589657,0.360134994736156,0.35637688770441633,428595.65710115974
552,1060087.54,1013519.9323679748,1070900.9956539895,1043867.36,0.3753605877736771,0.5197217298253664,0.4403086520347271,0.34960527462118646,0.27503413760513645,1041927.2333434459
553,444550.1,398002.96861487394,414627.8674974076,489433.44,0.146022911299155,0.43706599158302395,0.33285619231968194,0.5697255266276344,0.28425156207321056,433463.8521981687
554,423815.45,376448.2406645694,429132.7899561874,415839.45,0.2825184110876879,0.5288914811023141,0.4522293286947591,0.393015371607648,0.324466217304664,409935.1950705194
555,363817.06,325210.32717297174,370878.9260053784,353224.25,0.1640336857280287,0.6407832441304676,0.5976886206313587,0.3363187610004758,0.4996475532714955,354566.6217469757
556,426047.16,342309.5338301651,436697.7411695894,410071.3,0.3419942741304182,0.5299557143445601,0.453612831909679,0.3595258851450968,0.2984798407244849,396470.05879471265
557,393801.15,354650.6238508228,382678.23972994136,410485.51,0.1825995381514398,0.4737666016570644,0.38056698541593453,0.506324832205261,0.31107562964329916,386210.5741228482
558,317130.35,273724.241328014,314813.4387537582,320605.71,0.1217412605111799,0.50314316318749,0.4187565154054878,0.5104821701160658,0.36777656937275444,311941.44971357466
559,1353777.51,1053953.2147152207,1311329.0270765177,1417450.23,0.0387665216489366,0.40050813538511465,0.28533097926239986,0.6869637886733516,0.27426968967771176,1330457.29146875
560,590523.03,489232.8279999852,594236.1457276207,584953.35,0.2331354570014417,0.5759728913654383,0.5134351620368205,0.37312932210380123,0.3937352208947571,566101.1856361852
561,424669.01,344422.2768019888,406786.2347610349,451493.17,0.0598182545334406,0.5085119914981616,0.4257359922093609,0.539912537203225,0.4002692082633345,420950.54122210864
562,234637.31,223061.93306134536,235397.1903953261,233497.49,0.3722680435703409,0.4430416414628805,0.34062453716349544,0.41391104930807093,0.2138209071215881,230398.9726188805
563,554614.06,502773.2768257724,549512.858557019,562265.86,0.0,0.5996975073716622,0.5442771628449117,0.4557228371550883,0.5442771628449117,556454.0260001618
564,559456.44,499706.9032165721,552184.8845602467,570363.77,0.0,0.5987387222806579,0.5430307422266061,0.4569692577733939,0.5430307422266061,562056.5782134484
565,538970.1,481627.522172422,530242.8391969368,552061.0,0.1078493499389098,0.5415436504925137,0.46867714890201867,0.47402002699937584,0.41813062306171433,534122.5500294142
566,300651.26,273577.39054560714,294026.07418513513,310589.04,0.1757666689933436,0.37868326538502417,0.2569586482622822,0.6124394484184678,0.21179388258818865,293939.81201362226
567,322054.19,288863.04209940194,325041.98358369805,317572.51,0.1818322911963953,0.5711140010121527,0.5071186045775493,0.40325964200471,0.4149080667988947,315364.3389159306
568,601390.56,509435.8612008839,582726.6406013209,629386.44,0.0,0.5593717392829105,0.4918536643295344,0.5081463356704656,0.4918536643295344,605676.4339124422
569,784610.3,721483.803823178,809153.2926039691,747795.82,0.3205652713949357,0.5532973825721761,0.4839570006055797,0.3506175352420913,0.32881719336297305,760874.107206417
570,246939.64,234235.7810928452,248546.17491224303,244529.85,0.1230424397331241,0.4763356926794233,0.383906803745001,0.5402875862848054,0.33666997398207044,245433.2131394541
571,803654.45,705306.1002637129,792067.692135228,821034.58,0.0496083121011901,0.5059989725858456,0.42246906762335007,0.5488805976352178,0.4015110902635921,799394.1227353977
572,397914.83,349882.1462115123,406335.3833701572,385284.01,0.4017320411641313,0.5415233198886823,0.46865071911703776,0.3178892497027565,0.2803787091331122,377753.9522850882
573,796119.3,745699.4207817599,809845.8618733963,775529.46,0.2990151352106906,0.6305129043359633,0.584337178898503,0.29137334644777574,0.4096115183415336,776608.7116417158
574,355299.14,333038.042531393,354209.1809182172,356934.09,0.1874508049818842,0.5019371992587577,0.4171887622981358,0.4735628020421615,0.3389863929759543,351164.34108604514
575,374618.14,342168.1780656931,389495.188330294,352302.56,0.3689431258917964,0.49567179418801544,0.40904373570617086,0.37292701287992525,0.2581298612282784,362433.6852345453
576,1101229.95,920143.9940797096,1081500.5483136252,1130824.04,0.2794589658614113,0.5596718330188895,0.4922437861863071,0.3658591873916126,0.35468184674697606,1053902.159651787
577,992301.31,938416.8252398546,993623.6159654238,990317.84,0.2190077271223557,0.5307298314079815,0.4546191840921267,0.425938202999754,0.35505406987789023,980359.1729962691
578,243120.41,217939.7977989704,243258.45324031624,242913.34,0.1784432752056273,0.5122955302340946,0.4306545925660738,0.4677495482081341,0.3538071765862386,238618.4058984009
579,740988.99,708351.7173304949,771158.1079453975,695735.3,0.3058007596748327,0.7113756729262939,0.6894587780659329,0.21557748035627855,0.4786217599688888,715852.8689023044
580,1008373.95,820682.6106107443,997918.5514979572,1024057.04,0.0163656862809527,0.5791418889973647,0.517554858958325,0.474549595215617,0.5090847185034303,1008324.6687528553
581,387292.59,370385.834507442,391991.1280066493,380244.78,0.2645582931911469,0.5618464854328109,0.49507083432440496,0.37134596742202974,0.3640957393868233,381998.47317202936
582,2548459.02,1562651.5375513136,2326954.086149441,2880716.42,0.0,0.6193086348484311,0.5697716285647112,0.4302283714352888,0.5697716285647112,2642472.1529452694
583,2511550.79,1946388.9611286407,2502952.9541229843,2524447.56,0.0703335070477133,0.5606998902701483,0.49358026061294363,0.4708014630777757,0.45886502987451094,2473670.97956711
584,381629.91,350694.78547150537,380978.14223344886,382607.57,0.0418628372298841,0.6083496924118583,0.5555250033971666,0.4258680121672957,0.5322691506028202,380577.68913181993
585,1314266.73,1220077.3129953318,1355721.361871957,1252084.79,0.4653597317790012,0.61126499541939,0.5593148973069577,0.2356080015048065,0.29903226671619226,1261607.4046677458
586,809513.15,745953.685974707,820151.9326361577,793554.97,0.352908540591968,0.6116689828326255,0.5598400809441639,0.28482372439476217,0.36226773501326975,784331.5162799488
587,1226684.37,1070490.563785939,1204837.7390720472,1259454.31,0.1486429707504097,0.4615398338578973,0.3646721872770173,0.5408907992394786,0.3104662300101117,1201824.5766976755
588,1084989.26,931669.6057647134,1055128.0673390646,1129781.04,0.1754422597582633,0.5638723856292581,0.4977045045797864,0.414171638637295,0.4103861016044417,1064104.7782776859
589,620834.82,540992.7730020451,607850.9673259411,640310.6,0.0,0.5814982748984036,0.5206181606296754,0.47938183937032464,0.5206181606296754,624750.0415834246
590,308691.09,268571.8191632204,316618.3957229267,296800.12,0.2557411727717437,0.5718078049750108,0.5080205497292649,0.36616004867889956,0.37809877854935675,296837.64204208716
591,1067484.72,914281.1839449606,1052514.8027456051,1089939.6,0.0659171374204712,0.586331991550764,0.526901992277744,0.44191274133387687,0.4921701212456519,1061822.2053012836
592,366072.79,339336.7835145344,372752.5533826325,356053.14,0.2690117036593031,0.6118856608279273,0.5601217623380563,0.32154584354585236,0.4094424527948445,356925.8714257082
593,502768.02,451842.8983190062,497686.1763465619,510390.77,0.0,0.595446487641474,0.5387508371956671,0.4612491628043329,0.5387508371956671,504530.7868135824
594,357623.21,273235.3627778233,354967.9144128184,361606.17,0.1217948054183505,0.4296596585380585,0.3232279593612269,0.5943447216365938,0.28386047294505573,346897.65256059635
595,377387.39,333553.6648145868,374801.09400841966,381266.84,0.1756383068632526,0.5041989928090729,0.4201290939135455,0.47802336194216943,0.34633833119457796,369795.80105900497
596,439462.06,391291.058837806,433220.2122088292,448824.84,0.2521152164036161,0.49308109554434554,0.40567582746939995,0.44448600515914777,0.30339877843723617,427383.6596428822
597,456366.75,401594.9638535406,432884.133907595,491590.69,0.0547770435759012,0.5173002950002041,0.43716078676201614,0.5320085451282208,0.41321441129587794,455428.6006910219
598,678676.21,621828.3624224365,657875.6330015459,709877.09,0.1066463388154296,0.5604532605985976,0.4932596420399276,0.4526983540536105,0.44065530713095996,676946.0415749059
599,551231.8,496977.513308525,555085.887393466,545450.66,0.2890036837910689,0.505280090986027,0.4215345215435859,0.41128682423654717,0.2997094919723839,535404.5841166745
600,580637.35,494354.3808764928,553294.4998620994,621651.62,0.0727821552859884,0.47833094356234795,0.38650062989280315,0.5688475636841989,0.35837028102981283,573501.8713237224
601,594316.5,561420.6456960768,606810.251788954,575575.87,0.3730874183322127,0.5373064057692959,0.46316873076183546,0.3365462769180927,0.29036630474969455,580806.5488114466
602,748941.15,637808.4598413387,750557.2417884417,746517.01,0.3752355748325335,0.46100532618244155,0.3639773272989248,0.39736433950356287,0.22740008566390355,707331.1387280588
603,379600.86,342673.42758554226,375963.5330887676,385056.86,0.1616997993899023,0.48455328284412447,0.3945896709591126,0.5075156002864012,0.33078460032369655,373588.46221517207
604,470129.86,448899.1539163597,475716.4886854681,461749.91,0.2556011828083156,0.5286813871376932,0.4519562065407519,0.4079631516203081,0.3364356655713764,464163.091002917
605,1127977.67,931808.0181833511,1164617.9824225816,1073017.21,0.4305802249869971,0.7257560553503031,0.7081532752171449,0.16618329636413515,0.40323647864886775,1027437.842728041
606,164465.87,143295.72021546346,167550.6512110038,159838.7,0.2536780678162962,0.4464246214666369,0.3450224111683788,0.48882413963383897,0.25749779254986477,159411.89676795178
607,743471.2,687976.1590807306,730484.0635382582,762951.92,0.1725255959867785,0.5037139926270279,0.4194985936768871,0.48035005522605473,0.3471243487871667,734420.7455183716
608,524434.26,471627.8544159128,517020.1308300921,535555.46,0.0,0.5930782553450952,0.5356721352103746,0.4643278647896254,0.5356721352103746,526948.9901833638
609,1121000.44,1056328.7266065257,1115921.6491833525,1128618.63,0.2407513247708422,0.6031915297884883,0.5488193919867856,0.34255827892311896,0.4166903963060389,1106865.2840943944
610,405439.75,345482.9505991666,405885.50299395353,404771.12,0.152497501444603,0.5246620964095828,0.44673112859420855,0.4688967508893328,0.3786057476660641,396252.3528662597
611,667106.17,641729.0130137703,688490.0548214929,635030.35,0.3037198250224015,0.6777619798659636,0.6457609770875035,0.24664960885740658,0.4496305661201918,650250.68204228
612,520279.96,381427.46689162217,512187.3220640709,532418.91,0.0,0.5699887672215622,0.5056558006497818,0.4943441993502182,0.5056558006497818,522417.5418602296
613,776968.53,685909.0625316816,769443.8773388483,788255.5,0.2126897533446378,0.46292618397350427,0.36647444242730637,0.49878116299503333,0.2885290836603289,757104.578430408
614,545488.31,500928.8713746582,541172.1952113502,551962.47,0.0353257971826767,0.5889317142280133,0.530281631758168,0.45312519243234317,0.5115490103849801,545270.3221054542
615,2656039.86,1967525.91864125,2536797.896739581,2834902.8,0.0,0.6227143060928337,0.5741990011824347,0.4258009988175653,0.5741990011824347,2707969.4344392996
616,325025.88,306389.5588894079,327785.8210410868,320885.97,0.196714399153546,0.5926256300194668,0.5350837222870577,0.3734605514859377,0.42982504936051624,320611.1393734722
617,449213.3,429546.95598959766,456389.8496431751,438448.47,0.3348896064900417,0.564246712954798,0.49819113010298827,0.33375829492398895,0.33135209858596937,441455.5297541808
618,358837.88,251216.00585688863,358336.6433638366,359589.74,0.0629543453735132,0.57186253691359,0.5080917012494179,0.4609405338189406,0.4761051208075462,352189.53947893745
619,309368.78,291206.1127812335,298754.87363022816,325289.64,0.2446214143507312,0.5208117274523849,0.44172564894985117,0.4217084897005248,0.33367009594874397,305762.14311533095
620,370259.4,332710.853289201,367573.5375281757,374288.2,0.1645762268495772,0.4893574891674035,0.40083513917937535,0.5005565687659141,0.3348672043845086,364084.4887486024
621,435178.33,367833.8449337128,431020.0989877328,441415.68,0.0015197912017161,0.6075236757539438,0.5544511817418778,0.4448716770841985,0.5536085317140854,436679.1514152682
622,2626627.76,1723125.2623561565,2481768.840401261,2843916.14,0.0,0.592996829435273,0.5355662815276057,0.46443371847239434,0.5355662815276057,2675722.7230126215
623,1352106.44,1094148.4775305826,1288370.076239953,1447710.97,0.0202061291691247,0.5232149077183679,0.444849783295629,0.5439327797173749,0.4358610911135004,1353896.1053422522
624,388248.17,352830.1313459455,388735.8085867361,387516.7,0.0718076481404525,0.4376177395915852,0.33357346473081156,0.6185720131131177,0.3096203387464298,385780.04553559085
625,570704.55,501705.72552290704,564145.5215272268,580543.1,0.0155369393317206,0.5863466623166398,0.5269210642733826,0.465728737003118,0.5187343236651614,571681.3849836431
626,278058.51,258393.04698517284,282554.9767429195,271313.81,0.2627510279209644,0.6159686404756238,0.5654296358800619,0.3203865542434366,0.416862417835599,271520.3849147709
627,1695580.6,1252609.6279216078,1569783.695764735,1884275.95,0.0,0.641916717172824,0.5991621355864218,0.40083786441357816,0.5991621355864218,1758215.5464377243
628,435905.18,334358.1959899016,437256.0519158816,433878.87,0.2106742156101376,0.42803650896567563,0.3211178649171292,0.5358591737825517,0.2534666106073109,414722.12397708796
629,848728.88,753848.0832415426,824354.9959220785,885289.7,0.2556825343874652,0.4662902857806954,0.3708477747766548,0.46828898976272704,0.27602847584980783,823147.3232890711
630,381761.0,323867.96043029707,373904.3951032632,393545.89,0.0,0.5472840694323167,0.47613969352376245,0.5238603064762375,0.47613969352376245,383256.49046374403
631,803958.53,749397.3339138743,808021.416849407,797864.19,0.2124802305519978,0.617639164665915,0.5676013173274403,0.340522510887914,0.44699725856008815,791024.7056351077
632,436052.91,363858.24720215297,427251.5777511188,449254.9,0.0789285344108017,0.538049468808037,0.4641347127121988,0.4935702255205518,0.4275012400686464,431654.4826264962
633,604853.35,534372.6512791018,587917.1092358809,630257.7,0.1519897348127454,0.5405393400713582,0.46737154535451647,0.4516743970701942,0.3963358681170605,596559.9960674242
634,384245.84,357580.95938894403,386706.9731345133,380554.14,0.2252773813403832,0.5984775500291745,0.5426912182996777,0.3542874568949127,0.4204351617647041,377558.6736348071
635,483760.44,279761.06286074896,459427.8714288435,520259.29,0.0,0.4030670257063242,0.28865753667997224,0.7113424633200278,0.28865753667997224,476987.31886634184
636,591715.3,534940.752678691,588598.2231542899,596390.91,0.1453438813193351,0.5685914800194037,0.5038393272869757,0.42404675478290105,0.4306093638977639,584155.0420592745
637,530539.22,461145.73860985,530019.4214184636,531318.91,0.1105233151656217,0.5397891019106132,0.46639623574554806,0.4746281072441951,0.41484857759018323,522946.3646564352
638,368336.15,325734.0475811272,367330.0062075786,369845.35,0.2660156243704927,0.4820891116355856,0.3913862483880121,0.4467129844764569,0.2872713911530503,356987.417612751
639,209123.87,187757.64239101647,209963.8052243306,207863.95,0.1227510708067763,0.46934725522480936,0.37482183505400296,0.5484368757538606,0.3288120534393632,206547.51724979415
640,512118.99,405942.6832283734,472265.0577707297,571899.89,0.0,0.5373988321673113,0.46328888507925553,0.5367111149207444,0.46328888507925553,518424.768109287
641,1033323.77,886848.8862118525,1017965.783399632,1056360.75,0.0548732860482879,0.5192351505159766,0.4396760989325204,0.5295770873645113,0.4155496265872009,1026725.982428094
642,406723.74,359473.69069514266,415333.2046889741,393809.56,0.4259167785986875,0.4767217600699927,0.3844086913527413,0.3534006415348679,0.2206825798664446,386791.80699654156
643,504834.39,389353.7455283104,499397.5471873895,512989.64,0.0,0.5317351595809177,0.4559261107169437,0.5440738892830563,0.4559261107169437,505594.53719994676
644,455879.94,394196.0626399199,465395.92083838326,441605.98,0.2203608913428259,0.5766176625244988,0.5142733645435993,0.3786914811182764,0.40094762753889773,440167.7362838466
645,554853.2,514699.042679108,548260.6991618497,564741.96,0.0216245264071614,0.5909107329834291,0.5328543561402086,0.45704384054815494,0.5213316330446837,556127.1468623588
646,358746.2,318053.1043470987,347852.9589562,375086.05,0.1446426224448464,0.5848817969219245,0.5250167392602527,0.406280436288946,0.4490769412662076,355772.3830642383
647,240934.09,255599.3292621777,260235.10235153505,211982.57,0.2252764700302786,0.6726412442986544,0.6391040208500014,0.27959460691896587,0.4951289230507555,235299.54737641595
648,395631.82,369142.9062814123,398519.73691723816,391299.94,0.1552396365799157,0.5535292900643426,0.48425848034539615,0.4356779935742497,0.4090823698458346,391005.7967727534
649,367284.25,275556.9117278463,347615.55022774846,396787.31,0.0,0.6935039924037346,0.6662255933866059,0.3337744066133941,0.6662255933866059,380375.0350598804
650,507129.73,440230.9708728354,509246.8045891534,503954.12,0.1712347279182581,0.5353954029175527,0.4606844270545693,0.44696601755004034,0.3817992545317015,495408.1540500777
651,895001.58,827231.4034657442,904010.2187253432,881488.62,0.2898614522122334,0.6647379235189143,0.6288297038363393,0.26358233509961726,0.4465562126881494,871697.8400045896
652,451949.9,422830.9801890699,473685.9233591032,419345.87,0.2920374998205861,0.6488035158475444,0.6081149738635585,0.27743990288643006,0.4305225972929838,435439.7519930082
653,552651.18,512550.7285859467,555367.3990073388,548576.86,0.2607917018528438,0.6108600815183107,0.5587885092355547,0.3261471952109553,0.41306110293620085,541396.2591285689
654,328447.78,293808.7838400992,322592.8035129043,337230.25,0.1547779512638006,0.45517284292763116,0.35639509906767136,0.5439890529426814,0.301232995793518,322546.95377488574
655,1097313.16,1020919.5562422324,1114010.0696194186,1072267.8,0.3754615673642862,0.6024142727096644,0.5478089577843146,0.28241068475729403,0.3421277478784197,1064776.9708638487
656,306815.41,282109.56422128086,302714.4875013865,312966.79,0.2280798394027729,0.47575550360484864,0.3831525579480541,0.4761569765327268,0.2957631840645003,301047.1735397359
657,254803.76,208766.03066058017,231055.3339638429,290426.4,0.1943597332881534,0.5104249933968308,0.4282228946776308,0.4606466596316412,0.3449936070802055,247205.82914665295
658,427788.33,379012.1737175123,437798.5072388257,412773.07,0.3112103643944479,0.5308356510361574,0.4547567496087554,0.3755578997533721,0.3132317358521799,411664.82981546706
659,355542.68,307801.97832642536,353666.63175937964,358356.76,0.0506684194820916,0.5261502021798181,0.44866566609551434,0.5233990945993336,0.4259324859185748,353340.4202406423
660,532792.68,472567.6142875811,530460.743214278,536290.59,0.0,0.566732891002974,0.5014231615656171,0.49857683843438294,0.5014231615656171,533383.9634210179
661,1098513.01,876290.1487577946,1098632.151049822,1098334.3,0.0,0.5868808725649761,0.5276155375962197,0.4723844624037803,0.5276155375962197,1098475.0002080468
662,538276.92,502864.3785886208,559073.8946887038,507081.46,0.2568744503361158,0.6662121646144289,0.6307462172605083,0.27440192026375326,0.46872362940013096,520265.02344819735
663,498123.4,465955.02741081786,520847.2652460651,464037.59,0.3297921113974771,0.6277316152851566,0.5807215031324544,0.28100375612203726,0.38920413248048563,480633.6778604036
664,551730.39,480740.236415742,540860.6535739484,568035.0,0.0,0.5859068558058554,0.5263493158093628,0.47365068419063716,0.5263493158093628,555163.8522228673
665,342718.13,301818.9048036709,333892.64681198925,355956.35,0.1109389798314932,0.5348715315913666,0.46000339433052734,0.48008993312403225,0.40897108704447455,339357.83527123526
666,536257.12,474333.7466804147,535066.9249316361,538042.41,0.0,0.5719295437198635,0.5081788100975733,0.49182118990242674,0.5081788100975733,536579.0033931404
667,584936.49,539851.7623615818,559379.6522025911,623271.75,0.0797283293232158,0.5970116765233862,0.5407855827421528,0.4226020189687449,0.4976696517080393,589619.8842280922
668,784270.34,781297.3360576105,780295.2599853011,790232.96,0.1430931106757789,0.607862950828477,0.554892239338771,0.3814159066022837,0.4754909827219374,785163.9369136067
669,753003.93,681100.1678700263,744114.1133095156,766338.66,0.1799826214246228,0.5557904435996616,0.4871979799413108,0.4205065682166843,0.3995108103586929,741651.6448811783
670,1197534.38,1077613.9935862313,1200063.6850772952,1193740.41,0.2815229227152723,0.46200433080041325,0.36527603330228803,0.456034620475541,0.26244245680918676,1163931.794196782
671,638795.8,558702.5005680859,635651.3555841225,643512.45,0.1209067514335485,0.5768032996467796,0.5145146928025643,0.4267868558354754,0.45230639273097617,629903.3427557657
672,310270.1,294610.0190444024,315038.1024536763,303118.09,0.3204025164790315,0.5323315822024732,0.456701460124966,0.36922432049968973,0.3103731630212788,304793.24115400086
673,768272.34,685703.0190481413,791492.6159161369,733441.92,0.3430048085264086,0.6463853876862348,0.6049714072538561,0.25953188592879617,0.39746330554479525,732133.2540103405
674,878411.1,694775.3324112609,842185.497941892,932749.5,0.0046843158829965,0.5404021446569267,0.4671931913157555,0.5303109732877563,0.46500471082924727,883607.6697507516
675,421777.47,382808.1538669277,405191.93456809537,446655.77,0.1907298085022616,0.503577928731419,0.41932171061259554,0.469925630451124,0.3393445610466144,414993.20739535376
676,389471.14,352385.81236831506,387601.1663439352,392276.09,0.0894587469910174,0.5676596064628047,0.5026278916633968,0.4528778227365301,0.4576634302724525,386590.38649912755
677,516656.73,470195.38574597234,518921.9824050791,513258.86,0.0558063556799813,0.5753523189749549,0.5126284179291922,0.46017315021344907,0.48402049410656967,513461.66131615365
678,305809.92,271247.2903816441,305770.55923535384,305868.96,0.1983955018709609,0.48592920816778856,0.3963783738798759,0.4838658106658566,0.31773868746318257,298952.56371470005
679,194189.36,179980.0878915191,197393.8199307907,189382.66,0.3044446027860258,0.5206899272125117,0.441567308638016,0.38842087245755336,0.3071345247564208,189631.79939898127
680,525886.27,469437.2876997017,544470.6252809966,498009.72,0.3604180351928904,0.47419292239139454,0.38112120237056374,0.3958237173652964,0.2437582474418132,506102.0283301256
681,374254.85,298067.7746803428,357213.31483181886,399817.16,0.0,0.64690422990975,0.6056459021444258,0.3943540978555742,0.6056459021444258,383016.15907352336
682,388990.93,324966.3762680321,389449.5061061738,388303.06,0.134405600939768,0.49651818608497444,0.41014404517221753,0.5105760107512536,0.35501838830897825,380375.6028409044
683,375507.24,348893.2341350167,380195.6966740528,368474.56,0.2621065809658072,0.5315513264599223,0.45568712765964986,0.401644886395543,0.33624853263864973,368049.9002346285
684,355225.93,299375.8184598837,371641.9423550024,330601.92,0.2261839193664378,0.578359876393453,0.5165382425732397,0.37411048226818966,0.39970559836537256,338892.58052264934
685,844897.89,629625.6364780705,827844.0877364418,870478.58,0.0539948400181404,0.4202510852841218,0.3109968141311092,0.651800569075911,0.29420459090594864,829684.5775269853
686,1507925.32,1201531.0894192606,1437113.683954205,1614142.79,0.0,0.5871071066644354,0.5279096419255169,0.4720903580744831,0.5279096419255169,1530569.055937235
687,393193.16,363958.8592222433,400564.9616337364,382135.46,0.269805558426573,0.5805601558042823,0.5193986058073179,0.35093246665193595,0.379261974921491,383698.82254435343
688,620041.15,558497.8194706477,619895.8273502655,620259.13,0.1259521008902539,0.5811410733301637,0.5201537985909637,0.4194085642373603,0.45463933487238584,612327.7909423839
689,254666.3,238396.7906778684,272110.103018538,228500.59,0.3430582003483319,0.5314343357082448,0.45553503968246906,0.3576817908782728,0.29926000877339526,247493.89151063547
690,692910.61,686126.8696295633,720077.5653921879,652160.17,0.2376037562443791,0.7269034068345442,0.7096448321466584,0.22136568932642042,0.5410305544292004,675265.3664674555
691,918254.3,848784.7238773424,921909.6409765652,912771.28,0.2392623136562334,0.5648265972758262,0.49894497972032487,0.3811714368584891,0.3795662494852775,900944.9907231673
692,497340.24,405692.95119136944,497213.544641138,497530.3,0.1026925147769754,0.4052267870568309,0.29146522643563094,0.6357735558601091,0.2615339293629154,487897.90701955004
693,937933.36,799466.4483476728,973068.6837372757,885230.39,0.417592595028676,0.6084787555608586,0.5556927854908671,0.25876781181230146,0.32363959315902247,872145.7261092376
694,597509.77,554812.2543052017,604386.8763813305,587194.11,0.2402617588723229,0.5844164627864983,0.5244118048841986,0.36132253885836546,0.3984157022693116,585626.1223941192
695,879985.73,717552.5515996494,877161.715815537,884221.74,0.0356894987000546,0.5692191892324082,0.5046553492638814,0.47766604846759286,0.4866444528323526,874901.0663629685
696,486644.08,409234.1588532811,479856.327900408,496825.71,0.118538980049931,0.4885932662055174,0.39984164932892347,0.5290161919140783,0.3524448280359907,477465.6189686155
697,299603.8,262145.35279476474,289284.40479770914,315082.9,0.1050847114283256,0.5711728338023224,0.5071950872047699,0.4410186507436822,0.4538966378279923,298142.3555828828
698,826862.27,762004.3806622189,861202.5231274035,775351.9,0.3071881055879956,0.7012390977676057,0.6762812303596382,0.22427621405126236,0.46853568036074206,790505.9535492837
699,313589.68,273235.876302651,306869.1563271597,323670.45,0.1389464600896481,0.48077713170986974,0.3896806744845815,0.5255176157107494,0.33553592419960243,307833.36872681574
700,434953.58,405374.9648315021,425058.4315027629,449796.3,0.1362586791630421,0.5232363132837302,0.4448776105306001,0.47948214590646765,0.3842591749304902,431882.1412710744
701,369324.59,326908.87655989785,369097.8529804624,369664.71,0.0641544760196445,0.5074568240222003,0.42436427449061115,0.5387061171611461,0.3971394068192094,366616.3625648864
702,555828.19,452833.503451521,534209.2944953223,588256.55,0.0,0.5245030951116313,0.4465244269068715,0.5534755730931284,0.4465244269068715,558342.7142854377
703,812418.43,768985.5822138729,829802.3951979157,786342.48,0.2760511126163654,0.6039472726766065,0.5498018577413393,0.32592044419033667,0.39802844319329794,795715.5639203502
704,864504.85,782412.1658024172,877637.3671580172,844806.07,0.2867744001486749,0.6576889426908415,0.6196660287598448,0.27126392478159633,0.4419616750697287,835819.0420735588
705,381931.15,352447.7885880976,382708.3688669103,380765.31,0.2547374919862142,0.5706205788929937,0.5064771558226426,0.3678040726137142,0.3774584354000716,374266.44058084383
706,326906.33,290529.4716402127,341983.25045932847,304290.96,0.2868067749807469,0.5063880792465731,0.4229749062822959,0.4115303875055662,0.30166283751368694,315855.5948032941
707,1427458.11,1231453.3954943437,1381213.724512919,1496824.7,0.2763976833652456,0.48771081729645005,0.3986944657471359,0.43510607759067116,0.2884962390440833,1373173.6481324085
708,182594.04,172611.186476688,178632.5823543803,188536.22,0.3670718989448391,0.42698703663353504,0.31975355088534635,0.4305470932876538,0.202381007767507,178426.6053025419
709,2341394.1,1550093.5762349656,2251298.239239852,2476537.9,0.0,0.4487871756723709,0.34809373163583296,0.651906268364167,0.34809373163583296,2329702.753266241
710,259311.02,255675.5579681769,269144.7751733003,244560.38,0.294924885579618,0.5051892509185099,0.42141642945581365,0.4079448772031954,0.2971302372171866,257867.6006605485
711,815334.04,775303.1920335061,820619.9220962514,807405.22,0.2594607448166521,0.618632827789348,0.5688930793879032,0.31925159789446883,0.421287657288879,803294.8186736162
712,384635.79,359409.29629733454,390365.5260003781,376041.18,0.285752380133593,0.545343094968881,0.47361642672129617,0.3759682143510887,0.3382794055153183,376674.0784333675
713,303561.41,288035.0961690164,299213.13447754795,310083.83,0.2242323449968719,0.5216263694510763,0.44278468354815,0.43226961937567765,0.34349803562745046,300440.7192930274
714,551920.28,485540.214920682,548350.0839550598,557275.57,0.1019559609731978,0.5048868024663762,0.42102324646803985,0.5199466222444669,0.3780974167823353,545320.9466161777
715,1113840.35,912322.897279328,1087518.2309810913,1153323.53,0.0,0.5849560894920306,0.5251133196013906,0.4748866803986094,0.5251133196013906,1122073.4699962726
716,688418.55,613883.347139301,688777.3530590667,687880.34,0.2636516593733601,0.46696085641020074,0.37171951659501173,0.46263329140336623,0.2737150492232736,668785.8981475858
717,1083638.73,968015.3095104414,1087877.444210296,1077280.67,0.2203273223645215,0.6094714733512961,0.5569833186184359,0.3454080022099478,0.43426467542553077,1056866.7363059896
718,546375.67,496413.843051812,564787.3128902082,518758.2,0.3345658953069102,0.5919531706341292,0.5342095250861187,0.3099528676488877,0.35548123704420215,525549.3957482268
719,186830.27,164253.8159176709,204824.6467017247,159838.7,0.4150166626177664,0.4606474823035089,0.3635121302563124,0.3723347982459707,0.21264853913626286,178420.88006231302
720,212371.16,195865.77893435105,217178.56154771737,205160.07,0.1518930887302822,0.6026698570160797,0.5481412173826543,0.3832245564556919,0.4648823548140259,208354.1125151208
721,354918.84,316222.2014418763,350207.97968398075,361985.13,0.0084617794661892,0.6077673173707973,0.5547679158437873,0.44146462844881107,0.5500735920849997,356398.698902367
722,548084.24,383863.577703405,534011.9325375903,569192.7,0.0,0.5736475017501891,0.5104121555369967,0.4895878444630033,0.5104121555369967,551968.6238915246
723,179148.14,145241.2094373641,170641.5895624274,191907.96,0.0560418567123803,0.4043502920426971,0.290325782917257,0.6699027562965213,0.2740553869910985,175046.2684791836
