Id,preco,fold,ref_xgb_thr900_bruto,ref_xgb_thr900_calibrado_cf,ref_xgb_te950_bruto,ref_xgb_te950_calibrado_cf,ref_xgb_feat_te950_bruto,ref_xgb_feat_te950_calibrado_cf,ref_lgb31_950_bruto,ref_lgb31_950_calibrado_cf,xgb_thr850_bruto,xgb_thr850_calibrado_cf,xgb_thr875_bruto,xgb_thr875_calibrado_cf,xgb_thr925_bruto,xgb_thr925_calibrado_cf,xgb900_d3_mc3_i1000_bruto,xgb900_d3_mc3_i1000_calibrado_cf,xgb900_d4_mc3_i1000_bruto,xgb900_d4_mc3_i1000_calibrado_cf,xgb900_d4_mc10_i1000_bruto,xgb900_d4_mc10_i1000_calibrado_cf,xgb900_d5_mc5_i1000_bruto,xgb900_d5_mc5_i1000_calibrado_cf,xgb900_i1200_bruto,xgb900_i1200_calibrado_cf,xgb900_features_caras_bruto,xgb900_features_caras_calibrado_cf,xgb900_target_encoding_bruto,xgb900_target_encoding_calibrado_cf,xgb900_features_caras_te_bruto,xgb900_features_caras_te_calibrado_cf,lgb900_l31_d7_mc40_i600_bruto,lgb900_l31_d7_mc40_i600_calibrado_cf,lgb900_l63_d8_mc40_i800_bruto,lgb900_l63_d8_mc40_i800_calibrado_cf,lgb900_features_caras_te_bruto,lgb900_features_caras_te_calibrado_cf
2785,860000.0,5,1073736.4292144775,1052945.3135840222,1117139.5778656006,1072944.3342176932,1129712.5816345215,1081863.4778677493,1125207.2781471335,1090658.875028127,1059628.0097961426,1059395.487238043,1090115.9048080444,1074848.7130268414,1115761.8761062622,1078814.58029268,1066895.2465057373,1049530.2393917963,1084834.5756530762,1052654.1486370815,1075214.3859863281,1060726.9450506975,1107150.0778198242,1071683.4979525409,1088778.6149978638,1058428.9598014303,1070187.5686645508,1042018.3405614935,1067111.2537384033,1044361.5842393939,1067091.2265777588,1037242.9952255783,1087461.9325819523,1072045.21749111,1106418.2596767223,1085695.7870430101,1085521.6184454414,1061747.7159422142
2786,1400000.0,2,1643030.4050445557,1592936.8778829563,1603938.102722168,1524701.9596739481,1625800.848007202,1544193.720112024,1656331.74761272,1579919.3852432715,1644721.269607544,1624608.9983054728,1621078.8488388062,1582594.1200732929,1642661.9291305542,1568361.5814341016,1633316.0400390625,1590055.9855921392,1673635.2443695068,1605945.1828876524,1640615.463256836,1597964.1601362852,1634434.9384307861,1563113.8766163993,1638854.5036315918,1574334.3852674505,1653230.4286956787,1597658.8923129132,1652838.945388794,1597607.0794606875,1633027.0767211914,1571980.633414901,1675892.8663119096,1627885.3332065693,1644455.2394672625,1589961.6198808472,1594563.25315037,1536037.0745270846
2787,1850000.0,3,1312212.9440307615,1292013.6775456702,1255256.5336227417,1213536.2394333049,1202182.1737289429,1157275.6910706325,1312937.2797736076,1272465.2895890663,1269570.4698562622,1274827.647823715,1292506.0987472534,1281223.2675265474,1264368.4148788452,1228079.5152202535,1294937.9682540894,1281162.265066643,1290698.6474990845,1260054.9396721162,1294739.1271591187,1279432.5596674131,1304294.5861816406,1267806.39438234,1286938.3096694946,1257050.0581568575,1248076.4389038086,1221340.3540526049,1305761.9333267212,1283077.331761214,1247679.2335510254,1218887.848583371,1380131.1899345515,1358733.2787128824,1319610.4729901135,1294046.3781467928,1386624.3137370124,1354875.7233671576
2788,320000.0,1,1023889.0647888184,1000754.1815152778,1154560.2083206177,1106202.5058124638,1122145.0567245483,1067583.595143667,1032659.3466419068,996118.3341817638,976290.9412384033,970357.8957875089,1005538.7020111084,987945.0828959917,1116752.26688385,1075981.8266659456,969461.4410400391,951004.9313131506,1049940.9437179565,1016791.0771429832,911929.0709495544,895077.6463214671,1041548.8481521606,1004701.817472031,1050318.3603286743,1017754.1333088336,1008405.0893783569,976535.2416698454,965766.429901123,940017.9867668897,974695.086479187,942076.5001548851,997116.415880851,977400.8990981833,982041.6888963478,959529.661331415,966814.5760773739,938450.024071495
2789,331685.0,3,974542.5581932068,959541.1478477638,1114822.1492767334,1077769.3980733654,1023361.8021011353,985135.0008529631,1099507.990773297,1065615.0719751692,909970.223903656,913738.3293580039,926651.120185852,918561.9914771606,1033974.4091033936,1004298.0955068537,1067663.311958313,1056305.3834318265,1004536.8671417236,980687.1991206445,940395.5340385437,929278.0607122816,994004.9648284912,966197.2562093065,1000884.7713470459,977639.9152755289,1039378.5238265991,1017113.1308271495,983824.2530822754,966732.5760912063,999611.4373207092,976544.4526855162,1080200.8869308347,1063453.1727651905,1069775.4275192483,1049051.250915687,1003392.4568436816,980418.4646981969
2790,550000.0,1,987254.2023658752,964947.0877393921,1161942.1243667605,1113275.2370300225,1134957.0751190186,1079772.6615898001,1089803.3375185414,1051240.264938151,898035.5262756348,892578.04903309,918454.9450874329,902385.0052174454,1141899.824142456,1100211.2958129428,951330.5425643921,933219.2070650768,999136.4479064941,967590.6356048926,944677.3529052734,927220.7768211617,963175.4755973816,929101.0715378416,984446.64478302,953924.7142517827,932739.8538589478,903261.3462559476,970818.042755127,944934.9178155623,931597.8288650513,900421.5106277931,952561.7932024419,933727.2341466466,937426.7652247077,915937.4767174538,1002077.121925277,972678.0320252544
2791,330000.0,1,947222.4116325378,925819.819612747,1068298.578262329,1023553.86554385,1057445.2877044678,1006029.6885417529,1030140.0895137428,993688.2218489381,941613.0781173706,935890.774494907,928971.7674255371,912717.8177644319,1013328.3138275146,976333.6797755996,932783.7824821472,915025.5383419818,969108.1643104553,938510.4373279759,913396.418094635,896517.8785399528,962400.6748199463,928353.6810043596,965498.9242553711,935564.4516760046,920279.5028686523,891194.7948335423,923642.9929733276,899017.6090869342,933554.2917251587,902312.4996247634,969738.0124815704,950563.8360711042,990703.0515256568,967992.4734954376,946045.1162946605,918289.9018357298
2792,313449.0,4,916269.600391388,910606.277387665,963320.1956748962,942354.67537937,994547.0690727234,965183.5936531093,941814.443694252,920532.3908403444,821974.4563102722,828496.2012120296,912545.2041625977,910180.4932843139,876321.1369514465,859412.7666161463,954256.1173439026,951526.7307040807,1042184.591293335,1026331.185681307,839843.0347442627,837579.2866955663,980510.5924606323,963258.0162719869,922591.9842720032,910269.4645760953,974424.2429733276,958015.0114711315,1027076.8404006958,1020787.6275137071,996856.8086624146,981105.0083830933,909818.5680036003,902349.9466868754,879914.9140437561,869444.96879421,929489.3685077003,912688.5120294937
2793,348285.0,4,953892.4098014832,947996.5459365267,1027099.3709564208,1004745.7726367855,1036880.7315826416,1006267.377200847,934309.282058142,913196.8223206769,872539.758682251,879462.7009696674,977481.7228317261,974948.7396405812,924494.8029518127,906656.9352544189,1027329.2064666748,1024390.8143936603,1014374.4945526123,998944.1279563438,852684.7958564758,850386.4335876729,956103.3844947815,939280.2653851527,949020.8625793457,936345.347866101,1005147.5763320923,988220.9661899058,1002577.3048400879,996438.1126611048,1031361.3414764404,1015064.318949656,861997.5019687532,854921.4396145917,847643.1877288229,837557.2377977251,940290.1503978367,923294.0658809491
2794,170000.0,4,930216.670036316,924467.1423169493,946933.3291053772,926324.4495043842,991497.51663208,962224.0776329795,993694.6177106611,971240.2356226038,813855.9460639954,820313.2767343832,918839.5738601685,916458.5521575793,892332.0770263672,875114.7800969364,1016649.603843689,1013741.7578307814,1010498.1660842896,995126.7650570836,878389.7161483765,876022.0677621142,953281.3429832458,936507.8791109594,927373.0516433716,914986.674036431,945262.8493309021,929344.6935204858,998611.8674278259,992496.9572490737,1016214.6091461182,1000156.9272151729,918944.538184381,911401.0025739442,900530.3053718497,889815.0613836889,965930.214142955,948470.6762013496
2795,452000.0,1,954340.7559394836,932777.3241663391,1175918.459892273,1126666.186474648,1119199.275970459,1064781.0455186341,1061218.0860770089,1023666.5126250561,880821.5260505676,875468.6604984658,924757.3018074036,908577.0914292427,1115305.5429458618,1074587.919788262,948365.5691146851,930310.6804826694,982316.792011261,951302.0280053755,886157.1550369263,869781.9664587226,968998.908996582,934718.4884554293,961488.3661270142,931678.2374897331,920033.872127533,890956.9270583127,946512.9971504211,921277.8726644359,963558.6142539978,931312.7147172508,998996.4709484002,979243.7807157257,956127.5773677593,934209.5970817235,963489.4684901289,935222.4689926804
2796,320000.0,4,980884.7904205322,974822.0907574442,1050603.8665771484,1027738.7208175395,1020899.4150161744,990757.9005409718,1084040.6350549797,1059544.7163042228,922437.7274513245,929756.5723375741,970129.3706893921,967615.4399101307,1023688.793182373,1003937.0052893655,993573.0695724487,990731.2276261523,954750.5974769592,940227.2120742402,968718.2307243347,966107.1070812047,957787.036895752,940934.2930767663,985963.8810157776,972794.9400858846,962259.8886489868,946055.5039654349,980316.8177604675,974313.9356769951,969049.3941307068,953736.9918032092,929134.0506339435,921506.8702040183,946546.3396783193,935283.5593862495,988771.4332408222,970899.0320036777
2797,550000.0,5,1031121.2539672852,1011155.3101500138,1046810.9846115112,1005398.0157803439,1072310.447692871,1026892.6177811127,1021162.967719306,989809.1447000824,849962.1152877808,849775.6013758162,922282.9341888428,909366.2614105742,1023766.6368484497,989865.667846249,1015131.5927505493,998609.1015430634,1036265.49243927,1005525.8139693425,1008991.1222457886,995395.973707386,1049070.2390670776,1015464.1957982827,1061808.466911316,1032210.6033865302,1017076.2538909912,990305.0094540839,1018768.9065933228,997049.8441809729,1016943.6931610107,988498.1677273904,1044955.1669963024,1030141.061224309,1082458.5393116656,1062184.8161858667,1004708.2009547026,982704.1851821782
2798,400000.0,5,941241.8007850648,923016.2227159134,1057463.0498886108,1015628.6738943616,1062456.1309814453,1017455.6817650434,1086049.532584895,1052703.430237657,893749.7735023499,893553.6509180898,941615.7007217407,928428.2704460197,991131.067276001,958310.7912683,1006591.0816192627,990207.5975327075,991999.089717865,962572.5254996466,875958.5618972778,864155.8943614399,976131.3796043396,944861.868605549,937821.5074539185,911679.7748785762,920822.9184150696,896585.2318722095,973223.2093811035,952475.1324728893,971999.7644424438,944811.3918640391,949794.5633014148,936329.5290427143,989142.1759539951,970616.2057860352,949677.8619066542,928879.06019253
2799,750000.0,1,909490.5853271484,888940.5479710336,990724.5635986328,949228.9678135414,1020222.1870422364,970616.4668827155,1046383.3870242168,1009356.7445910878,833924.3531227112,828856.4877142616,881249.0701675415,865830.1107032571,1036722.6600646973,998873.9442052194,901777.8038978577,884609.8484696588,877624.2733001709,849914.9742801359,951114.5949363708,933539.0658521241,917539.8349761963,885079.8898573574,902114.9277687073,874145.6220653825,930184.1855049133,900786.4477850628,900649.3091583252,876636.9633128355,928993.8807487488,897904.7047445786,895664.0499197297,877954.5033446439,877202.4916182766,857093.7661999784,926675.3305047891,899488.3897458772
2800,900000.0,4,1004074.8119354248,997868.7782773575,1146763.9207839966,1121805.9656167326,1093656.063079834,1061366.4471085174,1097714.432812931,1072909.5291145055,1020383.7156295776,1028479.687766127,1035577.0587921143,1032893.5310884385,1075491.5475845337,1054740.240087483,1032380.223274231,1029427.3841596502,1024324.893951416,1008743.1648048001,998654.0675163269,995962.2535664128,980031.3115119934,962787.1685122863,1018243.7896728516,1004643.7049470121,998085.9160423279,981278.223732205,1048462.6293182373,1042042.4624714591,1033436.2983703613,1017106.4884800386,972426.0802085223,964443.5192815443,963369.0164595406,951906.06623963,972678.9245715704,955097.4012483503
2801,690000.0,1,971645.4744338988,949691.0406897231,959228.0387878418,919051.6462507615,955425.3816604614,908970.2420664523,940619.3448570352,907335.2000783687,1017098.5460281372,1010917.5075213485,972685.0390434265,955666.2509434003,963172.0781326294,928008.5501098603,970915.7943725586,952431.5968127232,1019104.5999526978,986928.3316430312,1028246.7603683472,1009245.9155291978,994487.7624511719,959305.6188973071,955867.4097061157,926231.5540396523,984103.7392616272,953001.916561606,987963.9744758606,961623.7192880019,959542.8109169006,927431.3019497067,979071.6245745369,959712.8990152141,966029.0168952006,943884.0589949815,1094823.9778512358,1062703.8666888247
2802,505000.0,2,1069900.631904602,1037280.969967748,1102713.4656906128,1048238.3199475388,1038584.7091674804,986452.9149843891,1051598.556307556,1003084.6459344813,1002940.5355453491,990676.2008380186,1080196.499824524,1054552.4237581554,1121416.0919189453,1070692.5656325135,1052511.215209961,1024634.3736435906,1076943.3975219727,1033386.4964373509,1042663.6934280396,1015557.4237157502,1061346.5309143066,1015033.0559891438,1080096.1256027222,1037573.7847151606,1054000.6160736084,1018571.5357911927,1033589.0054702759,999050.2202279723,1018618.3452606201,980539.9643500283,1070214.1686497002,1039556.8735659628,1077349.811443781,1041648.8149208638,995779.630646653,959230.9541250329
2803,850000.0,1,1036610.2457046508,1013187.9259834419,1269352.1976470947,1216186.5372427967,1216442.9426193235,1157296.4851436832,1204935.022893326,1162297.9753244573,934392.9290771484,928714.5032278039,979834.9738121033,962691.085376539,1200246.810913086,1156428.1482587373,1031261.3248825073,1011628.2751624084,1026054.0246963501,993658.3416620714,1026159.0480804443,1007196.7818187145,1038395.881652832,1001660.3939440573,1044072.3896026611,1011701.8135903277,1027078.39012146,994618.3874671174,1047375.6790161133,1019451.4394936374,1026727.4379730225,992367.5668383201,1030294.5812047981,1009923.0480685288,1044500.6853890372,1020556.8666215317,1030195.6223038045,999971.5875942507
2804,200000.0,1,939124.6438026428,917905.0217157904,1194252.371788025,1144232.1991730467,1124347.448348999,1069678.9010528766,1201709.770494149,1159186.849610415,914369.5831298828,908812.841725785,885601.9973754883,870106.8760059691,1179043.173789978,1135998.6144397957,952273.964881897,934144.6686030783,983334.7201347351,952287.8170055228,903451.144695282,886756.3826189517,901204.526424408,869322.4779797817,940451.0259628296,911293.1421561404,826682.0907592773,800555.4551310365,916201.8895149231,891774.8940000061,832911.1337661743,805037.4078244931,960957.7134496009,941957.145787486,933533.5821151044,912133.5397635583,926254.7037543984,899080.103406597
2805,497000.0,5,1084454.05960083,1063455.414928252,1113590.7173156738,1069535.8704093948,1131329.6556472778,1083412.0605283752,1074257.94796913,1041273.8948430703,1022398.4718322754,1022174.118846256,1122866.3921356201,1107140.5262182518,1068548.083305359,1033164.2232090678,1102780.4613113403,1084831.3790387316,1047172.5463867188,1016109.3221325835,1076604.0086746216,1062097.8439599178,1052764.4157409668,1019040.0327685733,1083690.0472640991,1053482.2356656536,1075376.3914108276,1047070.5843231083,1123666.0480499268,1099710.690882772,1122083.5447311401,1090697.0911595726,1051527.19029705,1036619.9143571984,1077966.164562409,1057776.5806054894,1062003.409110334,1038744.5766032109
2806,950000.0,1,968290.7462120056,946412.1129119375,1125234.603881836,1078105.1775996445,1124693.751335144,1070008.3659333235,1135052.4955982252,1094888.2657198568,909338.2358551025,903812.0705946517,958301.4249801636,941534.3028049016,1076042.5329208374,1036758.3254369458,965741.0979270935,947355.4157194283,977350.4137992859,946492.4536365812,989494.1449165344,971209.4048702145,976181.9839477539,941647.4466807529,982253.6706924438,951799.7314568284,965540.34948349,935025.2080799184,961730.95703125,936090.1042423554,957303.8816452026,925267.2993999508,994308.596743022,974648.5976556332,995968.77433925,973137.4864670057,959470.3241522281,931321.238918189
2807,375000.0,4,986668.6463356018,980570.1975390272,984523.1771469116,963096.199134239,1024601.4595031738,994350.6441254028,1030129.2521358425,1006851.5615704719,828134.0003013611,834704.616520606,933436.9897842407,931018.1412780336,992072.8206634521,972931.0540849142,1062529.9215316772,1059490.8475141989,1073912.262916565,1057576.2252913883,934830.7847976685,932311.0027938903,1016353.0111312866,998469.7695896551,1003178.8349151611,989779.963948908,1010468.8405990601,993452.6207638978,998371.0646629333,992257.629018308,1003701.2100219727,987841.258158281,999021.1505173995,990820.2729765229,962635.7713286304,951181.5458572751,939134.4905642767,922159.2950168159
2808,560000.0,1,967320.1441764832,945463.441733545,1021463.6325836182,978680.5588977287,1042851.6864776612,992145.664216695,1043852.3872202756,1006915.3051011777,939037.1441841125,933330.4948430306,940250.039100647,923798.7567901551,993914.4849777222,957628.611831867,932328.462600708,914578.8867948,985591.2923812866,954473.1423221041,936577.6777267456,919270.7745394972,982546.5083122253,947786.8123069298,979252.4576187134,948891.5684406417,986862.9574775696,955673.931861515,937914.0734672546,912908.2061708098,967692.494392395,935308.2527956344,997647.4189269282,977921.4028692512,1007809.3825986516,984706.6641929225,950872.4148465403,922975.5763738528
2809,650000.0,4,1003386.13986969,997184.3627888903,1043503.761291504,1020793.1408933843,1076303.3628463745,1044526.076158019,947625.8668000512,926212.4940088436,871849.000453949,878766.4620978744,918797.7910041809,916416.8775749942,1084998.369216919,1064063.6302652406,997339.3678665161,994486.7534619052,1005425.3339767456,990131.099380203,959820.2705383301,957233.1308293105,1037284.1358184814,1019032.6006284625,1009829.4019699097,996341.703282499,1003722.9061126709,986820.2873106151,988761.842250824,982707.2478175384,995489.1204833984,979758.9316841343,898813.5590822014,891435.2769244162,884180.0917476609,873659.3959353879,983786.3757076267,966004.0811882011
2810,440000.0,2,965533.2565307616,936095.5989786242,997635.2453231812,948351.0685371732,1020804.4052124023,969565.0939805014,1043567.7625733631,995424.3407342526,953131.6757202148,941476.4225153622,977342.3075675964,954140.0101316993,980228.841304779,935891.4506101613,941823.8401412964,916878.6674955001,973581.3140869141,934204.8853042169,955853.7006378174,931004.2421035956,991695.0464248657,948420.9202764151,996595.025062561,957360.0418253882,976202.3687362671,943388.3916223996,922091.6628837585,891278.7132978927,952674.388885498,917061.1501955296,1015370.3361441786,986284.0944120953,1041904.3793974405,1007377.9663132523,950270.3022320069,915391.9809493897
2811,470000.0,1,988363.1467819214,966030.9754373772,1087372.3030090332,1041828.7047059165,1106116.6524887085,1052334.5314722897,1112608.3198096324,1073238.284948058,887541.4133071899,882147.7101370847,909950.6735801697,894029.5304829481,1042408.5855484009,1004352.2876746383,986661.8514060974,967877.8819909855,949339.9858474731,919366.4010916579,988857.4481010437,970584.4734965097,988974.0347862244,953986.9512075039,982773.5424041748,952303.484988509,1058626.1749267578,1025169.1294095062,1007740.1399612427,980872.6294695672,1061503.529548645,1025979.8616934947,986067.9739688965,966570.912863488,971842.5604868133,949564.3346662358,1048370.6158880319,1017613.3604725823
2812,354000.0,1,1006509.3040466307,983767.1183317613,1230699.7776031494,1179153.038599602,1198553.5621643066,1140276.930508914,1178973.8445594504,1137255.4423735563,972616.3744926453,966705.6598558495,1013756.0367584229,996018.6413198325,1145592.3318862915,1103768.9973238397,1033411.5028381348,1013737.51824567,1029900.6700515747,997383.5365861552,982070.5056190491,963922.9460860748,1019676.3277053833,983603.0844797585,1018000.2450942993,986438.0137370082,1007014.0361785889,975188.1516095914,987953.9608955383,961613.9726812412,983429.7895431519,950518.8926595156,979679.8041488178,960309.0533390702,970195.4430915084,947954.9752934518,983207.67412223,954362.1789308259
2813,420000.0,1,1054148.3163833618,1030329.7220734808,1289975.1663208008,1235945.7316613614,1241754.5318603516,1181377.3624587893,1139052.4931536934,1098746.721961638,997806.0722351074,991742.2765696064,1095045.9241867065,1075886.2231576268,1174761.176109314,1131872.9441162632,1067094.9220657349,1046779.6759147473,1046386.3611221313,1013348.7236582204,1037213.921546936,1018047.373644311,1025451.0641098022,989173.5271634933,1031017.3034667969,999051.4892912068,1049816.608428955,1016637.9823144021,1077608.2277297974,1048877.9537074093,1058878.3025741577,1023442.48905815,1021925.1426970195,1001719.0945560161,1022711.1935091768,999266.8704834218,986882.577974602,957929.2678991277
2814,319000.0,4,990060.9850883484,983941.5687620351,1022967.9346084596,1000704.2520956264,1038828.2537460328,1008157.3998039337,966382.55294207,944545.3378658865,843224.6446609497,849914.9937163683,996988.5349273682,994405.0030395092,955692.5892829895,937252.7690562247,1079324.8414993286,1076237.7302418018,1106888.1750106812,1090050.5175052818,929196.2385177612,926691.6441057338,1047482.0137023926,1029051.0417306524,1011442.6612854004,997933.41524008,995381.236076355,978619.0903749305,1044268.1312561035,1037873.6490418952,1052437.7822875977,1035807.7210702297,961537.6707610643,953644.4918381082,930329.5770101147,919259.7569856243,947826.8289272408,930694.5162203545
2815,390000.0,4,997074.544429779,990911.7783601814,940160.5129241945,919699.0356259269,942502.6178359984,914675.7272720832,972734.6968152107,950753.9432081109,883468.9259529114,890478.582906922,966926.0382652283,964420.4083953308,996548.8910675049,977320.7599670499,1049867.868423462,1046865.0107193592,1092514.991760254,1075895.9748929034,958086.8482589722,955504.380888878,1060901.8802642822,1042234.7790022716,1008598.5660552979,995127.3069208628,998894.5722579956,982073.2622375743,1010550.9757995605,1004362.9575618227,997054.0404319763,981299.1236012949,976122.5857678533,968109.6805489596,982041.2290655134,970356.1016321561,913013.5899780177,896510.5391550693
2816,950000.0,5,1055411.1003875732,1034974.8241946558,1221678.614616394,1173347.694199478,1308586.597442627,1253161.2645688036,1267102.3136360273,1228197.160448066,1078739.5238876343,1078502.807538785,1094091.1769866943,1078768.311086376,1240100.0261306763,1199035.4016036438,1127996.6831207275,1109637.1764202842,1036133.2893371582,1005397.5325271541,1124096.9896316528,1108950.9043899921,1039836.6451263428,1006526.3919256893,1049562.692642212,1020306.1795274739,1144726.3956069946,1114595.173849595,1063929.9154281616,1041248.0686560413,1090663.5522842407,1060155.9656551431,1143655.6889089288,1127442.3269606465,1160436.3562894848,1138702.160901748,1128372.318042311,1103659.9465697878
2817,460000.0,2,918246.09041214,890250.1474704477,1006138.4439468384,956434.2006623988,1028879.6424865724,977234.994449844,1074749.771960314,1025167.8152358355,938358.7837219238,926884.179005831,981113.9106750488,957822.0746440948,1071738.2431030273,1023261.7290437481,916586.0414505005,892309.317848686,902242.1836853027,865751.0610881635,849809.9446296692,827717.3200293217,925474.9417304993,885090.4308669473,895543.4560775757,860286.7754763878,920493.2451248169,889551.8693954208,903163.2542610168,872982.8232458202,907709.7773551941,873777.422985947,932830.9328314683,906109.1102198925,931076.301332687,900222.4863105238,981606.3101471745,945577.8452167839
2818,750000.0,2,1024538.9938354492,993302.3400533653,1089663.028717041,1035832.5875851517,1053126.4543533323,1000264.7367846951,1123944.908533404,1072093.4085196326,1056005.1202774048,1043091.8918369022,1026375.1745223999,1002008.827239882,1042196.51222229,995056.2200824873,998903.5725593567,972446.5845197912,1005650.2819061279,964976.8259422423,1019029.6173095703,992537.7658854653,985146.3437080383,942157.9801924638,1018081.3074111938,978000.4299977734,1005909.3236923218,972096.7797123315,1014526.3671875,980624.5859828901,998575.0913619995,961245.9750412224,1044128.910946845,1014218.852693041,1016570.2453444587,982883.3495852187,988635.4862849392,952349.0254315895
2819,1500000.0,2,1160561.6807937622,1125177.8997626514,1297446.250915527,1233351.1112337392,1343354.344367981,1275924.6281615007,1227164.379259213,1170551.0049336976,1102865.6959533691,1089379.4387396744,1139893.2933807373,1112832.0037656093,1282410.2640151978,1224404.7019356885,1164204.3590545654,1133369.2097476122,1162152.2903442383,1115149.1214940778,1150785.6845855713,1120868.5527778445,1115502.2382736206,1066825.5964451097,1119205.355644226,1075143.3221568537,1123611.9270324707,1085842.938511943,1165320.3964233398,1126379.6272225017,1144507.7657699585,1101723.3383512984,1069455.2888043022,1038819.7325500766,1033208.012092216,998969.7774396088,1140600.1017599,1098735.9956095482
2820,650000.0,3,1248353.6005020142,1229137.3390264132,1250580.668449402,1209015.7835053238,1239591.9561386108,1193288.0631861351,1381826.1540481837,1339230.6276624727,1162759.54246521,1167574.4259184976,1173687.219619751,1163441.6085408519,1263960.599899292,1227683.4050228652,1267240.285873413,1253759.2339054153,1278130.1736831665,1247784.8659825113,1336245.2983856201,1320448.0397594043,1318332.4337005615,1281451.5271893037,1302732.3484420776,1272477.2913104855,1214153.8858413696,1188144.484251524,1275811.6722106934,1253647.3873452365,1218703.1507492065,1190580.4164510253,1403521.778727671,1381761.2137625983,1433684.9644881978,1405910.966662482,1328076.505820746,1297668.4446426642
2821,390000.0,4,991460.5021476746,985332.4356193325,982434.5111846924,961052.9905067856,985014.9750709534,955932.9296777525,996509.8026543234,973991.8062150893,929760.3964805603,937137.3412007428,1019273.8771438599,1016632.5964552562,993185.2221488953,974021.9920959707,1087609.2910766602,1084498.4844342323,1086282.8493118286,1069758.6339632226,975991.7259216309,973360.9969952765,1065590.1432037354,1046840.5496013284,1007069.2300796509,993618.3973883269,939605.5936813354,923782.7056336933,1035271.6445922852,1028932.2515570341,974334.180355072,958938.270650786,970361.9255684884,962396.3091070201,966030.4614764329,954535.8432132072,915897.9840200177,899342.796731642
2822,320000.0,3,909635.0073814392,895632.7373978603,1077358.365058899,1041550.7777380934,1037746.5486526488,998982.4175507524,1076782.4501554952,1043590.0582378143,917145.0138092041,920942.8294279801,900482.2373390198,892621.5478529219,1003581.0470581055,974777.059638469,962096.5719223022,951861.6748558964,934758.186340332,912565.2005441644,904815.0777816772,894118.2410482679,931125.2236366272,905076.6023288573,907894.2537307739,886809.0380693083,976463.6158943176,955545.9755360128,969334.7811698914,952494.8253301578,993962.6455307007,971026.0121385634,994208.573638753,978794.1065578713,973639.6652716526,954777.8744207323,990481.2282436099,967802.8556858782
2823,280000.0,4,1034582.9725265504,1028188.3725692157,1103116.512298584,1079108.4911538356,1109339.714050293,1076587.0465914381,1000288.3350480304,977684.9556263505,846185.8034133911,852899.6470212849,966517.0311927795,964012.4611974714,1075186.3718032837,1054440.952587263,1087968.4686660767,1084856.6346951402,1104262.2327804565,1087464.5203362654,921213.7460708618,918730.6680029045,1042338.9673233032,1023998.4898349263,1042527.5564193726,1028603.1276724207,1030273.4375,1012923.709731616,1062694.4303512573,1056187.1163476733,1059575.5577087402,1042832.7091663567,866488.1355858117,859375.210011732,852941.4810603632,842792.487714258,990835.4893225292,972925.7795252583
2824,1500000.0,5,1074463.4866714478,1053658.2927856157,1117483.2582473755,1073274.4182337942,1161627.4118423462,1112426.551843822,1221061.9571632454,1183570.4286700904,1100023.627281189,1099782.2403931294,1098015.546798706,1082637.7196724517,1173465.609550476,1134607.5145289558,1057940.3638839722,1040721.1082868185,1089444.3988800049,1057127.2265175397,1004540.9202575684,991005.7337502697,1118697.4048614502,1082860.9165192633,1095736.026763916,1065192.4340256806,1048918.9624786377,1021309.5616774736,1075544.834136963,1052615.3697327003,1002926.230430603,974872.7956262813,1040629.7370233211,1025876.9519463709,1055284.247996609,1035519.4811386517,893989.125031233,874409.9568817541
2825,1500000.0,4,1397643.4469223022,1389004.8254067823,1408915.9965515137,1378252.6127119402,1426521.1820602417,1384403.8997640512,1373136.80561394,1342108.22002749,1363448.7390518188,1374266.6723762117,1445205.569267273,1441460.556619775,1413180.5896759033,1385913.6669082718,1392853.4984588623,1388869.6248835959,1409399.0325927734,1387959.6688566767,1368471.2648391724,1364782.6301451665,1508384.346961975,1481843.5670175028,1440928.9360046387,1421683.2938388535,1454087.495803833,1429600.770935118,1439712.8820419312,1430896.9293739991,1447251.9159317017,1424383.2120862517,1430023.794924328,1418284.8542456042,1487197.6599047517,1469501.7692840348,1441025.9976261158,1414978.9315834446
2826,320000.0,5,910951.6143798828,893312.5552653682,993373.2151985168,954074.3020198403,1021228.9094924928,977974.6438904988,960867.5208372456,931365.0113009496,868151.4263153076,867960.9209789081,894980.0729751587,882445.7797369797,918837.4876976013,888411.1385010827,959508.5978507996,943891.4379823521,945430.4575920105,917385.3007339499,833539.9031639099,822308.7847265381,925303.57837677,895662.2913268643,898165.8816337585,873129.5478545185,902054.488658905,878310.8203558543,953947.6037025452,933610.4620712706,954870.9988594055,928161.7449778524,903696.5461581349,890885.0336230531,932996.5893069004,915522.1883557555,951878.2310350692,931031.2392524645
2827,745000.0,4,1035937.4284744264,1029534.4568309374,1112180.9482574463,1087975.650426383,1032741.4274215698,1002250.2838026114,998595.1760075884,976030.0566703975,974005.937576294,981733.9371618087,988665.3423309326,986103.378628392,1046601.2954711914,1026407.417278553,1064102.053642273,1061058.482974157,997208.0588340759,982038.8230112158,1015309.8106384277,1012573.1021017487,1003770.2322006226,986108.3909720886,1027833.5809707642,1014105.4110304825,994743.7644004822,977992.3536744865,1019910.8123779297,1013665.4800206312,999732.7327728271,983935.4886726761,1003258.2721546865,995022.6124516352,999641.3664800859,987746.8182582251,998493.4095640978,980445.2800890347
