Id,preco,fold,generalista,especialista,catboost_global,blend_arvores,peso_especialista,score_juiz_componentes,r_arvores_livre,pred_livre,r_arvores_ancorada_publico,pred_ancorada_publico
3002,890000.0,1,735793.9981838622,651088.7512775774,732606.9419253621,740574.5825716124,0.2838029073713632,0.5043277648373574,0.5819244237397719,712792.5365678011,0.4021738798834813,711766.8078727338
3003,1300000.0,4,894376.811261731,655473.5663070806,823494.7922453671,1000699.8397862768,0.0,0.6597057736043754,0.8044851038076569,966053.6133115566,0.6266077678793424,934532.8515419293
3004,240000.0,2,222013.37004530567,198980.1239592401,215770.49937541457,231377.67605014244,0.0627202074988884,0.5376883173646825,0.6551506538917461,224301.1381658113,0.46883322326505783,221575.63251350136
3005,490000.0,3,451432.2351021631,412216.82507577655,470353.7748121861,423049.92553712847,0.4777902549621297,0.5606297178054552,0.6598816049276374,426275.760927163,0.49922446491663386,430244.3989197797
3006,330000.0,3,368443.6035802164,359316.52484403935,385850.9830928164,342332.53431131656,0.3406302274934727,0.5639114064914682,0.6644759690880555,357745.5729464836,0.5039829135113527,362350.88100049505
3007,850000.0,2,956328.3526783924,817553.6207760196,941117.087481522,979145.250473698,0.1692385210676919,0.5170401326410895,0.6386321061128717,940381.2672334067,0.44818503854146485,934364.6000694421
3008,870000.0,4,954902.1897338228,883016.7732361511,960867.7052584898,945953.916446822,0.2886404665288649,0.6349742250134232,0.7612048937734907,930321.1030754384,0.5932201772815567,932103.2639947225
3009,370000.0,3,416453.3786276309,388714.5053496565,430787.92020412383,394951.5662628915,0.368081221821239,0.5577824093704565,0.6558953731186392,400448.2993656217,0.49509586768588576,404089.71109732304
3010,400000.0,3,405939.0154496114,367880.5736009184,409667.3886295172,400346.45567975263,0.5087634058964672,0.492723809789485,0.5648133337052791,385821.628402323,0.40076089829347694,386572.78896311583
3011,1400000.0,1,1068809.689877042,836916.899557963,1055663.36452397,1088529.1779066504,0.0,0.54858870752753,0.6527419320440481,1077116.25904958,0.46856529391874013,1071063.1440315042
3012,1500000.0,3,1116365.2447165502,1063114.6385978214,1191721.9207758033,1003330.2306276704,0.4725027342222833,0.7836912613548801,0.9721677658968322,1034344.3857771987,0.8226637030633,1049201.5166922892
3013,465000.0,5,491929.00553644623,437597.560822872,485892.6552553322,500983.5309581174,0.1659664616835181,0.5006920461899931,0.62600346697549,485756.3545352255,0.41928427628788395,483154.5255175312
3014,500000.0,4,399669.2396184588,341334.8352207491,390552.6136932978,413344.1785062004,0.017737061975516,0.5518740147924035,0.6157795258867061,403465.28168386366,0.4810348934831802,400448.71190619544
3015,570000.0,3,579399.8246758233,516125.69673413335,576612.9101732535,583580.196429678,0.1009726937077191,0.6002727285957651,0.7153818200340712,574986.3480599778,0.5567068305625832,573992.4427399699
3016,440000.0,5,549153.6305310656,483098.0259662005,544952.8327926444,555454.8271386975,0.008440081322092,0.5676014040691485,0.7230220359002655,551959.8595255392,0.506266441530786,549702.7062133785
3017,275000.0,5,351885.59320314456,293942.13417434023,352829.8181455184,350469.2557895838,0.0419968377736175,0.623841439427433,0.804570087169778,348537.24575875304,0.5793784874965557,349046.4999426383
3018,490000.0,2,577940.0060444863,512295.2993077196,563370.8555241841,599793.7318249396,0.2187885329516889,0.6033951766366836,0.707716141309347,572333.4423929683,0.534540082537059,567405.8962493622
3019,1541680.0,2,1080433.9293618656,757157.6175671705,1042338.7933948068,1137576.6333124535,0.0044343482382074,0.4278308709590937,0.5672646967672751,1094859.6991827998,0.358975776859469,1075110.6764795166
3020,570000.0,5,531450.6299159562,482700.5803318153,535061.1230550271,526034.8902073498,0.197464260037578,0.5730734595672435,0.7309565163725033,519426.8299925399,0.5133801136783096,521002.92613856756
3021,540000.0,1,619788.7023049083,608883.0459276078,636339.6517554768,594962.2781290556,0.2499712538603644,0.5537136364684384,0.6609418183495015,608964.4759970766,0.47625268733010273,614696.1590578689
3022,335000.0,5,270377.475771777,234173.1855017868,257859.1246439992,289155.0024634437,0.0,0.5261564580258472,0.6629268641374786,278606.00278727326,0.45238801167449433,272017.0045843456
3023,780000.0,2,646352.2736380867,579050.5205121385,637987.0522852212,658900.105667385,0.1654485781714662,0.5222686770437867,0.6428149416350295,639455.1479275674,0.453413582944162,636149.522522748
3024,300000.0,2,281584.70743353374,258027.12434865945,291585.76217297744,266583.12532436824,0.3826457928541265,0.6186348033608583,0.7199078426886867,267632.5652934782,0.5497797092612337,270258.57521302457
3025,650000.0,1,796902.8567986169,751593.446848805,799498.998462374,793008.6443029814,0.2682772165686954,0.5776152230488839,0.6991843568782143,783326.5060130061,0.512105067200771,784214.9717528363
3026,550000.0,1,556940.9059009522,464510.71292825625,536901.7052880933,586999.7068202405,0.0,0.6240545351788759,0.7734872562862015,575651.8710386157,0.5817640353957589,566046.9208246982
3027,1250000.0,5,930686.3285408274,653431.7839299332,898140.7973641815,979504.625305796,0.0,0.6375705601653671,0.8244773122397824,965223.4275390239,0.5972263444558701,946733.4188966884
3028,325000.0,1,264971.13907161745,248608.11206153868,279974.5523205687,242466.01919819057,0.3615388578641025,0.49007593368353614,0.5591214938936578,255244.66866826045,0.3807961331527494,259515.15820267555
3029,1800000.0,5,1166315.6878730443,1070035.472062722,1156210.7278596144,1181473.127893189,0.2018397082273664,0.47908652318927647,0.594675458624451,1150807.8450272074,0.39119709638695227,1146705.0203466616
3030,820000.0,1,1112820.1474372973,898657.1816113733,1068853.2538733697,1178770.4877831885,0.0,0.4406359731103168,0.48001755697650694,1121615.4559643762,0.3066361922929204,1102557.8559468468
3031,199000.0,5,245638.2816253258,230733.17148275868,253290.3151664064,234160.2313137049,0.2398225475595069,0.5634415209192999,0.716990205332985,237453.94666048512,0.5008585934359828,240596.98841085477
3032,416000.0,3,390838.49763645336,366340.04089593113,403255.4524314007,372213.0654440325,0.3122742288897251,0.6695096243520133,0.8123134740928187,374385.9250947424,0.6571003294091431,377699.5161227316
3033,400000.0,1,355490.7496238144,346149.286083591,367009.6935881039,338212.33367738005,0.256324453847392,0.5737654598316438,0.6930247357306302,346820.91788469395,0.506330422374911,350819.1432036248
3034,434000.0,2,368020.9620449899,332697.4022628369,367049.7994565521,369477.7059276467,0.0226351951283172,0.6418280258105853,0.7384624206484683,368024.5608909429,0.5729729317109606,367631.86255283427
3035,845000.0,1,756863.422975021,707760.4252857586,761764.590883988,749511.6711115703,0.1379949306028726,0.5643948899894976,0.6780318239831963,747150.8641385451,0.4922745676116915,749112.8469474999
3036,400000.0,3,411823.4671791296,378848.59838781535,414989.1021967589,407075.01465268567,0.2061047120785815,0.5778876988874653,0.6840427784424514,403242.56283208024,0.5242485374855484,404246.54314640927
3037,350000.0,3,271891.4972962372,243751.4762583724,256350.04654439943,295203.67342399387,0.2168915791628089,0.39886384029492816,0.43340937641289945,266804.69750785566,0.2646639425263696,261670.34728595053
3038,1300000.0,3,1346956.8559303856,1201120.8701610835,1339291.5958401863,1358454.7460656846,0.3176031794431798,0.5039606693243563,0.5805449370540989,1302999.8463467895,0.41705434461904045,1300861.9006678523
3039,1300000.0,1,1324712.970332374,1187330.905446143,1329362.396255909,1317738.831447071,0.1717745845545826,0.5025102594894868,0.5790164151831789,1299390.8443925385,0.3994476218616754,1301119.5409179523
3040,400000.0,4,363543.5710025855,314998.21305026906,360197.98904655955,368561.9439366245,0.1049469371194682,0.5386899239972884,0.5927073669952548,359891.5270741014,0.4632363709097749,358922.28344696795
3041,280000.0,4,323629.89545207086,310683.12074262387,348431.5613494917,286427.3966059397,0.3418513080660929,0.7221496299005057,0.9137618523258849,298238.4505040523,0.7109069738791182,306516.54425337026
3042,774800.0,1,510199.7642226839,442346.2175452597,505350.3788290119,517473.8423131919,0.1911934912621456,0.5093503862779639,0.5899606180447423,499089.2734508669,0.4097078120443911,497321.79804108426
3043,275000.0,2,278132.10699776025,247971.12318064808,270862.5126078455,289036.49858263246,0.1977350373027162,0.5077294707270567,0.6311835765816454,275538.9617024179,0.438874376627432,272735.02583960764
3044,330000.0,4,332791.4375732206,285539.08653334284,314359.55213752115,360439.2657267697,0.2320310765478861,0.4691307890190067,0.47097888078326167,324339.20928035997,0.3693315386890945,320742.1346836936
3045,1900000.0,1,1421169.4971099736,914578.9565443076,1376307.86145781,1488461.9505882189,0.0,0.6507200343027675,0.816152054884428,1467842.6517652846,0.6217622840815964,1446041.044084624
3046,140000.0,5,150946.07523593938,125319.03507047446,142701.96926562014,163312.23419141822,0.0951752750360436,0.41461822468557963,0.5011964257940905,150394.19412766237,0.3073883083321464,146779.92908836633
3047,570000.0,5,705684.3215228099,662825.376058735,720597.3068148635,683314.8435847297,0.208127054763358,0.6468952924662861,0.837998174076115,683833.2067437015,0.6093484964470648,690583.6252231575
3048,405500.0,1,330879.6755195796,313190.23856154503,330173.5722261792,331938.8304596802,0.135249246539778,0.5695103818887685,0.6862166110220296,328924.10455665144,0.4999478054605979,328639.76366263756
3049,448000.0,3,408111.4836743366,370285.1004350711,419838.85808579,390520.42205715645,0.2360192629023765,0.6743578667154031,0.8191010134015644,389796.4021789389,0.6641302808360583,393267.54828285205
3050,259000.0,5,355734.0554876799,330787.68567031284,362140.34399804095,346124.6227221383,0.2306642629945932,0.5218964963762913,0.6567499197456226,346816.2838849132,0.4468500615300716,349402.55800485634
3051,2250000.0,4,1536213.603007015,1015735.0080478193,1498621.630979171,1592601.561048781,0.0,0.6562300264137789,0.7984025462241132,1573655.4464407119,0.621915509172037,1557069.2070403649
3052,370000.0,2,340244.6423011852,323597.4217940916,343677.1402830138,335095.8953284422,0.2188595129195671,0.5973478695815249,0.70287829566522,334570.9987002449,0.5284927754819002,335739.9323711545
3053,340000.0,1,438006.3960978192,396856.97579929326,438151.2084950968,437789.17750190274,0.0401658433189506,0.5453700240877126,0.6475920385403403,436267.5592430184,0.4637372687590141,436331.4468842116
3054,475000.0,3,437946.3752085081,327539.66561731265,437475.0544390731,438653.3563626605,0.2565289356052511,0.5238541862276307,0.608395860718683,409806.4212447501,0.4458999441287883,409664.06939684117
3055,360000.0,4,365001.8780348941,306400.3529017314,332155.0820824872,414272.0719635046,0.2640963307274088,0.40478306107678075,0.35837035688436636,347009.7428557792,0.2824621059670894,342422.59251426975
3056,1100000.0,1,976003.1277217292,898359.5897177163,968348.3023003428,987485.3658538084,0.2344850084284852,0.5193801828617208,0.6060082925787534,960814.8436055427,0.4247525069200264,958159.4990829494
3057,590000.0,1,594262.3092373477,509689.4730411704,602377.2619229477,582089.8802089477,0.3405106632284347,0.5344345654384748,0.6300953047015597,562385.8398421274,0.44733408078515735,564831.0592622136
3058,250000.0,1,319369.0631999558,273028.9497961102,317987.6636941419,321441.1624586766,0.216441147742988,0.47476302762176364,0.5346208441948219,309703.4425015825,0.35782677406009067,309225.0342953262
3059,350000.0,3,299623.87368472235,269354.8431266235,295710.9604789577,305493.2434933694,0.0899111962106525,0.5648783722026103,0.6658297210836545,299268.96349080285,0.5053850137925087,297840.56497512927
3060,397000.0,5,368686.0036571793,312477.48044935253,364715.0568984697,374642.42379524367,0.0366983336087296,0.5973039077996386,0.7660906663094761,370124.18752849294,0.544879696380423,368008.73616723483
3061,310000.0,5,374783.4399534238,312776.9790764251,350861.7985495484,410665.9020592369,0.0,0.5807109779727215,0.7420309180604463,395238.2923806245,0.5233088876054308,382157.8174314435
3062,1295000.0,1,1019747.8215756456,852147.6767347273,957967.0118949268,1112419.0360967235,0.0684223377648653,0.58027792788239,0.703444684611824,1051941.0797382453,0.5160991244510301,1024985.0407374003
3063,450000.0,5,495060.4462490527,425382.1357010623,506914.14261026616,477279.9017072322,0.2710515522530927,0.6226356787316966,0.8028217341609601,467472.34382140375,0.5778109985920985,472332.98835832474
3064,480000.0,5,530596.2688459554,455512.451710229,505367.4880664327,568439.4400152392,0.2035767450884194,0.4631768868730798,0.5716064859659657,523931.0814733148,0.3705145691758966,513829.8384897374
3065,1200000.0,2,833099.991986271,661085.1178872397,773294.9984470609,922807.482295086,0.0,0.5267360082347662,0.6463888065878131,869938.1944515655,0.45788091413514154,841753.9112260102
3066,320000.0,5,298327.8891445813,282260.53275946947,305165.5660092705,288071.37384754734,0.1989320233719634,0.6143829134024765,0.7908552244335911,289779.35844729666,0.5670824036641124,292843.61616719683
3067,370000.0,5,383059.35469818464,353170.69595285435,381802.5039954748,384944.6307522495,0.1696062641360928,0.5111740356107672,0.6412023516356126,378619.3966973631,0.43291086253489036,378075.92204907676
3068,392790.0,3,354982.3587758392,305410.10892591026,347399.5210430492,366356.61537502415,0.0,0.5826235244625143,0.6906729342475201,360492.67301012133,0.5311154845693695,357467.9273852033
3069,275000.0,1,277455.72433706594,244751.9760664236,274754.9038627708,281506.9550485086,0.1806960604265554,0.5803785359329758,0.7036056574927614,273225.82693722297,0.5162500365269089,272189.3789888339
3070,940000.0,5,1130540.0281573054,991707.776384492,1140395.6726548208,1115756.5614110322,0.4131963818990202,0.6302437592451139,0.8138534509054153,1067191.4185629312,0.587701503259541,1070461.1957057319
3071,345000.0,3,336066.086276138,311319.18279802665,339328.44564414833,331172.5472241225,0.1280479202052738,0.5765146521915687,0.6821205130681963,330890.981888861,0.5222576197764984,332027.8552616842
3072,420000.0,2,387493.9912725642,323345.66261708067,383049.9702429099,394160.0228170457,0.0,0.6108835857255248,0.71370686858042,390979.2910753602,0.5420284916259002,389071.9352815532
3073,313458.0,3,361119.6019731021,316958.90252944606,358512.7070084298,365029.9444201104,0.0673710821177958,0.5408870512457105,0.6322418717439947,359556.05206601147,0.4705975984050039,358573.5516508993
3074,380000.0,1,335780.7477770203,307735.6111580788,340536.19339006214,328647.5793574577,0.3867097264201061,0.392567756086065,0.403108409737704,324912.7567196635,0.23453386675654264,326141.8625982155
3075,820000.0,1,701250.6014793215,600176.2748763718,689850.2829313105,718351.0793013382,0.0145179367889827,0.5492151138909919,0.6537441822255871,706910.1296317537,0.4695049034639329,701735.3966593057
3076,168000.0,1,192053.21606783924,156093.30611542123,181926.06212338284,207243.94698452385,0.143861511123068,0.4735005532269795,0.5326008851631673,189754.17490873174,0.35593306246791445,185924.79107980503
3077,270000.0,5,260669.67988163588,235874.5819399157,275971.74146621936,237716.58750476065,0.2637449169791452,0.4963633932348571,0.619726920190543,247941.36893466796,0.4136570274462072,253745.441122871
3078,790000.0,5,713571.2568496808,650368.8992033032,715859.5292023844,710138.8483206255,0.2295861922088303,0.45232739103389713,0.5558747169991509,698373.8828972995,0.35641022458495913,699252.981067501
3079,230000.0,3,296020.73407290154,257751.22592142827,282178.4613255981,316784.1431938566,0.221896942758325,0.3995934090147071,0.43443077262058993,288455.9572889916,0.26572181717004906,283913.167204265
3080,750000.0,5,635786.4268044434,555751.4246994482,638772.5869833189,631307.1865361299,0.1081236407222582,0.5742074156985879,0.7326007527629526,624918.2239461766,0.5148542566490573,626368.0267523725
3081,494000.0,3,380564.7178148886,320439.5753538482,366919.36870730575,401032.7414762627,0.0002220691079426,0.5660174932549399,0.6674244905569159,389672.09133080306,0.5070367393183866,384201.9392068496
3082,1750000.0,5,1625880.2816165066,1125111.7609256408,1581254.051181169,1692819.627269513,0.0,0.7212939566757249,0.9458762371798014,1686781.2784904086,0.7060667599193353,1660026.7960084002
3083,450000.0,5,398602.217735215,325877.21437165834,387589.8381377634,415120.7871313923,0.0,0.6167972915530292,0.7943560727518925,409459.2146594751,0.5702210952598308,403288.566026453
3084,331000.0,4,381876.21427416056,351714.13147718314,384623.1762185735,377755.7713575412,0.2486567413037506,0.6329175891064596,0.7576057809363043,372531.0424896665,0.5904437188071558,373393.5616782928
3085,400000.0,1,315547.98287239065,285860.7041685449,331084.197610574,292243.6607651157,0.3229419296330437,0.4936142885874556,0.564782861739929,301627.3716287312,0.3861036655086285,306326.15186434815
3086,980000.0,4,1058612.3445239784,831814.084696395,1051052.9158258943,1069951.487571105,0.0833944882065532,0.5607900621815998,0.6313826088177996,1043706.7530653322,0.4930715574585951,1041310.8550335849
3087,430000.0,4,356639.10718514724,324471.18678951246,362760.7255730623,347456.6796032745,0.363530806488788,0.6128125715997764,0.7224220002996088,341804.5083017713,0.5633019451731336,343354.4257587292
3088,400000.0,4,391705.8838358799,351581.96542051167,373080.1334741541,419644.5093784684,0.2031529561800097,0.43422122781878325,0.4098871486828707,383921.4507365327,0.3222036310687928,380667.98141063366
3089,250000.0,2,389078.4860500664,354946.7930981908,397999.83004617016,375696.4700559106,0.4483360257479984,0.5412678395735248,0.65801427165882,370601.42114750814,0.4724127454739001,372885.0549408624
3090,1350000.0,3,1033884.3043350448,781468.5100512201,977168.4445635336,1118958.0939923115,0.0,0.701905024966526,0.8576670349531365,1098776.7527761583,0.7040736603001865,1076998.8020295335
3091,315000.0,1,311888.9325488426,262830.77757166023,295531.6033270063,336424.9263815972,0.1399216638217216,0.5144296759944661,0.5980874815911458,311991.6600640163,0.4173267466191444,305634.0408777775
3092,370000.0,3,266048.0004074499,253277.9127873371,274563.79329323256,253274.31107877585,0.2235459995246373,0.5797548042445626,0.6866567259423877,258454.77568799222,0.5269558402533395,261094.67981896532
3093,550000.0,3,586523.2928783614,587887.5991115123,627713.73141384,524737.6350751438,0.4443080620427688,0.6476574257375621,0.781720396032587,565286.2840534993,0.6254146414181889,574230.5661455673
3094,945000.0,3,1029945.5565734196,975217.1603075836,1065978.0127812466,975896.8722616788,0.3672987995212242,0.6987143676106696,0.8532001146549376,984013.9929779178,0.6994472071341948,992777.0547240872
3095,400515.0,1,355163.14616338105,311578.97671425785,356762.3503411836,352764.3398966772,0.0277957270533518,0.5718899254382239,0.6900238807011584,352824.40364118275,0.5035171207847811,353549.3335653672
3096,1300000.0,2,1110920.4957899854,1067835.4326568823,1110079.9302605323,1112181.3440841653,0.3825854397222012,0.6094875474151283,0.7125900379321028,1094842.34587609,0.5406324533155037,1094619.2406270497
3097,210000.0,2,158937.71425977565,148998.6513906081,163105.8676676447,152685.48414797208,0.223558607784927,0.5887572571992864,0.6960058057594292,154320.82237084094,0.5199021630996618,155745.64473203119
3098,550000.0,2,491111.9246714416,422470.1670727281,475942.4235835672,513866.176303253,0.1816730494831348,0.5780459803403396,0.6874367842722717,487561.8887210151,0.509190886240715,482030.20036747796
3099,478000.0,4,719873.7854873175,705120.3984202828,700457.6691853752,748997.9599402307,0.3289291051651631,0.5254139615149478,0.5694744326511586,720541.4232427183,0.445313821558615,716497.0184330898
3100,975000.0,3,657317.3601857391,615570.7657081763,654418.0921955758,661666.2621709841,0.3570920908220704,0.48607169669761185,0.5555003753766566,643134.5985808268,0.3911153343102609,642368.5797738286
3101,1144000.0,3,1081222.3607995445,975451.6841877026,1111351.9109676965,1036028.0355473162,0.2809297742813962,0.6836158299901777,0.8320621619862488,1028106.3781685942,0.6775543275844814,1036475.0101220524
3102,260000.0,5,256200.2996227397,230066.73424479872,245125.20379666807,272812.94336184725,0.2162444414991611,0.47654090738704524,0.5909843157112157,254693.50119678216,0.3878877958440517,250286.2214584808
3103,360000.0,1,374607.60991342366,340952.2829824971,369758.401205325,381881.42297557154,0.1675017499165145,0.510081244826214,0.5911299917219425,370899.2430184146,0.41080409986676614,369079.32299557555
3104,699800.0,1,584919.1086328558,529331.0234378584,583642.0103702804,586834.756026719,0.1444359539321009,0.5165371748955085,0.6014594798328138,577440.4969115994,0.420487994970708,576946.1554945725
3105,430000.0,2,356019.6111325771,321102.19088096643,353313.8893216571,360078.1938489572,0.24194292924586,0.5327318727294724,0.6511854981835781,348859.5993273752,0.4638767786298478,347899.1309974578
3106,190000.0,3,203009.2107836469,194343.11733278708,203657.35971691844,202036.9873837396,0.2297666834325575,0.551928670065517,0.6477001380917239,200708.88542065356,0.48660794569372345,200909.93890849393
3107,383000.0,2,349711.51648903894,265775.49588903604,331747.94073322776,376656.88012275565,0.0,0.6190512301862098,0.7202409841489679,364093.1994362277,0.5501961360865851,356456.6656610927
3108,950000.0,4,1056569.602886059,950087.3537191652,1023135.6183600208,1106720.579675117,0.2233834572136243,0.5198878872962276,0.5598038027683984,1043156.6482830811,0.4378536213633427,1035240.4396110084
3109,950000.0,1,819429.9476082239,629763.5618288476,740335.8530595993,938071.0894311608,0.0,0.6659091762872491,0.8404546820595987,906523.3582762396,0.6445459970583188,867785.3081402697
3110,1000000.0,4,968226.7968354046,898776.2559858692,989571.549098519,936209.6684407328,0.2638278943942584,0.646810679849152,0.7819186897360161,934900.6933201673,0.6091993913097906,941685.7167234482
3111,1150000.0,2,1171220.701849622,1004948.0852264496,1158752.450436427,1189923.0789694143,0.240488410938537,0.5594552644632064,0.6725642115705652,1137686.8732776602,0.4906001703635817,1133378.974025575
3112,270000.0,4,267870.4279195381,250451.44453185413,278844.6297960027,251409.1251048412,0.4348562361732893,0.5159314586735384,0.5528800526786922,257925.2684786493,0.4325124427227123,259791.56879866603
3113,980000.0,4,1202814.645186118,1099360.728230232,1255780.9220439815,1123365.229899323,0.4357280812708035,0.5965222190355957,0.6939138833122925,1135776.0766941418,0.5413099692114896,1147178.4056385197
3114,255000.0,1,302212.8735347532,261189.9830134593,287045.5162372383,324963.9094810255,0.1754222867953359,0.5096371448034873,0.5904194316855798,300970.3242752716,0.41013794983267615,295333.52411923645
3115,1200000.0,2,1423983.9541103174,1302646.494153547,1402249.4482900822,1456585.7128406705,0.3401530903101104,0.6008121044570911,0.7056496835656729,1393669.288596467,0.5319570103574665,1387441.778146206
3116,185000.0,1,205462.09225796867,198585.1608193193,209445.81522542392,199486.50780678572,0.1995365249104758,0.5286490429400582,0.6208384687040932,202329.35533062718,0.43865579703753244,203781.7268527439
3117,370000.0,2,337233.6202421774,297190.68154909,336499.30001525936,338335.10058255447,0.1569040909624627,0.5536790069148105,0.6679432055318486,331365.43003718654,0.4848239128151859,331082.0060626733
3118,591000.0,1,518218.43608589633,447556.3896368131,521094.98419101286,513903.6139282216,0.1406724405599147,0.5631549772531482,0.6760479636050373,506572.3281808903,0.49041469850716757,507719.49398776534
3119,830000.0,5,681925.0705138227,558258.2600677948,680235.9152977311,684458.8033379603,0.0227839337700588,0.597521444545476,0.7664060945909402,680619.4926132733,0.5451624941500117,679706.4923910826
3120,1400000.0,2,1138496.9587683028,929202.2356033396,1112782.5376367993,1177068.5904655582,0.0433460048574839,0.5039735171810106,0.6281788137448086,1143457.7537525962,0.43511842308138593,1131584.6344672102
3121,260000.0,4,211609.96178678048,199311.69957343693,220281.07530547515,198603.29150873848,0.5154948700977693,0.5802078254131311,0.6653636944729794,202483.1564971367,0.5192855378211625,204017.41500459862
3122,410000.0,4,519781.01880678826,474094.08236836334,527209.9371445884,508637.641300088,0.2705935838694407,0.5591178816781427,0.6284562929367498,504323.58625347377,0.49081411377892814,506188.19068502635
3123,480000.0,5,476131.13099799806,407353.12842529913,469823.6855173283,485592.29921900266,0.0769204036988097,0.5401154644877698,0.6831674235072663,474962.39525473886,0.4705347200749937,471867.3804816858
3124,750000.0,1,940384.8057105412,753551.614565372,911106.9915727132,984301.5269172837,0.0,0.5333736943674223,0.6283979109878758,957102.2846789695,0.44574277417857866,943732.9268119141
3125,1300000.0,3,626627.2467476486,550834.6805988142,604463.0142054354,659873.5955609683,0.0971649379008398,0.5341757765230334,0.6228460871322468,630411.102316545,0.46086625005712223,622307.7992626685
3126,1200000.0,3,962288.1523905904,874639.16486642,943072.3880692744,991111.7988725645,0.1225737251587796,0.5473547529156547,0.6412966540819167,961715.5947070804,0.4799757658264231,954915.7512890426
3127,570000.0,1,635942.6172581629,577460.5489945181,630818.3342842758,643629.0417189938,0.1606852277477941,0.5070701822795678,0.5863122916473086,628548.6828019924,0.40628750604679686,626613.0174231294
3128,680000.0,2,666470.4329249683,600524.2705389627,672703.573904085,657120.7214562934,0.3065688349202637,0.5751914727079945,0.6851531781663958,643172.1334418718,0.5063363786083699,645104.362604204
3129,1200000.0,1,840848.8626466817,753893.8318553094,824549.4151510425,865298.0338901407,0.3646603544991586,0.38603702119200867,0.3926592339072139,808949.7636359702,0.22473776441545823,804602.4089476535
3130,800000.0,1,905882.8251120106,844977.4629984767,928175.7912148648,872443.3759577291,0.2880268247636477,0.6892517941088186,0.87780287057411,869381.2364792493,0.6795599237906731,877247.5135654222
3131,500000.0,2,402625.64416899264,349880.08887016977,391582.0821775078,419190.98715622,0.3735573886877235,0.4192958626853592,0.5604366901482875,385696.96811993653,0.3504407685857345,382065.00580675044
3132,360000.0,4,344747.6375164417,309105.48302318464,346118.8751791966,342690.7810223094,0.2443468932919328,0.5282016870936441,0.5743529524138772,335586.93519024807,0.4490772510898551,335911.4556307103
3133,200000.0,3,235435.0184769316,213157.86127255767,229364.1464199937,244541.3265623385,0.3386587673662946,0.37763394678577433,0.40368752550008413,227927.67665902321,0.23388059693809649,226223.27442005594
3134,375000.0,3,240910.0631206635,203417.4121363024,258519.41542436133,214496.03466511675,0.4450383508853074,0.4237441918596223,0.4682418686034713,222557.15881172763,0.3007404522951761,226649.43415157733
3135,260000.0,3,165083.66982759125,143597.7476735757,166482.58569115656,162985.2960322433,0.2883951459610345,0.47709877452940935,0.5429382843411732,158531.5053364058,0.37810459716636735,158941.72500467245
3136,635000.0,3,740456.8511139769,663506.1720083023,749362.017774626,727099.1011230032,0.245307634679533,0.7121731410715493,0.8720423975001691,713649.1693644606,0.7189624286524703,716221.1659170006
3137,410000.0,4,404057.6112023401,370027.1204517374,408580.84631316416,397272.758536104,0.306067466112325,0.5844180616678686,0.6727316079187701,391501.84656258166,0.5249693567650581,392661.3443361711
3138,1100000.0,4,1009361.0273164278,880767.6998593414,1010010.168476436,1008387.3155764154,0.0653853418030778,0.6115065728537157,0.7201365024940024,1000467.3441332644,0.5615388468659517,1000707.8958758579
3139,330000.0,2,364889.3886998251,349154.4386334944,370307.7921781767,356761.7834822977,0.1896455597198149,0.6350528281167663,0.7330422624934132,358249.4976268944,0.5661977340171417,360080.9614105887
3140,453600.0,5,429518.1935537023,367711.2810781598,418332.45646791527,446296.7991823828,0.0,0.6403998586488194,0.8285797950407883,441503.14582271915,0.6009044324843582,435136.3539565505
3141,475000.0,3,446909.5943875746,401751.1091386941,446235.4451723016,447920.81821048405,0.0867713410429155,0.5740167525864945,0.6786234536210924,443419.970046574,0.5186356653491409,443173.7278885025
3142,706200.0,5,465966.78255974577,271768.9922369326,447302.9240788934,493962.5702810243,0.0,0.6161166802680106,0.7933691863886155,484321.24962345866,0.5693363005893066,473867.9544344205
3143,500000.0,3,453817.4773945593,394332.60498030746,437898.00447972986,477696.68676680326,0.1107169596749341,0.49859559186799846,0.5730338286151979,453355.55716750515,0.4092749823073215,447559.75606731
3144,1300000.0,2,1031470.3037131844,922402.8991782328,1035296.1368103968,1025731.554067366,0.3170883465904199,0.6472763740591413,0.7428210992473131,994647.0738797467,0.5784212799595166,995720.8948678786
3145,1200000.0,5,818891.2959338509,853177.0078767848,866805.0968449574,747020.5945671911,0.4784498522807778,0.65872637971102,0.8551532505809791,806860.2163188473,0.6247289098652189,821255.6601387472
3146,270000.0,5,553250.0436150295,491875.5029288112,547528.2546731689,561832.7270278204,0.1710777410485404,0.41324687584916264,0.4992079699812859,543926.5640562659,0.3056055548448043,541630.9630032524
3147,930000.0,2,942672.4594096594,941239.022155318,976837.3948818184,891425.056201421,0.3845280661853316,0.7250228026446023,0.805018242115682,920829.900196345,0.6561677085449776,928654.8086026091
3148,290000.0,5,324340.7293106951,194071.1652472283,311175.1858811265,344089.044455048,0.0415306161001587,0.6258844185210946,0.8075324068555872,331786.94863547076,0.5820343603183158,324673.1785047894
3149,1290000.0,5,1291470.2300276812,1116281.5627429397,1302702.929090309,1274621.1814337394,0.2446980403682129,0.5511115520377382,0.6991117504547205,1242257.6866875663,0.48482963388995254,1246802.653029523
