Id,preco,fold,base,especialista_caro,score_faixa_1m,score_continuo_q95,score_continuo_q99,score_utilidade,peso_continuo_q99_livre,pred_continuo_q99_livre,peso_continuo_q99_gate_faixa,pred_continuo_q99_gate_faixa,peso_continuo_q99_gate_preco,pred_continuo_q99_gate_preco,peso_continuo_q99_gate_faixa_preco,pred_continuo_q99_gate_faixa_preco,peso_continuo_q95_gate_faixa,pred_continuo_q95_gate_faixa,peso_continuo_q95_gate_preco,pred_continuo_q95_gate_preco,peso_utilidade_gate_faixa,pred_utilidade_gate_faixa,peso_utilidade_gate_faixa_preco,pred_utilidade_gate_faixa_preco,peso_faixa_pura,pred_faixa_pura,peso_preco_puro,pred_preco_puro
3430,590000.0,2,639100.1442175987,859635.4517053828,0.011366252022146032,0.15396341214229697,0.14054738619119866,0.05214098757914907,0.0,639100.1442175987,2.8419516240732022e-09,639100.1448443494,9.374340230274486e-08,639100.1648913288,2.1472808127020535e-06,639100.6177688331,2.9539116574969367e-09,639100.1448690406,1.0034367084054528e-07,639100.166346921,2.441741053568861e-13,639100.1442176526,5.270137670281222e-06,639101.3064690303,3.671063128068402e-07,639100.2251775023,1.8448836568272526e-07,639100.1849037972
3431,1200000.0,4,1223830.193944383,1314988.8624116743,0.9921121152151443,0.5720343734440784,0.548007932912428,0.6328473128953572,0.42201189936864203,1262300.236768181,0.6179379118484336,1280160.5911839446,0.3757097015923348,1258079.3900717837,0.5738277071001158,1276139.5636532684,0.6408494345894445,1282249.1750895733,0.3757097015923348,1258079.3900717837,0.597047766002763,1278256.2733045658,0.5738277071000166,1276139.5636532593,0.476798107294114,1267294.4745330391,0.02865382097658842,1226442.238111109
3432,420000.0,3,354814.7490125063,968316.4067294474,0.00046158588426308374,0.0243209684417545,0.02432539532409991,0.00010845128918351627,0.0,354814.7490125063,1.1030774430411021e-11,354814.7490192737,0.0,354814.7490125063,9.429426687437663e-10,354814.7495910032,1.1030556746895912e-11,354814.74901927356,0.0,354814.7490125063,8.035759591498958e-22,354814.7490125063,1.2159085745168764e-09,354814.7497584682,4.835986942908525e-21,354814.7490125063,8.349034549434197e-10,354814.74952472094
3433,680000.0,2,674997.4354978587,866041.2881957367,0.04311996440824476,0.14906574155405172,0.128897835892421,0.03024024819802692,0.0,674997.4354978587,5.685184915469455e-07,674997.5441098217,1.8044406451390512e-07,674997.469970588,1.0948611299858348e-05,674999.5271627432,6.033798559378068e-07,674997.550769871,2.0078628303300475e-07,674997.4738568438,6.581009177976698e-10,674997.4356235848,2.5207161527976935e-05,675002.2511711125,2.0043575199309814e-05,675001.2646996866,3.7824115565827895e-07,674997.5077585063
3434,270000.0,5,318908.1947449809,943455.8931529652,0.0006977777665140327,0.05571847104915325,0.06134668787603266,0.0002076270336708784,0.0,318908.1947449809,1.6853317866989275e-20,318908.1947449809,8.442556413791302e-11,318908.1947977087,4.829364959116565e-25,318908.1947449809,1.6366086939960932e-20,318908.1947449809,8.041537589198771e-11,318908.19479520415,9.528098751090523e-21,318908.1947449809,1.1599829739973124e-24,318908.1947449809,5.771288278511338e-20,318908.1947449809,4.0715136090435563e-10,318908.19499926636
3435,400000.0,2,495496.08506742585,738540.3501777676,0.0010105547148691215,0.08869309987407441,0.07916869313247782,0.003884806369591589,0.0,495496.08506742585,1.4557139657085053e-13,495496.08506746124,3.595556130378487e-09,495496.08594130515,3.079535890829177e-08,495496.09255206125,1.505378603076174e-13,495496.08506746247,3.86067872485146e-09,495496.0860057417,9.643442029335472e-20,495496.08506742585,6.503055807612818e-08,495496.1008727301,2.5799988161041966e-10,495496.0851301312,1.0438547578313402e-08,495496.08760445495
3436,160000.0,4,139534.4837876755,969584.1498069057,0.0008677229554104237,0.09352863536627377,0.10081026049349529,0.0001452705216147375,0.0,139534.4837876755,8.571807711623291e-20,139534.4837876755,8.799405862330997e-05,139607.52322664746,5.0350759121764795e-21,139534.4837876755,8.260983502415668e-20,139534.4837876755,8.163816047186099e-05,139602.2475155096,3.4731502364497916e-20,139534.4837876755,8.316666104076152e-21,139534.4837876755,2.1343052119343669e-19,139534.4837876755,1.1265115103953921e-11,139534.4837970261
3437,380000.0,1,340837.8915490466,733408.4230457668,0.0008255063347073021,0.10029202533029477,0.09951649567312401,0.00782060806678051,0.0,340837.8915490466,7.720302444559561e-21,340837.8915490466,0.0,340837.8915490466,7.101395421303639e-21,340837.8915490466,8.02708515844241e-21,340837.8915490466,0.0,340837.8915490466,2.9510025512800013e-20,340837.8915490466,7.234083633976217e-21,340837.8915490466,1.5823132541547702e-19,340837.8915490466,4.734739398454936e-10,340837.8917349185
3438,385000.0,2,345166.3415883905,725778.4341181341,0.00037561021185611606,0.12446752845352355,0.11503523333681613,0.00030388204522730725,0.0,345166.3415883905,3.1352970684270003e-15,345166.34158839175,2.2721548380285124e-10,345166.3416748715,3.2527320736836993e-09,345166.3428264197,3.2291692582602352e-15,345166.34158839175,2.4020158049857936e-10,345166.34167981416,2.500323478797617e-22,345166.3415883905,4.9222271202106054e-09,345166.34346184967,1.3248056814334887e-11,345166.3415934329,5.162885809491051e-10,345166.3417848962
3439,200000.0,2,203283.26675730856,916406.5486460692,0.00036272502034276073,0.05821860769199902,0.0578041515736355,8.212444342100822e-05,0.0,203283.26675730856,2.2313616570761542e-15,203283.26675731016,8.6919257686045e-12,203283.26676350698,4.96552875791323e-10,203283.267111412,2.2349488820506632e-15,203283.26675731016,8.725342123750145e-12,203283.26676353082,2.02574320813701e-22,203283.26675730856,1.143738185856053e-09,203283.26757293488,1.1930881984821151e-11,203283.26676581675,3.023512652942972e-11,203283.26677886993
3440,2000000.0,4,1582716.5939069667,2143072.811004222,0.9895545239888083,0.5981863483404807,0.5506079601501421,0.6845945588457518,0.42591194022521317,1821378.9975481194,0.6108825847406261,1925028.4481828173,0.8681588931168751,2069194.8270932792,0.7824010557569083,2021139.8897638065,0.6555558911489885,1950061.4131670338,0.8681588931168751,2069194.8270932792,0.6389227296348554,1940740.9177026066,0.7824010557568352,2021139.8897637655,0.46947057379965934,1845787.3486798215,0.9747740353487486,2128937.2848796174
3441,650000.0,3,545119.8462247588,978501.7778456956,0.0003760351104786565,0.09371146112439384,0.09937719326397126,0.0022050081041233645,0.0,545119.8462247588,7.95928228558404e-12,545119.8462282082,3.7081877057021645e-09,545119.8478318204,2.3108622538538017e-09,545119.8472262447,7.80865236965173e-12,545119.8462281429,3.282695755370662e-09,545119.8476474198,2.3708100239674504e-22,545119.8462247588,1.5316150920159576e-09,545119.8468885331,1.413645080823886e-21,545119.8462247588,3.754959993248439e-08,545119.862498077
3442,750000.0,3,728868.579751495,968101.0668588826,0.09748679869260972,0.19893569740038292,0.20289111983228197,0.10623234550100474,0.0,728868.579751495,0.00018663587484034125,728913.2291160165,4.5293738152006664e-07,728868.6881088313,0.0004636995571250856,728979.5117498167,0.0001848035591361681,728912.7907665735,4.412195088203612e-07,728868.6853055354,1.125919385540773e-07,728868.6066871445,0.0005925567262663366,729010.338570872,4.2918532015605286e-07,728868.6824265666,1.4812416248142097e-06,728868.934112613
3443,450000.0,3,460486.8482005928,1106359.041460879,0.0012148575253072011,0.12064098211540854,0.12682739702451584,0.0030222944820740487,0.0,460486.8482005928,2.929978975873071e-10,460486.848389832,1.0617898312838757e-09,460486.84888637334,2.182698027226876e-08,460486.86229803244,2.874518308301336e-10,460486.8483862499,9.762907424562662e-10,460486.84883115184,2.705468675944468e-19,460486.8482005928,1.2375790789064443e-08,460486.85619377194,1.6073930776079735e-18,460486.8482005928,6.910229113613313e-09,460486.85266371764
3444,695000.0,3,635931.3187253402,923663.966709629,0.0016346749440884875,0.12290455941399704,0.15189796750303292,0.022712196191181387,0.0,635931.3187253402,7.685656679629173e-10,635931.3189464816,4.7052117775454115e-08,635931.3322637706,7.837410590133845e-08,635931.3412761292,7.052423750988309e-10,635931.3189282614,3.3664203516256395e-08,635931.3284116306,1.7506494783487474e-18,635931.3187253402,5.2041002298955206e-08,635931.3336992356,9.54022109923359e-18,635931.3187253402,2.3087858829987785e-07,635931.3851566478
3445,1200000.0,2,974475.9519232234,1306861.6018480775,0.887411373462175,0.36908468914819104,0.38235775150469165,0.384168122847116,0.09117887575234573,1004782.5017995844,0.1805759161799808,1034496.7951834823,0.00017407279004522002,974533.8112206769,0.01073622463421428,978044.518926006,0.17646024091104812,1033128.8037843385,0.00016872888447442983,974532.0349831505,0.20241655378214862,1041756.3097076521,0.012415903924180648,978602.8202184668,0.1747088802620109,1032546.6766367555,0.00015097982177902315,974526.135449411
3446,930000.0,5,914539.335470828,1018814.441570914,0.46697816293654343,0.43172676037569413,0.4497529701411976,0.41853346932255686,0.24975297014119752,940582.352931113,0.004534960801885111,915012.2189896043,5.3860780056824584e-05,914544.951809383,7.112728688394677e-05,914546.7522762144,0.004394761736659275,914997.5997172027,5.19453850837784e-05,914544.752081369,0.0041293153997752526,914969.9202722603,8.018247864244272e-05,914547.6965072958,0.005185008090982879,915080.0027396451,6.071777857948828e-05,914545.6668236315
3447,600000.0,3,461647.7100725922,772012.1961557997,0.0014048632746400357,0.0835298452932977,0.07894519415079933,0.0126792568690566,0.0,461647.7100725922,3.8671504311494455e-10,461647.7101926148,4.0943223076917567e-10,461647.7101996654,2.1363716106149627e-08,461647.716703131,3.930709639245348e-10,461647.7101945875,4.742825107428453e-10,461647.7102197926,6.750496959144767e-19,461647.7100725922,1.9216455187183105e-08,461647.71603669744,3.84392018437375e-18,461647.7100725922,7.072542485569573e-09,461647.7122676582
3448,380000.0,3,376496.6869324693,949340.9871366416,0.0005106179262638884,0.06133682067322556,0.07697514480542499,0.0005218515076026283,0.0,376496.6869324693,1.8437370161437234e-11,376496.68694303103,6.949554391135168e-11,376496.68697227945,2.1143343562633332e-09,376496.6881436537,1.7396375775704718e-11,376496.68694243475,2.9206831866675205e-11,376496.6869492003,1.4752989187831857e-21,376496.6869324693,1.6061947184555247e-09,376496.6878525688,8.862298001263971e-21,376496.6869324693,1.2881403308977884e-09,376496.6876703732
3449,364350.0,2,225913.3766814099,988961.282214451,0.0010838065786759785,0.04069911146426219,0.0373214920905919,0.00010407241706128075,0.0,225913.3766814099,1.6372470096000492e-13,225913.37668153484,1.1070425356338268e-11,225913.37668985716,1.5069750116174198e-09,225913.377831304,1.6605487222700417e-13,225913.3766815366,1.1498632459345016e-11,225913.3766901839,1.4416996654735155e-19,225913.3766814099,4.287744741651864e-09,225913.37995316455,3.182697457485018e-10,225913.37692426494,4.754166940161723e-11,225913.37671768645
3450,330000.0,4,339844.2103131239,928720.5854411628,0.0002969759321409732,0.06847604419872359,0.06537525155523267,0.00037795713825827646,0.0,339844.2103131239,1.1344831314236868e-22,339844.2103131239,0.0002166643052701157,339971.798803831,1.1637738050558196e-23,339844.2103131239,1.1557547359412966e-22,339844.2103131239,0.00022694084062418687,339977.8504127192,5.587220931125e-23,339844.2103131239,2.5262690508415175e-23,339844.2103131239,3.430026925899456e-22,339844.2103131239,6.188762426345183e-10,339844.2106775655
3451,185000.0,3,231254.57445263152,629241.8798567288,0.0010525353570239194,0.04582537330521379,0.048334595036834065,0.0008594609948568055,0.0,231254.57445263152,1.4478291287332231e-10,231254.5745102533,0.0,231254.57445263152,4.340483921888641e-09,231254.57618008903,1.4331999776358843e-10,231254.57450967107,0.0,231254.57445263152,1.1333666455792972e-19,231254.57445263152,4.280068272069483e-09,231254.57615604435,6.798140974663641e-19,231254.57445263152,7.053525141428619e-11,231254.57448070365
3452,1500000.0,2,1284600.0853672142,1303075.708127798,0.9913491611170697,0.5042728217735929,0.517481634185288,0.6203108812122288,0.15874081709264393,1287532.9208205247,0.3464873366127258,1291001.6546897904,0.090462708635668,1286271.4402458675,0.23768526114023233,1288991.468587792,0.34010851656454116,1290883.8020169225,0.090462708635668,1286271.4402458675,0.6694415829772701,1296968.4355145504,0.2376852611402101,1288991.4685877915,0.2435678367470998,1289100.1528355652,0.067847031476751,1285853.601526204
3453,299990.0,3,280963.77718001726,634819.2950761097,0.0001710985236400826,0.047378970392914284,0.046517092676267816,0.0003221210380260281,0.0,280963.77718001726,6.173846507882926e-13,280963.7771802357,0.0,280963.77718001726,1.3239153159655356e-10,280963.7772268647,6.195431626680866e-13,280963.7771802365,0.0,280963.77718001726,2.08640535651304e-24,280963.77718001726,1.3190206778919019e-10,280963.77722669154,1.2544333088296653e-23,280963.77718001726,1.9062281010811712e-10,280963.7772474702
3454,750000.0,4,715241.1114984023,877583.9245281733,0.016098035267630283,0.1926473910801956,0.16946851626254605,0.06986052746172117,0.0,715241.1114984023,4.68970233613445e-12,715241.1114991637,0.006735217285308565,716334.5256188661,1.6585904700071885e-12,715241.1114986716,5.093096487291573e-12,715241.1114992291,0.00765641941635206,716484.0761641887,1.89857663646699e-12,715241.1114987106,3.6351017979089407e-12,715241.1114989924,8.701763013318457e-12,715241.111499815,1.1278708592720292e-06,715241.2946001303
3455,240000.0,2,207972.07527426383,617921.7376042968,0.00041093173580029077,0.04183727372148527,0.03282857481277774,0.000248878201542177,0.0,207972.07527426383,3.3195943340023773e-15,207972.0752742652,7.334781564331098e-12,207972.07527727072,4.529658671854043e-10,207972.07545995704,3.448037442319844e-15,207972.07527426525,8.13253570683029e-12,207972.07527759776,4.286252048254208e-22,207972.07527426383,1.3638235436536694e-09,207972.07583336282,1.7347985743706457e-11,207972.07528137564,3.320765922679917e-11,207972.0752878773
3456,570000.0,2,459252.107332676,1014449.9971630034,0.003104049009750677,0.09278897512294987,0.08551102668714967,0.0018238719834454404,0.0,459252.107332676,1.3252785501426108e-11,459252.1073400339,1.8271418095952632e-09,459252.1083471013,6.906871197022016e-08,459252.1456794792,1.359061164645899e-11,459252.10734022147,1.9252728930961604e-09,459252.10840158345,8.021283946207636e-17,459252.10733267607,1.3228332461451375e-07,459252.1807760987,7.476971371539267e-09,459252.11148387473,5.056254058055916e-09,459252.1101398976
3457,700000.0,1,799257.0661236498,1016820.4900104183,0.40880852225423164,0.20611672487992688,0.20188906876333537,0.19946408560000825,0.0,799257.0661236498,0.0007112043702726628,799411.7981815296,0.0,799257.0661236498,0.0005570685612052973,799378.2638671653,0.0007358721073932723,799417.1649788771,0.0,799257.0661236498,0.0009465687269304269,799463.004856825,0.0006686567668759988,799402.5413792564,0.002333939794563746,799764.8460565007,4.540166813370581e-06,799258.0538978868
3458,1400000.0,2,703467.2108695355,1062100.098831797,0.15227891216998451,0.30054426080386726,0.30283857613754567,0.1928121108140197,0.051419288068772745,721907.8586466028,0.00013519407387757015,703515.6959106856,6.289248194482687e-07,703467.4364226598,0.00010135205308575414,703503.5590490345,0.00013457722017652296,703515.4746866613,6.248352670167098e-07,703467.4349560117,2.6028881310012633e-06,703468.1443508229,0.0001436168152915981,703518.7165827635,0.0008827938637936119,703783.8097823831,6.684269330039513e-07,703467.4505894168
3459,650000.0,5,544252.8799469833,781668.5535090474,0.0005615339581517613,0.10048711875424231,0.10055584056916084,0.004558082972614609,0.0,544252.8799469833,5.499554783452204e-21,544252.8799469833,1.0184532459981247e-08,544252.882364951,1.6617908428862694e-24,544252.8799469833,5.497938892559707e-21,544252.8799469833,1.0180094252406287e-08,544252.8823638973,2.637668505077641e-21,544252.8799469833,3.3104653009560336e-24,544252.8799469833,1.5675671492017305e-20,544252.8799469833,3.6904127419636184e-08,544252.8887086016
3460,790000.0,3,675050.7888286711,997572.3491341472,0.005264970625654043,0.11604986475853603,0.12266217399240036,0.014262037438089847,0.0,675050.7888286711,2.3545391577531104e-08,675050.7964225676,7.336844632809676e-08,675050.8124915769,7.841995577199274e-07,675051.0417499361,2.3062876356683655e-08,675050.796266946,6.669186581207347e-08,675050.8103382357,1.883312992421692e-15,675050.7888286717,5.392047827998431e-07,675050.9627338389,1.0649904647639227e-14,675050.7888286746,5.048599725062611e-07,675050.9516568972
3461,250000.0,5,264896.25331333175,965318.4740949726,0.0003894771321933103,0.0579582014909598,0.05598412162286877,8.367308775817278e-05,0.0,264896.25331333175,4.956141556498987e-22,264896.25331333175,2.7366443819132294e-11,264896.2533324998,8.124524952606883e-27,264896.25331333175,5.00782099235638e-22,264896.25331333175,2.784399167194352e-11,264896.2533328343,2.87978255559772e-22,264896.25331333175,2.037899326022698e-26,264896.25331333175,1.745266632579504e-21,264896.25331333175,1.3823376233737865e-10,264896.25341015373
3462,415000.0,1,341202.4810639817,1032638.4892698214,0.0002866884530419174,0.03866969739350699,0.043186108409588884,0.00017879679478824723,0.0,341202.4810639817,0.0,341202.4810639817,0.0,341202.4810639817,8.55883793911888e-24,341202.4810639817,0.0,341202.4810639817,0.0,341202.4810639817,5.0103061801147313e-23,341202.4810639817,1.2355200168939885e-23,341202.4810639817,2.776075105500157e-22,341202.4810639817,4.769390305285798e-10,341202.48139375454
3463,330000.0,3,350237.5911045093,907301.797179548,0.00024142660987496012,0.03761067523453877,0.03653081192662903,0.0001229110764011295,0.0,350237.5911045093,1.6642291896496372e-12,350237.5911054364,0.0,350237.5911045093,2.9590600587249295e-10,350237.59126934793,1.6718271005654146e-12,350237.59110544063,0.0,350237.5911045093,1.6453198447837017e-23,350237.5911045093,3.278185575180161e-10,350237.5912871253,9.901040125668473e-23,350237.5911045093,7.618677142404623e-10,350237.59152891854
3464,727600.0,4,428478.9146707363,966161.4984943244,0.003393255511481076,0.11952542726923847,0.11006881243304413,0.007807287551572168,0.0,428478.9146707363,3.206719400650175e-16,428478.91467073647,0.0006577830079471277,428832.5931380446,4.7087742792696076e-17,428478.9146707363,3.351075480491233e-16,428478.91467073647,0.0007142967507090319,428862.9795932743,1.2832679976831985e-16,428478.91467073635,8.623938060012919e-17,428478.91467073635,7.632545172959134e-16,428478.9146707367,3.6431333679046096e-09,428478.91662958567
3465,620000.0,5,417134.30448491056,997900.7633709244,0.0009179868674360212,0.04964435536944829,0.03753316548779978,0.0008103729975556318,0.0,417134.30448491056,7.668969202728496e-20,417134.30448491056,4.810775515251474e-10,417134.30476430425,5.342468642868584e-24,417134.30448491056,8.21255347964394e-20,417134.30448491056,5.426181761989281e-10,417134.304800045,4.9529920523159384e-20,417134.30448491056,1.6291671871505944e-23,417134.30448491056,2.992187567736358e-19,417134.30448491056,2.9036016762849803e-09,417134.30617122503
3466,315000.0,3,312782.419664842,647254.7390146292,0.0003274344870685212,0.05472467420300876,0.05164999395807422,0.0007911811938702882,0.0,312782.419664842,4.417130064147374e-12,312782.41966631945,1.1886676244978792e-12,312782.4196652396,5.662978234383297e-10,312782.41985425295,4.471098921185387e-12,312782.4196663375,3.4036895916707947e-12,312782.41966598044,1.026989542105886e-22,312782.419664842,5.396304014850392e-10,312782.41984533344,6.161926616099331e-22,312782.419664842,3.602036294379088e-10,312782.4197853202
3467,360000.0,4,408094.8794309202,737491.8999120255,0.0005481569208911132,0.06683360399350802,0.07340267472024506,0.0030599059863151467,0.0,408094.8794309202,4.704193773854691e-21,408094.8794309202,0.00038306930221376247,408221.0613177072,6.066028500470532e-22,408094.8794309202,4.525983249348176e-21,408094.8794309202,0.000348787045483001,408209.7688444847,2.2349396988612784e-21,408094.8794309202,1.3075827589782156e-21,408094.8794309202,1.3564363356690115e-20,408094.8794309202,2.4233803955636824e-09,408094.88022917445
3468,950000.0,1,459294.4935289599,765361.6435331661,0.004347490524055395,0.16457674427645505,0.17124218661160212,0.05730123501271464,0.0,459294.4935289599,7.700830457330173e-16,459294.49352896016,0.0,459294.4935289599,3.001860091858788e-16,459294.49352896004,7.138267861536886e-16,459294.49352896016,0.0,459294.4935289599,7.764006996302438e-16,459294.49352896016,2.6037212903119587e-16,459294.49352896,3.3759955754286852e-15,459294.493528961,5.060542182882535e-09,459294.4950778257
3469,350000.0,2,324349.2635870114,1012625.9859173516,0.0022997997926783005,0.0673766445605007,0.06464619342004418,0.0012040639633766467,0.0,324349.2635870114,3.701653623753789e-12,324349.2635895591,1.0408929076166863e-10,324349.2636586536,1.1235143395320486e-08,324349.27131989907,3.739844932035754e-12,324349.26358958543,1.0656831526471697e-10,324349.26366035984,1.3229656683444259e-17,324349.2635870114,2.5042905849437866e-08,324349.28082346055,3.0409557465922774e-09,324349.26568003045,3.4046908031750956e-10,324349.2638213483
3470,410000.0,2,361117.71811525367,728109.3643754403,0.0003026662398115137,0.11627873793059655,0.11553831874900976,0.0002649107928892281,0.0,361117.71811525367,1.3239696716280592e-15,361117.71811525413,3.1355352529990804e-10,361117.7182303252,3.0836901130649445e-09,361117.7192469422,1.3270764021975794e-15,361117.71811525413,3.14955986351468e-10,361117.7182308399,6.843467587216188e-23,361117.71811525367,4.647560545184073e-09,361117.71982086956,6.93157541355653e-12,361117.7181177975,7.103042538793993e-10,361117.7183759294
3471,480000.0,5,526579.1176297559,1159834.2849982353,0.0058312941614257945,0.03005767868227204,0.038079600980863694,0.0018387227567656333,0.0,526579.1176297559,5.054690320418664e-15,526579.117629759,4.318570700806707e-09,526579.1203645131,1.0545775775136146e-18,526579.1176297559,4.818136800370302e-15,526579.1176297589,3.954756961007693e-09,526579.1201341262,3.26882716509459e-15,526579.117629758,3.274999445503964e-18,526579.1176297559,1.9658922241941232e-14,526579.1176297683,2.5915679292472727e-08,526579.1340409938
3472,550000.0,4,500792.7259625337,883321.7377836665,0.023742675047997663,0.14671352087338685,0.11994873973173541,0.05275304845308382,0.0,500792.7259625337,3.940028557231084e-11,500792.72597760544,0.0011587262917956175,501235.9723859054,7.274838731611646e-12,500792.7259653165,4.419476642065603e-11,500792.72597943945,0.0014172788674404102,501334.8762471706,1.8200619816027253e-11,500792.72596949595,1.9682207605100465e-11,500792.7259700627,8.956697278730979e-11,500792.72599679563,1.5473367816399677e-08,500792.7318815458
3473,416000.0,3,349826.1929535633,1009751.7866558286,0.0014938677615048497,0.04803478146762628,0.0555197138690593,0.0001367695806819577,0.0,349826.1929535633,4.2592279324926366e-10,349826.19323464064,8.341665523182571e-12,349826.19295906817,1.3797250307066602e-08,349826.2020587219,4.1344624782962546e-10,349826.19322640705,0.0,349826.1929535633,9.235044609144018e-19,349826.1929535633,1.2537272887143235e-08,349826.20122723054,5.557032473019985e-18,349826.1929535633,7.556248132662959e-10,349826.1934522194
3474,550000.0,5,558605.003674935,816894.2574356082,0.00968458454800483,0.10762307162359118,0.1015804060338067,0.008098150485891515,0.0,558605.003674935,1.4536359374212886e-13,558605.0036749726,1.3658862425299825e-08,558605.0072028723,5.080848751715288e-17,558605.003674935,1.4910276876134798e-13,558605.0036749735,1.4178861424319232e-08,558605.0073371825,7.04954745829213e-14,558605.0036749531,1.081258972310196e-16,558605.003674935,4.125304154445228e-13,558605.0036750415,4.917404094912791e-08,558605.0163760614
3475,550000.0,1,595368.7440666383,932853.6516294872,0.003399718469995284,0.11267283523621814,0.13846079324586183,0.034379267463031854,0.0,595368.7440666383,1.1283204126167687e-16,595368.7440666383,0.0,595368.7440666383,8.688783147395759e-17,595368.7440666383,6.306008674916305e-17,595368.7440666383,0.0,595368.7440666383,1.612232336161454e-16,595368.7440666383,8.001258917186379e-17,595368.7440666383,7.720185443748756e-16,595368.7440666385,7.693481795187101e-08,595368.7700309783
3476,520000.0,3,349447.3589025025,953862.8751092142,0.00029404634767281774,0.02298359139215283,0.02063127299565777,9.366651401268819e-05,0.0,349447.3589025025,2.804687270657163e-12,349447.3589041977,0.0,349447.3589025025,3.5738052198146587e-10,349447.3591185089,2.834590182305197e-12,349447.3589042158,0.0,349447.3589025025,5.370048824635929e-23,349447.3589025025,4.848270383419721e-10,349447.3591955395,3.231950800357101e-22,349447.3589025025,7.499213191511471e-10,349447.3593557666
3477,1750000.0,2,1866935.392395358,1508776.8590386144,0.9977270187534213,0.4627250193055192,0.4973591839675341,0.39837651967267534,0.14867959198376696,1813684.527790373,0.3455202155209873,1743184.3787592554,0.9999120547236915,1508808.3573897928,0.988456946596819,1512911.1021159564,0.3283600428100965,1749330.4410495365,0.9999120547236915,1508808.3573897928,0.42649923909132587,1714181.0504446416,0.9884569453978634,1512911.1025453724,0.248299135962069,1778004.9380254368,0.7499340410427686,1598340.116141184
3478,340000.0,2,312949.1506004147,671281.7316631363,0.0005005754594985369,0.0821813191652834,0.06812669106729881,0.000589939135018418,0.0,312949.1506004147,8.41759975310615e-15,312949.15060041775,8.538357318068044e-11,312949.1506310104,2.2482131233267065e-09,312949.1514060227,8.858832341837495e-15,312949.1506004179,9.554244884111721e-11,312949.1506346507,1.4027260840101822e-21,312949.1506004147,4.7882287395295426e-09,312949.1523161931,3.135802288622997e-11,312949.1506116513,2.7105508207720385e-10,312949.1506975426
3479,270000.0,5,408193.4603961897,994070.7259612512,0.0011867394986672369,0.07911641972284791,0.07630093935839115,0.0014670594457327638,0.0,408193.4603961897,4.391935300810029e-19,408193.4603961897,5.670407777554793e-10,408193.46072840603,3.214299565690568e-23,408193.4603961897,4.450920921064877e-19,408193.4603961897,5.790045573951114e-10,408193.46073541534,2.318615465174108e-19,408193.4603961897,7.062011037017965e-23,408193.4603961897,1.396697605602098e-18,408193.4603961897,2.42816309240369e-09,408193.46181879524
3480,1100000.0,2,1172282.3421970513,1282175.5752616725,0.9918958273632043,0.4700153503195676,0.46875062745455587,0.4523454018856848,0.13437531372727785,1187049.2798666146,0.3236670280328188,1207851.1583439952,0.010411758401117771,1173426.5239896378,0.0922769704906175,1182422.9568216738,0.3242791382487922,1207918.4251146202,0.010411758401117771,1173426.5239896378,0.4776385277325426,1224771.584245806,0.09227697048369911,1182422.9568209136,0.24397099566731761,1199093.1036849276,0.007808818800838328,1173140.478541491
3481,330000.0,2,287402.42294931493,951128.781123374,0.0016901230879099217,0.0751560975852228,0.07005079379256629,0.0004780779885378795,0.0,287402.42294931493,1.1017645648379129e-12,287402.4229500462,5.20589333815843e-11,287402.4229838678,5.9752638659840125e-09,287402.4269152551,1.122593397564108e-12,287402.42295006005,5.4272801875397725e-11,287402.4229853372,2.0770038945382065e-18,287402.42294931493,1.2486213683998769e-08,287402.43123674404,1.20696593273854e-09,287402.42375041003,1.6261533473761136e-10,287402.423057247
3482,475000.0,4,476938.4894408099,750594.9955850266,0.0005106896860253245,0.067715529167137,0.07860453314184347,0.0017007762219963703,0.0,476938.4894408099,3.1683634789832042e-21,476938.4894408099,0.0006481510111736939,477115.8601819815,5.081339384959401e-22,476938.4894408099,2.975197483086764e-21,476938.4894408099,0.0005583633277567009,477091.2891982428,1.4529875168606041e-21,476938.4894408099,1.0199096547473182e-21,476938.4894408099,8.869773412937307e-21,476938.4894408099,9.602616526296214e-09,476938.4920686284
3483,700000.0,2,612655.9001750353,1077343.5670050222,0.055317955113490545,0.15089166868896,0.1453807697073726,0.04478631297254326,0.0,612655.9001750353,1.617084177288721e-06,612656.6516141087,5.664059287932808e-08,612655.9264952203,8.2266048314789e-06,612659.7229768405,1.6428863884347324e-06,612656.663604078,5.823819425065392e-08,612655.9272376059,3.137272613007638e-09,612655.9016328872,1.9120889132091154e-05,612664.7854163939,4.2319288887171366e-05,612675.5654266502,1.087119390591005e-07,612655.9506921327
3484,355000.0,2,244724.9129484514,953422.1672116396,0.0006565361542261352,0.05588961052018451,0.03915255100901329,0.00012836201267898053,0.0,244724.9129484514,2.221670301786973e-14,244724.91294846716,1.6465383955926466e-11,244724.9129601204,1.124921688054135e-09,244724.91374568033,2.3771536027106952e-14,244724.91294846826,1.9556513800508973e-11,244724.91296231106,7.124683094474778e-21,244724.9129484514,3.1369397983030465e-09,244724.91517159203,7.074829031831077e-11,244724.91299859053,6.925790584330209e-11,244724.9129975343
