Id,especialista,catboost_global,blend_arvores,peso_especialista,fracao_arvores_ancorada,fracao_arvores_intensidade175,peso_catboost_final,peso_arvores_final,previsao_final
469,1751980.2448582004,2508558.87326999,2731403.76,0.0,0.4963464327618491,0.5686062573332359,0.4313937426667641,0.5686062573332359,2635269.8702793894
470,1031259.3411150618,1212949.1623108822,1152812.41,0.4925552113350166,0.5987353571712948,0.7477868750497658,0.12798423588890662,0.3794605527760767,1100637.368760308
471,457993.8725338095,544973.4193075357,558337.51,0.0,0.5780784292563526,0.711637251198617,0.288362748801383,0.711637251198617,554483.8040726901
472,322512.2518464065,354174.9140636007,345493.41,0.2774495283104853,0.4294877300831554,0.4516035276455219,0.39624412977259404,0.32630634191692065,342557.2935330555
473,174978.99325091162,195578.3575377142,202482.89,0.2950380881254041,0.3447706781698131,0.3033486867971729,0.4911126416654129,0.213849270209183,190977.2897101327
474,360726.044169978,397645.34124125127,380293.05,0.2811621534333567,0.5398867179511666,0.6448017564145415,0.255329940523225,0.4635079060434183,379222.1079951583
475,1160127.3271664935,1300134.7070065688,1288735.29,0.2570957875851287,0.4435578919178186,0.4762263108561825,0.38911368001701935,0.3537905323978519,1260106.3936070753
476,791224.5738638153,860221.8007132482,885593.27,0.0628897657230704,0.5986012233356368,0.7475521408373644,0.23657147244260676,0.7005387618343228,873656.2789612045
477,368991.4907541722,451499.1983726859,457360.8,0.0044270144123,0.5383600915278226,0.6421301601736895,0.35628554488767195,0.6392874407000281,454881.18386466155
478,230203.75560650192,257634.4273267364,247268.72,0.265516837270763,0.5131857586597677,0.5980750776545934,0.2952070881439572,0.4392760745852798,245797.71490257856
479,556125.4582170603,702762.6027605472,705045.08,0.0593657249054361,0.4341778901775817,0.45981130781076796,0.5081199988916988,0.4325142762028651,695044.5863678313
480,494875.7335826611,550158.9529170458,519603.23,0.2997979884877292,0.3755752069041806,0.35725661208231607,0.45005021310617405,0.25015179840609675,525941.5859241739
481,1125860.529817195,1333751.3767795267,1415465.24,0.2422176971007733,0.4427633730885855,0.4748359029050246,0.39796005889662356,0.35982224400260315,1312799.0002100938
482,505328.2493112383,634171.8962524139,729150.32,0.0,0.5721803057882324,0.7013155351294067,0.2986844648705933,0.7013155351294067,700781.7403286997
483,369301.2721141051,410881.79786387656,412228.1,0.0724316124720642,0.5042053256826484,0.5823593199446347,0.3873902921650257,0.5401780953629101,408597.29626005865
484,472326.0147467103,533233.3227499699,564847.5,0.0260514138834753,0.5608078661041689,0.6814137656822955,0.3102866124699161,0.6636619736466085,552627.7285296174
485,512191.5164837753,636536.1009752993,640372.17,0.0,0.301343542314173,0.22735119904980272,0.7726488009501973,0.22735119904980272,637408.2358677028
486,1033718.1705470404,1253446.6563208168,1270973.46,0.1013214709487,0.3686035714428178,0.3450562500249311,0.5885838858389373,0.3100946432123627,1236618.4108664365
487,426751.4334159151,455509.923661792,443382.93,0.2812410671729472,0.4873108545073176,0.5527939953878058,0.32143331062891073,0.397325622198142,442603.4898726943
488,874367.9698033573,1005881.8445668456,969673.95,0.2026833266167991,0.6636378868018387,0.8613663019032176,0.11053495898533752,0.6867817143978634,954359.2550281612
489,301745.6234951792,389681.5332114231,395196.81,0.1630923324355827,0.4085190605280294,0.4149083559240514,0.4896676831550324,0.34723998440938497,377254.985217035
490,680387.3995491152,780922.8571191886,780309.71,0.0271993916221208,0.5844973014249029,0.72287027749358,0.2695919626538382,0.703208645724041,777757.1834815169
491,258444.6262056141,288232.3802296941,194241.67,0.3805466259346474,0.6887190358160333,0.9052583126780583,0.0586880578762214,0.5607653161891312,224190.02060086385
492,317846.9922408217,380040.21528103633,369006.39,0.1320140039121106,0.5077114199192507,0.5884949848586888,0.35718059046259304,0.5108054056252964,366193.70129302033
493,340436.86835929565,378623.05855953554,349605.16,0.2753988635374484,0.4267915669948784,0.4468852422410372,0.40078758206635334,0.3238135543961982,358710.2363018931
494,435067.09107871656,563655.6060849038,547121.24,0.0467200300887575,0.482278337581791,0.5439870907681342,0.4347079723916912,0.5185719975195514,549073.687546378
495,1119053.1393815924,1296477.7127494367,1477730.0,0.2055894987475798,0.4506511723163757,0.48863955155365746,0.40623011017092137,0.3881803910814988,1330359.6673945782
496,845259.3816698075,936614.7842019008,941838.97,0.1639870438472964,0.6202230073974426,0.7853902629455246,0.17941652069406638,0.6565964354586372,925063.8635743887
497,497313.4965172526,556475.3801843195,605824.64,0.0,0.524347811129485,0.6176086694765988,0.38239133052340124,0.6176086694765988,586953.9108787369
498,558497.8194706477,619895.8273502655,620259.13,0.1259521008902539,0.5201537985909637,0.6102691475341864,0.3406434328159948,0.5334044662937513,612356.406523336
499,413851.3100332207,496939.66437570966,503310.14,0.1340527227596665,0.3341144685312825,0.28470031992974437,0.6194118103677194,0.246535466872614,487371.9924287141
500,1091292.1233028106,1190194.510245785,1186230.21,0.3183772393016574,0.4828402492289919,0.5449704361507357,0.3101585075102983,0.3714642531880443,1157233.6455003228
501,1188448.9296527663,1350407.5891378676,1795571.98,0.2776152360476395,0.5928422937123987,0.7374740139966978,0.18964477243035618,0.5327399915220044,1542602.2714687425
502,429414.4528963187,502788.3480007534,503943.86,0.150822659192668,0.4729087641286509,0.527590337225139,0.40115958120684486,0.4480177596004871,492239.5919228726
503,236608.38067021023,288801.014677952,300078.66,0.0,0.6129924401135365,0.7727367701986888,0.2272632298013112,0.7727367701986888,297515.6658995577
504,322791.83493936044,360454.9179301779,390855.4,0.0876249696831849,0.4375475338815311,0.46570818429267946,0.48747451155399274,0.42490051876282237,370071.8720270395
505,1170319.4983817555,1323692.1289000115,1339149.32,0.2186555359774745,0.3991940934925267,0.3985896636119217,0.4699086369427498,0.31143582707977574,1294970.2772643224
506,1247843.6047742325,1327399.8630307568,1285170.53,0.3539686446859835,0.4025080002944904,0.4043890005153582,0.3847833812369991,0.26124797407701733,1288207.1144184978
507,470109.2568467927,539069.4659988973,532022.33,0.2776687822025267,0.3516335370129663,0.315358689772691,0.4945377913709498,0.22779342642652345,518316.0774475183
508,221085.79272637385,238372.073699108,231808.82,0.1267920888101607,0.4451446763565324,0.4790031836239316,0.4549385417643029,0.4182693694255364,233435.10204071001
509,423855.45405783015,474128.7296493687,528476.72,0.0,0.5558211794217176,0.6726870639880058,0.3273129360119942,0.6726870639880058,510687.9197119833
510,484882.87048522703,631797.493364553,730286.11,0.020640305544222,0.2727447338328385,0.17730328420746733,0.8057160042083468,0.17364369024743118,645867.0574993531
511,457990.40955806914,522745.1000581886,519772.92,0.1048602931897448,0.4953799798426313,0.5669149647246048,0.3876716115003263,0.5074680953099289,514446.6176738878
512,1023488.660461365,1291602.0924255876,1396210.21,0.0674142595767547,0.2025778190399376,0.0545111833198908,0.8817493881655176,0.05083635225772762,1278845.3190411674
513,324129.67398233566,351918.6412727909,349093.45,0.2431027008310002,0.431590274577803,0.4552829805111553,0.41229484086249396,0.3446024583065058,344189.50041338714
514,283581.1609598546,313247.7379143596,344757.94,0.180951017379006,0.2790215005344169,0.18828762593522952,0.6648321941586219,0.15421678846237202,312738.94280173717
515,360194.84430316894,437616.9164290965,447847.21,0.0,0.5710739338173922,0.6993793841804364,0.30062061581956356,0.6993793841804364,444771.77284670004
516,646055.9964519541,797469.6444838264,670435.98,0.4946110564541164,0.5024149012164725,0.5792260771288268,0.21265448835151934,0.29273445519436425,685391.6495051936
517,662805.4854842837,746360.1368729629,624265.01,0.3589717131088824,0.6245884323185056,0.7930297565573847,0.13267378059145726,0.5083545062996604,654298.7725826539
518,582313.7833684597,626761.0884696896,651581.14,0.2106590896097165,0.494226450739827,0.5648962887946973,0.3434451595169846,0.4458957508732989,628465.0151552809
519,388045.742408932,460800.84484575805,438824.65,0.2482264711582389,0.5236234624040366,0.616341059207064,0.2884246357915978,0.46334889305016325,432558.4569538719
520,975746.4051263382,1460101.577512508,1602416.02,0.0,0.6500988822751701,0.8376730439815476,0.16232695601845237,0.8376730439815476,1579314.5497535423
521,741023.6883186718,836773.9745954948,804522.89,0.3447329139416055,0.4756039485469144,0.5323069099571002,0.3064638882820573,0.34880319777633717,792516.4179578789
522,502517.4788868306,586272.8855366632,621342.82,0.0,0.5582873135134581,0.6770027986485516,0.3229972013514484,0.6770027986485516,610015.3293167634
523,211296.26940031967,260072.38085137715,259464.07,0.2364174082812405,0.276463763023181,0.1838115852905667,0.6232272650346548,0.14035532668410475,248455.4793278107
524,1090345.1518616488,1185306.0686056025,1168106.39,0.3232903145158296,0.429508667956036,0.45164016892306297,0.37108040882022686,0.3056292766639435,1149349.3986336556
525,1120817.1314491243,1350694.1359889873,1356205.1,0.3311814341764333,0.4502320067211052,0.48790601176193404,0.3424979667802537,0.326320599043313,1276361.4810186727
526,772402.8808683987,883853.6896111497,893325.68,0.1317748609288218,0.5612647976379745,0.6822133958664555,0.27591031856880416,0.592314820502374,874777.6750756409
527,1271286.254162986,1505295.3045866576,1332044.98,0.5284906114316454,0.6816636030200645,0.8929113052851128,0.050493324967599666,0.4210160636007549,1308682.548772685
528,471121.777788869,530838.0093483502,546009.2,0.0948675794916303,0.5034523504638542,0.5810416133117448,0.379212818635422,0.5259196018729477,533151.7015513947
529,303305.14275452186,318396.39280872303,300674.03,0.1656766334191048,0.5482124584360533,0.6593718022630932,0.28419406468823893,0.5501293018926563,306146.5342258059
530,757838.2811466795,882385.4096555501,878545.86,0.1699609442932366,0.4898522153664965,0.5572413768913689,0.36750694943111495,0.46253210627564845,859441.3470958399
531,755659.1339576038,924163.1636097266,978421.57,0.0271352161576529,0.4792810412655633,0.5387418222147358,0.448741837426576,0.5241229464157711,948028.8461667751
532,519438.0059627451,567626.2624979751,590937.45,0.119307134236075,0.5030783182400724,0.5803870569201267,0.36955012535264836,0.5111427404112767,573792.4039689502
533,845764.065673522,883513.516418939,853917.46,0.3707666396267899,0.5744844304850547,0.7053477533488457,0.18540502330182176,0.44382833707138836,856381.710914015
534,331906.6333190638,364924.88191914366,366506.38,0.133020306322596,0.5494065652419533,0.6614614891734183,0.29350601441443436,0.5734736792629697,361439.7318993014
535,315750.90095608425,352867.218093841,374580.81,0.2067005378165007,0.4904303691922005,0.5582531460863509,0.3504375416309507,0.44286192055254864,354811.3783933547
536,436163.2344378132,483715.4954536239,436551.81,0.2551727521577125,0.5583227505648021,0.6770648134884036,0.2405309262008681,0.5042963216414194,447796.98104958213
537,1933075.4838376185,2634633.3527853475,2204738.46,0.3159629845345328,0.4547424329346513,0.4957992576356397,0.34489197100238994,0.3391450444630772,2267170.3121607997
538,954710.440139134,1166587.2662287902,1295773.59,0.0,0.4525668229072124,0.4919919400876217,0.5080080599123783,0.4919919400876217,1230145.8962937754
539,826681.588003878,945933.2504504216,923802.51,0.3273326768065112,0.5737240474751613,0.7040170830815322,0.19909803643454652,0.4735692867589423,896417.8455976145
540,311988.0703693975,354913.390267988,364646.89,0.0841768742932492,0.4464969436853082,0.4813696514492893,0.4749736668960935,0.4408494588106573,355591.07910007803
541,296791.35952536424,305211.37012223,290412.65,0.3318941728025394,0.2978625599851474,0.2212594799740079,0.520281079304146,0.1478247478933145,300229.2005989822
542,546682.7277141508,597741.3709739198,592179.58,0.2717606073289761,0.5193463248507153,0.6088560684887517,0.284846419130708,0.44339297354031587,581399.5840341154
543,1002277.9591150106,1117891.061334458,1029303.86,0.5235303542370056,0.5942995413618326,0.740024197383207,0.12387057857977352,0.3525990671832209,1026128.3284201694
544,380319.3944517885,404530.6580297536,391541.88,0.28790001807777,0.4506932545965043,0.4887131955438825,0.364087324210276,0.348012657711954,393039.9756454066
545,505151.4862342714,531508.3995440805,548105.0,0.0252987955869001,0.522614395896686,0.6145751928192005,0.3756740237698121,0.5990271806432879,540783.4161613266
546,194845.773599083,263667.84107433737,290967.26,0.2255584276923041,0.3145852948858837,0.2505242660502965,0.5804251658064727,0.19401640650122312,253440.97890361387
547,1059601.2282268086,1176738.3921143927,1153725.09,0.3673420041975864,0.5788472583325088,0.7129827020818904,0.1815837884614955,0.4510742073409182,1123328.2845563598
548,313620.86354938435,355272.825118051,357587.07,0.0,0.6151470208507024,0.7765072864887291,0.22349271351127087,0.7765072864887291,357069.8531316037
549,310366.3090886048,348174.3997992721,347099.43,0.1256503770921765,0.3870790155839388,0.3773882772718929,0.5443803249853109,0.32996929792251267,343069.0919143878
550,520237.6330849888,572579.142285069,598865.6,0.1574510228576743,0.4808708598515246,0.541524004740168,0.3862884808504812,0.4562604962918445,576331.390366371
551,411668.0821721496,445076.2959277145,425406.65,0.2834881175594277,0.4973774984589657,0.57041062230319,0.3078058936900154,0.4087059887505569,427566.3622118665
552,1013519.9323679748,1070900.9956539895,1043867.36,0.3753605877736771,0.4403086520347271,0.47054014106077235,0.330721495085231,0.2939179171410919,1041416.7361277007
553,398002.96861487394,414627.8674974076,489433.44,0.146022911299155,0.3328561923196819,0.2824983365594433,0.6127299816829801,0.24124710701786486,430246.87931759155
554,376448.2406645694,429132.7899561874,415839.45,0.2825184110876879,0.4522293286947591,0.49140132521582847,0.36491018530284364,0.3525714036094684,409561.5832744377
555,325210.32717297174,370878.9260053784,353224.25,0.1640336857280287,0.5976886206313587,0.7459550861048778,0.21237299032844562,0.6235933239435257,352378.3993235241
556,342309.5338301651,436697.7411695894,410071.3,0.3419942741304182,0.453612831909679,0.49382245584193823,0.33306772236260773,0.32493800350697405,395765.5720799293
557,354650.6238508228,382678.23972994136,410485.51,0.1825995381514398,0.3805669854159345,0.3659922244778853,0.5182382485273549,0.29916221332120535,385879.29453534004
558,273724.241328014,314813.4387537582,320605.71,0.1217412605111799,0.4187565154054878,0.43282390195960363,0.498127364933146,0.38013137455567414,312013.0120963886
559,1053953.2147152207,1311329.0270765177,1417450.23,0.0387665216489366,0.2853309792623998,0.19932921370919965,0.769631564920387,0.19160191343067645,1321684.4876104053
560,489232.8279999852,594236.1457276207,584953.35,0.2331354570014417,0.5134351620368205,0.5985115335644359,0.30788726933230093,0.4589772736662574,565495.5569874566
561,344422.2768019888,406786.2347610349,451493.17,0.0598182545334406,0.4257359922093609,0.4450379863663816,0.521765154645692,0.4184165908208675,421761.85507886496
562,223061.93306134536,235397.1903953261,233497.49,0.3722680435703409,0.3406245371634954,0.2960929400361169,0.4418649558957776,0.1858670005338814,230452.0766662761
563,502773.2768257724,549512.858557019,562265.86,0.0,0.5442771628449117,0.6524850349785954,0.34751496502140455,0.6524850349785954,557834.0011496246
564,499706.9032165721,552184.8845602467,570363.77,0.0,0.5430307422266061,0.6503037988965606,0.34969620110343935,0.6503037988965606,564006.6828214236
565,481627.522172422,530242.8391969368,552061.0,0.1078493499389098,0.4686771489020186,0.5201850105785326,0.4280672547214172,0.46408339533967297,535125.1550043214
566,273577.39054560714,294026.07418513513,310589.04,0.1757666689933436,0.2569586482622822,0.14967763445899385,0.7008640357793232,0.1233692952273332,292475.2385959709
567,288863.04209940194,325041.98358369805,317572.51,0.1818322911963953,0.5071186045775493,0.5874575580107113,0.3375289045466203,0.48063880425698435,314873.3649088504
568,509435.8612008839,582726.6406013209,629386.44,0.0,0.4918536643295344,0.5607439125766852,0.4392560874233148,0.5607439125766852,608890.8390761794
569,721483.803823178,809153.2926039691,747795.82,0.3205652713949357,0.4839570006055797,0.5469247510597646,0.30783505880138085,0.37159966980368353,758249.0825802762
570,234235.7810928452,248546.17491224303,244529.85,0.1230424397331241,0.383906803745001,0.3718369065537518,0.5508723738783154,0.3260851863885605,245475.72508555668
571,705306.1002637129,792067.692135228,821034.58,0.0496083121011901,0.42246906762335,0.4393208683408625,0.5328647863071667,0.41752690159164313,799858.0509462006
572,349882.1462115123,406335.3833701572,385284.01,0.4017320411641313,0.4686507191170377,0.5201387584548159,0.287085605503683,0.3111823533321857,377105.493269892
573,745699.4207817599,809845.8618733963,775529.46,0.2990151352106906,0.584337178898503,0.7225900630723803,0.19446016712841835,0.506524697660891,773283.0000333643
574,333038.042531393,354209.1809182172,356934.09,0.1874508049818842,0.4171887622981358,0.4300803340217376,0.46308776581563055,0.3494614292024853,351192.8846073908
575,342168.1780656931,389495.188330294,352302.56,0.3689431258917964,0.4090437357061708,0.4158265374857989,0.36864667919117766,0.262410194917026,362274.48837453005
576,920143.9940797096,1081500.5483136252,1130824.04,0.2794589658614113,0.4922437861863071,0.5614266258260374,0.3160101125729572,0.40453092156563153,1056360.8900791784
577,938416.8252398546,993623.6159654238,990317.84,0.2190077271223557,0.4546191840921267,0.49558357216122173,0.3939453324546297,0.3870469404230146,980253.4117337561
578,217939.7977989704,243258.45324031624,242913.34,0.1784432752056273,0.4306545925660738,0.45364553699062915,0.448861183206767,0.3726955415876057,238611.887273551
579,708351.7173304949,771158.1079453975,695735.3,0.3058007596748327,0.6894587780659329,0.9065528616153826,0.06487093247716216,0.6293283078480052,704486.157885504
580,820682.6106107443,997918.5514979572,1024057.04,0.0163656862809527,0.517554858958325,0.6057210031770687,0.38782635045375846,0.5958079632652888,1010591.4832889228
581,370385.834507442,391991.1280066493,380244.78,0.2645582931911469,0.4950708343244049,0.5663739600677086,0.3189066749245683,0.4165350318842848,381382.5029931317
582,1562651.5375513136,2326954.086149441,2880716.42,0.0,0.5697716285647112,0.6971003499882445,0.30289965001175545,0.6971003499882445,2712982.002886973
583,1946388.9611286407,2502952.9541229843,2524447.56,0.0703335070477133,0.4935802606129436,0.5637654560726513,0.4055526385575785,0.5241138543947081,2475073.477334111
584,350694.78547150537,380978.14223344886,382607.57,0.0418628372298841,0.5555250033971666,0.6721687559450416,0.3141072980462153,0.6440298647239006,380759.79514261836
585,1220077.3129953318,1355721.361871957,1252084.79,0.4653597317790012,0.5593148973069577,0.678801070287176,0.17172588193396196,0.36291438628703676,1254986.8807915093
586,745953.685974707,820151.9326361577,793554.97,0.352908540591968,0.5598400809441639,0.6797201416522869,0.2072503609572194,0.4398410984508125,782268.3004310394
587,1070490.563785939,1204837.7390720472,1259454.31,0.1486429707504097,0.3646721872770173,0.33817632773478024,0.563448235506772,0.28790879374281836,1200592.5668798303
588,931669.6057647134,1055128.0673390646,1129781.04,0.1754422597582633,0.4977045045797864,0.5709828830146262,0.35374938450648463,0.47080835573525204,1068615.4791634255
589,540992.7730020451,607850.9673259411,640310.6,0.0,0.5206181606296754,0.6110817811019319,0.3889182188980681,0.6110817811019319,627686.4574743195
590,268571.8191632204,316618.3957229267,296800.12,0.2557411727717437,0.5080205497292649,0.5890359620262136,0.3058636129353589,0.4383952142928974,295642.6706534119
591,914281.1839449606,1052514.8027456051,1089939.6,0.0659171374204712,0.526901992277744,0.622078486486052,0.3530100091734966,0.5810728534060322,1065149.3720277476
592,339336.7835145344,372752.5533826325,356053.14,0.2690117036593031,0.5601217623380563,0.6802130840915985,0.23376049285192807,0.49722780348876877,355459.907565531
593,451842.8983190062,497686.1763465619,510390.77,0.0,0.5387508371956671,0.6428139650924174,0.3571860349075826,0.6428139650924174,505852.8665678164
594,273235.3627778233,354967.9144128184,361606.17,0.1217948054183505,0.3232279593612269,0.26564892888214703,0.6449109253022968,0.2332942692793527,346561.98117658996
595,333553.6648145868,374801.09400841966,381266.84,0.1756383068632526,0.4201290939135455,0.43522591434870467,0.4655781214872602,0.3587835716494872,369876.26882259053
596,391291.058837806,433220.2122088292,448824.84,0.2521152164036161,0.4056758274693999,0.40993269807144983,0.4413023564101359,0.306582427186248,427433.3392966285
597,401594.9638535406,432884.133907595,491590.69,0.0547770435759012,0.4371607867620161,0.46503137683352813,0.5056646235835421,0.4395583328405566,456975.16159887845
598,621828.3624224365,657875.6330015459,709877.09,0.1066463388154296,0.4932596420399276,0.5632043735698733,0.3902129720607616,0.5031406891238088,680195.3724796389
599,496977.513308525,555085.887393466,545450.66,0.2890036837910689,0.4215345215435859,0.4376854127012753,0.3998036001199387,0.31119271608899246,535293.9406411009
600,494354.3808764928,553294.4998620994,621651.62,0.0727821552859884,0.3865006298928031,0.37637610231240537,0.5782352063260427,0.34898263838796884,572860.1591078422
601,561420.6456960768,606810.251788954,575575.87,0.3730874183322127,0.4631687307618354,0.5105452788332119,0.3068453228561581,0.3200672588116292,579878.8578727801
602,637808.4598413387,750557.2417884417,746517.01,0.3752355748325335,0.3639773272989248,0.3369603227731184,0.4142436028058752,0.21052082236159125,707399.3348642183
603,342673.42758554226,375963.5330887676,385056.86,0.1616997993899023,0.3945896709591126,0.39053192417844707,0.510917210226658,0.32738299038343965,373557.5302639608
604,448899.1539163597,475716.4886854681,461749.91,0.2556011828083156,0.4519562065407519,0.4909233614463158,0.3789560475992812,0.3654427695924033,463757.9610021698
605,931808.0181833511,1164617.9824225816,1073017.21,0.4305802249869971,0.7081532752171449,0.9392682316300035,0.03458186988138521,0.5348379051316177,1015383.0504103075
606,143295.72021546346,167550.6512110038,159838.7,0.2536780678162962,0.3450224111683788,0.30378921954466287,0.5195973748765516,0.22672455730715219,159649.21845674832
607,687976.1590807306,730484.0635382582,762951.92,0.1725255959867785,0.4194985936768871,0.4341225389345524,0.46824911483964615,0.35922528917357527,734813.6371138894
608,471627.8544159128,517020.1308300921,535555.46,0.0,0.5356721352103746,0.6374262366181556,0.36257376338184444,0.6374262366181556,528835.0359473452
609,1056328.7266065257,1115921.6491833525,1128618.63,0.2407513247708422,0.5488193919867856,0.6604339359768748,0.2578150842623372,0.5014335909668206,1107941.2668113434
610,345482.9505991666,405885.50299395353,404771.12,0.152497501444603,0.4467311285942085,0.48177947503986485,0.439193189706404,0.40830930884899297,396219.25172281754
611,641729.0130137703,688490.0548214929,635030.35,0.3037198250224015,0.6457609770875035,0.830081709903131,0.11831073676054227,0.5779694382170562,643389.7238228582
612,381427.46689162217,512187.3220640709,532418.91,0.0,0.5056558006497818,0.5848976511371181,0.4151023488628819,0.5848976511371181,524020.73032656993
613,685909.0625316816,769443.8773388483,788255.5,0.2126897533446378,0.3664744424273063,0.34133027424778606,0.5185774242463953,0.26873282240896684,756732.1786336459
614,500928.8713746582,541172.1952113502,551962.47,0.0353257971826767,0.530281631758168,0.627992855576794,0.35886569548880515,0.6058085073285182,546287.407978915
615,1967525.91864125,2536797.896739581,2834902.8,0.0,0.5741990011824347,0.7048482520692607,0.2951517479307393,0.7048482520692607,2746916.616735963
616,306389.5588894079,327785.8210410868,320885.97,0.196714399153546,0.5350837222870577,0.636396514002351,0.2920774447194867,0.5112081561269672,320049.60805952275
617,429546.95598959766,456389.8496431751,438448.47,0.3348896064900417,0.4981911301029882,0.5718344776802293,0.28477733903749947,0.3803330544724588,440576.7438293357
618,251216.00585688863,358336.6433638366,359589.74,0.0629543453735132,0.5080917012494179,0.5891604771864813,0.38497538960122707,0.5520702650252598,352284.73114562227
619,291206.1127812335,298754.87363022816,325289.64,0.2446214143507312,0.4417256489498511,0.4730198856622394,0.39806949343374753,0.3573090922155212,306389.3983584858
620,332710.853289201,367573.5375281757,374288.2,0.1645762268495772,0.4008351391793753,0.40146149356390676,0.5000332974226597,0.33539047572776315,364088.0023390535
621,367833.8449337128,431020.0989877328,441415.68,0.0015197912017161,0.5544511817418778,0.6702895680482861,0.32920934093811965,0.6692708678601642,437881.5286007428
622,1723125.2623561565,2481768.840401261,2843916.14,0.0,0.5355662815276057,0.6372409926733099,0.3627590073266901,0.6372409926733099,2712543.9450915204
623,1094148.4775305826,1288370.076239953,1447710.97,0.0202061291691247,0.444849783295629,0.4784871207673508,0.5109751226315122,0.46881874819936314,1359147.6078785507
624,352830.1313459455,388735.8085867361,387516.7,0.0718076481404525,0.3335734647308115,0.2837535632789201,0.6648144646111598,0.2633778872483878,385836.42010528385
625,501705.72552290704,564145.5215272268,580543.1,0.0155369393317206,0.5269210642733826,0.6221118624784195,0.3720169124547308,0.6124461482135486,573218.0319805021
626,258393.04698517284,282554.9767429195,271313.81,0.2627510279209644,0.5654296358800619,0.6895018627901083,0.22891443249044804,0.5083345395885875,270492.13154181687
627,1252609.6279216078,1569783.695764735,1884275.95,0.0,0.5991621355864218,0.7485337372762382,0.2514662627237618,0.7485337372762382,1805191.7581718867
628,334358.1959899016,437256.0519158816,433878.87,0.2106742156101376,0.3211178649171292,0.26195626360497604,0.5825569511440272,0.20676883324583528,414879.83086630504
629,753848.0832415426,824354.9959220785,885289.7,0.2556825343874652,0.3708477747766548,0.3489836058591459,0.4845628725591316,0.25975459305340326,822155.6790566734
630,323867.96043029707,373904.3951032632,393545.89,0.0,0.4761396935237624,0.5332444636665842,0.4667555363334158,0.5332444636665842,384378.11351508356
631,749397.3339138743,808021.416849407,797864.19,0.2124802305519978,0.5676013173274403,0.6933023053230206,0.24153049780224856,0.5459892716457536,790019.2213019171
632,363858.24720215297,427251.5777511188,449254.9,0.0789285344108017,0.4641347127121988,0.5122357472463479,0.44926573514582646,0.4718057304433718,432629.32860528375
633,534372.6512791018,587917.1092358809,630257.7,0.1519897348127454,0.4673715453545164,0.5179002043704037,0.4088255755385752,0.43918468964867946,598374.2404846192
634,357580.95938894403,386706.9731345133,380554.14,0.2252773813403832,0.5426912182996777,0.649709632024436,0.2713778711692697,0.5033447474903471,377048.5447885856
635,279761.06286074896,459427.8714288435,520259.29,0.0,0.2886575366799722,0.2051506891899513,0.7948493108100487,0.2051506891899513,471907.47887311864
636,534940.752678691,588598.2231542899,596390.91,0.1453438813193351,0.5038393272869757,0.5817188227522074,0.35748656746377766,0.4971695512168873,584673.7247554442
637,461145.73860985,530019.4214184636,531318.91,0.1105233151656217,0.466396235745548,0.516193412554709,0.4303346795018712,0.45914200533250704,523003.9234600234
638,325734.0475811272,367330.0062075786,369845.35,0.2660156243704927,0.3913862483880121,0.3849259346790212,0.45145475380052136,0.2825296218289859,356975.4904327166
639,187757.64239101647,209963.8052243306,207863.95,0.1227510708067763,0.3748218350540029,0.3559382113445051,0.5650025144323053,0.31224641476091847,206582.30269271747
640,405942.6832283734,472265.0577707297,571899.89,0.0,0.4632888850792555,0.510755548888697,0.489244451111303,0.510755548888697,523154.10119442386
641,886848.8862118525,1017965.783399632,1056360.75,0.0548732860482879,0.4396760989325204,0.4694331731319107,0.5014528816096242,0.4436738323420879,1027805.8103687149
642,359473.69069514266,415333.2046889741,393809.56,0.4259167785986875,0.3844086913527413,0.3727152098672973,0.36011367305542824,0.21396954834588428,386936.29590177606
643,389353.7455283104,499397.5471873895,512989.64,0.0,0.4559261107169437,0.4978706937546515,0.5021293062453485,0.4978706937546515,506164.6518655815
644,394196.0626399199,465395.92083838326,441605.98,0.2203608913428259,0.5142733645435993,0.5999783879512988,0.3118724930612553,0.4677666155959188,438578.1165110894
645,514699.042679108,548260.6991618497,564741.96,0.0216245264071614,0.5328543561402086,0.632495123245365,0.3595577578424938,0.6188177157503448,557733.8404195203
646,318053.1043470987,347852.9589562,375086.05,0.1446426224448464,0.5250167392602527,0.6187792937054423,0.32607994360583636,0.5292774339493173,357956.49038323504
647,255599.3292621777,260235.10235153505,211982.57,0.2252764700302786,0.6391040208500014,0.8184320364875024,0.1406649736218157,0.6340585563479056,228595.8407511583
648,369142.9062814123,398519.73691723816,391299.94,0.1552396365799157,0.4842584803453961,0.5474523406044431,0.3822943252158991,0.4624660382041852,390620.3775285089
649,275556.9117278463,347615.55022774846,396787.31,0.0,0.6662255933866059,0.8658947884265603,0.1341052115734397,0.8658947884265603,390193.12075230386
650,440230.9708728354,509246.8045891534,503954.12,0.1712347279182581,0.4606844270545693,0.5061977473454963,0.4092461582757868,0.4195191138059551,495208.51473219186
651,827231.4034657442,904010.2187253432,881488.62,0.2898614522122334,0.6288297038363393,0.8004519817135938,0.1417067399198352,0.5684318078679315,868953.0067555382
652,422830.9801890699,473685.9233591032,419345.87,0.2920374998205861,0.6081149738635585,0.7642012042612274,0.16693670497051638,0.5410257952088975,429435.0023219059
653,512550.7285859467,555367.3990073388,548576.86,0.2607917018528438,0.5587885092355547,0.6778798911622207,0.23811385745295155,0.5010944406942046,540798.4653145769
