Id,preco,fold_busca,iter_400_bruto,iter_400_calibrado_cf,iter_600_bruto,iter_600_calibrado_cf,iter_800_bruto,iter_800_calibrado_cf,iter_1000_bruto,iter_1000_calibrado_cf,iter_1200_bruto,iter_1200_calibrado_cf
2475,296000.0,5,236560.94213538675,216544.916978065,242065.42981734278,221450.44745775027,248363.38918276844,226917.72189931225,252801.6770766868,230776.35821364901,257085.92306624886,234511.9529782758
2476,950000.0,3,725594.005086582,666491.759900852,735465.833523374,674677.0340332562,743515.1887384093,680910.508034402,751462.9933591787,687383.124328747,756333.472268859,691008.9238584948
2477,1500000.0,4,573501.4075414577,521365.20875913225,565047.8877902494,513172.19819034124,553820.211782266,502157.8136248611,545734.5042371463,494337.8466969936,534663.6222794031,483877.96196653723
2478,155000.0,4,193803.43876973735,176185.04328625835,191685.81413082904,174087.59987425647,190702.49941750054,172913.0647870567,190600.1125816549,172649.6098419253,190394.37414377887,172309.53798169995
2479,2100000.0,1,955422.1824699302,877654.816441885,1036321.276069964,950807.220804473,1072124.8207734593,981972.7685824925,1093858.2251124536,1000830.3088985656,1103321.1395686371,1008351.3782716679
2480,488000.0,2,358241.4226443777,327970.5077297287,358613.8766464013,328043.542263551,358904.79283184244,327850.4229250951,361748.1653311099,330189.9594869641,362989.22454000113,331050.5021330008
2481,420000.0,3,408944.6689508247,375634.6527126878,412748.55684209854,378633.4584676308,416008.706939183,380980.3811396712,419499.3302538004,383727.1599958184,421899.59721794626,385460.1142738676
2482,5400000.0,4,1958770.5406305485,1780701.4915709,2260937.986624801,2053366.699777822,2467801.4905215455,2237595.8381014694,2604382.298093654,2359104.522839428,2750604.9329190226,2489335.450655426
2483,2500000.0,3,1392066.1196440381,1278677.3202035958,1409013.375676132,1292553.538021215,1417048.1511590749,1297731.3592640138,1432906.2158918295,1310717.307777026,1441783.2099122908,1317256.3437263586
2484,360000.0,4,364184.8206036182,331077.29558133095,363570.7291402299,330192.17362301674,364974.27763148816,330928.12682827015,363217.64242253563,329010.2162195178,363271.14192148054,328765.4002807107
2485,950000.0,5,1036388.021930533,948696.5859206265,1048633.0115200605,959328.4336194303,1049713.763179306,959073.1410566876,1046232.517861129,955079.622527369,1042450.1261403626,950915.6006983289
2486,870000.0,2,772270.9864115769,707015.1342319049,772666.8651020582,706800.2437275345,774033.6828225495,707060.1322132224,773220.164552659,705765.9423772339,771378.5584228535,703506.4454712895
2487,255000.0,1,253043.63780595324,232446.94498953645,256401.01307515654,235243.5873727853,259609.00495199463,237779.1917528256,262121.92739896974,239829.5899277336,260981.0083408006,238516.73825996227
2488,406000.0,3,442430.5231615811,406392.9634873851,441027.07765880227,404574.6615552859,443181.8606141568,405865.5296261711,442812.6383983758,405052.4610851263,443131.57643664564,404858.2867060458
2489,395000.0,5,405644.6889588294,371322.05638118665,406108.25550613453,371522.9182704082,406948.48609945655,371809.32221901516,406613.3828917584,371187.23574063514,406421.6781739316,370734.9680780313
2490,620000.0,3,686271.6056247599,630372.3115080736,686692.15957437,629934.6732342847,690840.9012625553,632671.445283859,689345.1172914237,630562.2560951061,685070.6607770025,625901.083883625
2491,1200000.0,2,714729.3229897603,654335.6634192839,720821.3903050161,659374.3790013709,731591.6396504377,668290.4025197508,736655.3640537886,672390.983904894,741689.1603368417,676429.3603130284
2492,1557000.0,3,875098.4467468827,803818.5262972723,907806.948690861,832773.5588794898,935356.280892229,856598.3991479354,951262.5527143221,870145.0787599498,960540.3117595797,877578.4114916779
2493,610000.0,5,530810.0657035791,485896.87110359396,530570.618408239,485385.7113884415,530621.1186512898,484803.0775880927,531231.7782675816,484948.2668533249,531968.3661181718,485257.76508147107
2494,350000.0,3,401752.59266756196,369028.3969473842,405638.5655279521,372111.13257133466,407080.2995769467,372803.754104958,408117.5963424761,373315.9862116357,409396.52749186323,374036.93511662266
2495,453600.0,1,389915.22780880635,358177.7605432602,393040.69729541446,360608.18366646714,395108.089484466,361884.5278113208,394593.16807195183,361034.72390136804,395196.30489545735,361179.2835629018
2496,390000.0,1,389937.6915428954,358198.39582343295,390820.95261488593,358571.6055132204,391963.56296281714,359004.41594886343,392568.989128689,359182.69263210235,389255.6587613733,355749.9860516895
2497,620000.0,3,808847.9408687435,742964.3627464393,807262.2169473068,740539.1975966081,805859.2820985853,738005.16988637,801947.3257412651,733562.4817011238,804700.3285233347,735198.3330493432
2498,395000.0,1,394524.5746900912,362411.92588423326,394234.45590136375,361703.43697125156,392067.91576274455,359099.9940064446,391414.64918614534,358126.5243145389,390740.6548244026,357107.1592020825
2499,986557.0,2,869944.2259942949,796435.1173848615,860119.6992585994,786798.0892263739,856979.37759585,782828.9200766477,855167.9722350155,780564.7828189433,852445.5009833279,777440.463967408
2500,320000.0,5,330744.1249963266,302759.0203260297,326838.964028923,299004.4257267461,321445.1419374139,293689.01577664475,318445.1419249307,290700.64326341945,318665.32393663004,290684.2450629882
2501,750000.0,2,741935.5778769734,679243.0266240167,743173.5531458922,679821.1133668753,743289.4511540469,678976.0565576816,743628.4738010755,678755.7731301478,743529.8925475082,678108.1300434681
2502,495000.0,1,524644.0154163934,481940.18884641095,530433.6601784277,486663.90037653357,533265.6847062574,488424.8276457823,534433.1484745828,488981.91812605504,532005.6384759577,486212.5808767379
2503,1700000.0,5,1213469.5190207502,1110794.7655254684,1245927.4927699824,1139820.7541738695,1259783.8324204427,1151004.092346576,1272240.8041991638,1161396.961282117,1286779.1122598476,1173790.7664043766
2504,500000.0,3,679741.168326702,624373.801849514,673539.3226955328,617868.9638973532,670114.0293106482,613689.7955146269,670343.2002837278,613180.6987910029,670570.3800887403,612653.1929447451
2505,800000.0,5,788684.6076116774,721951.9897727061,808241.192434801,739409.0674307799,816213.8936428049,745735.5044857111,819798.3276840711,748373.4867596596,819089.8946273315,747167.9840063691
2506,580000.0,1,814779.8913575984,748460.2190639405,814616.8362206329,747397.1517836343,817793.2716906319,749027.2658279119,817486.763691576,747963.0462547535,819016.5843236743,748518.6968800524
2507,1730000.0,2,705274.3678220635,645679.6391549162,720619.2295830961,659189.451636191,732982.665908057,669561.0697160901,752671.4660465701,687009.8723332434,767072.5207423397,699579.2877487863
2508,360000.0,2,368401.932606073,337272.4683637957,372881.0229860054,341094.4739982729,378055.94881122396,345344.51805211796,378066.18832350423,345084.4299145731,377827.0889016201,344582.8114011896
2509,450000.0,2,457080.9396727508,418458.2194641033,458245.10352096293,419181.6233931359,459424.9245816146,419673.01310736034,459620.12928985554,419523.7638059674,459465.07155475917,419037.62527258217
2510,1110000.0,3,1149668.2126726678,1056023.5958328247,1158974.8770885917,1063181.5877118348,1161672.4346979703,1063858.5191809055,1159911.6807103765,1061001.9682646133,1157354.9363081483,1057394.1500453923
2511,340000.0,5,409472.18008848437,374825.6937163435,407297.3752071999,372610.7691464314,405754.2961464298,370718.2481096324,404523.18390745943,369279.1451175177,404065.3202691999,368585.5151341919
2512,950000.0,1,886202.814476017,814069.6152339017,884968.0237726328,811943.1749727746,884122.1918536385,809778.7679921524,881884.6953149575,806884.2120140838,884563.7928485078,808423.8466025685
2513,460000.0,5,309788.52862919687,283576.530458582,314047.3735445506,287302.20356888545,318646.3686774014,291131.9108250474,320009.29872139276,292128.5230676074,323080.1805992147,294711.4459525331
2514,388008.0,4,350521.1520051723,318655.7716973998,356420.9026167295,323698.755502133,361859.14687350305,328103.58699150383,366031.39039015776,331558.9685902455,369887.61824374,334753.40272711933
2515,360000.0,4,363702.45857392193,330638.7843989641,364366.25182985875,330914.66128498054,363806.1499229041,329868.96639371413,363134.41496860795,328934.82703294215,362840.26840029814,328375.4537935975
2516,189000.0,4,226189.9850265721,205627.37460078322,223958.33025328856,203397.25379485215,223108.37648348397,202296.00175803155,222487.97474899466,201534.30926478488,220362.5902488151,199431.18742337418
2517,330000.0,4,312181.6064059283,283801.6197594464,311993.79154592875,283350.3908058077,313460.6491879313,284219.88021543267,312889.70625517867,283422.1080817484,312152.84637264506,282502.63685588277
2518,680000.0,2,974233.6773611725,891912.2513889979,986788.4367329921,902668.8461634327,1007876.6671738673,920669.7658788448,1007367.9244299026,919487.1074232687,1001029.9297427421,912951.2351543048
2519,220000.0,2,229354.52737950225,209974.38051556336,225508.65497928072,206284.98451395484,222743.1007322291,203470.17158091674,222949.41645130393,203499.74330434419,224745.68429247418,204970.7446041539
2520,380000.0,4,379036.4663899868,344578.799333555,376217.54908714385,341677.9194022921,376544.0469062757,341418.62522390386,375424.14094477764,340067.1205353443,375120.70665752963,339489.42001151945
2521,499000.0,4,492229.4687192196,447481.5865166663,497280.21448443545,451626.1122247942,495932.07713220274,449669.6983263068,498515.0256818563,451565.44515385496,500871.2071514366,453295.3595962141
2522,607000.0,3,442856.1510179144,406783.92242177785,441910.26639912784,405384.85168602224,442905.7488014458,405612.6666887154,443477.6923834902,405660.8035985636,443967.00005462044,405621.55475696386
2523,750000.0,3,728720.0917934782,669363.2155858163,723244.9884066144,663466.2841099654,722465.7000367334,661633.406150253,722466.3103426185,660859.0895549328,722579.183380229,660169.9940798461
2524,2000000.0,5,1300326.9664075254,1190302.9825773414,1328474.5421998498,1215337.8614549665,1335178.1200670456,1219888.2384893827,1347927.8586796594,1230489.7893001384,1359449.362840733,1240080.052818369
2525,580000.0,5,416828.4579485589,381559.5381291111,419025.11357823946,383339.7398709742,422202.7530611363,385746.414636614,425777.5948539649,388681.7678015552,426997.99632356386,389504.5393436239
2526,610000.0,5,530810.0657035791,485896.87110359396,530570.618408239,485385.7113884415,530621.1186512898,484803.0775880927,531231.7782675816,484948.2668533249,531968.3661181718,485257.76508147107
2527,1100000.0,4,758890.1614521166,689900.5342408556,753772.4466227364,684570.40850366,751243.5399457603,681164.7633894531,750153.8768312269,679505.2342943086,745062.9293673569,674292.2405345456
2528,900000.0,1,1040096.8364892526,955437.3080923209,1041673.8358380423,955718.1037466589,1040524.1200520503,953029.2846006907,1032823.2082383211,944986.0565179727,1022209.3690365837,934221.4058848176
2529,330000.0,3,328180.1675883784,301448.71088679245,326015.23564320797,299068.9467921044,327536.447850182,299957.56977591076,327639.86534763075,299700.87188266666,327796.4170094157,299484.6290259485
2530,1321000.0,3,792234.9430318474,727704.5534206708,805341.3258322675,738777.0747880109,817224.9041696166,748413.7958508837,822546.0499375784,752404.6808784296,828520.815939945,756961.4441359903
2531,459900.0,1,408149.6689480066,374927.9945074468,411720.9295610275,377746.98042243614,410465.71670220897,375950.7740409205,409329.49747723195,374517.7921565812,410691.13156384975,375340.37344581896
2532,670000.0,5,722840.1024885149,661678.7563020819,742920.0606030409,679650.8694778328,762394.1426358047,696562.9781649759,776541.9790237262,708885.8428132704,794382.84255472,724630.3865962184
2533,900000.0,2,1197733.727160453,1096526.849748985,1218119.3021931034,1114279.722044996,1220410.4876927095,1114814.0189917742,1215948.8061215533,1109871.7989737652,1218864.3970648828,1111618.8674518098
2534,315000.0,1,316494.7463688631,290733.39893689123,321076.82561838627,294582.55010324623,325515.997330216,298144.24488898687,328569.13747157913,300625.75185775047,329346.87315471965,300997.92486969393
2535,550000.0,1,445751.26195992663,409468.9752574283,457060.4825742417,419345.2524915902,468113.72683354915,428751.3202227584,476796.2454426514,436246.7846863679,481438.23027143325,439997.8262327785
2536,1500000.0,1,844665.4106035214,775913.182151153,872749.9737006791,800733.3209431253,883089.7649646961,808833.1550645807,893220.3129919542,817255.7843812964,899240.1700633292,821836.9361028621
2537,589000.0,5,710290.7489474376,650191.2355974775,713817.915999464,653027.1465062988,716230.4992098709,654385.4702993687,719899.0069503248,657177.8835755961,721929.7431829644,658539.183972802
2538,226580.0,5,266473.123118135,243926.1519743097,270630.10772094777,247582.4759263054,276005.13686047366,252172.6615785444,281135.51004226913,256641.60903651995,283108.1072794831,258249.2045859162
2539,350000.0,1,265395.9748126068,243793.85347367567,258703.94746193138,237356.49067270424,255232.2240656607,233770.4424345031,252100.89202148476,230660.8003148926,252193.65847635575,230485.77063920902
2540,670000.0,5,523739.0796921836,479424.17926795536,529384.0657977605,484300.20898224955,527848.5631469574,482269.92654295405,530605.9750288938,484376.9866543455,534489.8851632766,487557.87684444396
2541,567000.0,2,357957.1786143234,327710.2819351572,358220.1542510696,327683.383057106,358254.25188008545,327256.17026972986,359368.81121216784,328018.1755902316,360242.83089859475,328545.75837595225
2542,520000.0,5,414474.16028744896,379404.44360266585,415979.3480865584,380553.3604549085,416690.8553741926,380710.45796611236,417419.9662621978,381052.2966998853,417127.8770227289,380501.08662337944
2543,550000.0,3,469598.4694291983,431347.9826769873,470026.4439929621,431177.1297806885,469028.6823977857,429536.0246185167,468285.2153362196,428352.90259052784,468842.40886744333,428348.47364199575
2544,250000.0,2,324549.2893577602,297125.31406411825,326757.2052908821,298902.5190161585,330337.1913924997,301754.64376331534,331275.51458783465,302375.6834831787,331929.93949245533,302724.0637272543
2545,1278000.0,1,1144257.007929972,1051119.2776170727,1162112.2549779224,1066218.3136957814,1167730.2747917923,1069539.02071556,1176110.2277991034,1076087.1341127676,1183606.6956908964,1081726.2536980906
2546,310000.0,4,317438.42650345777,288580.54980480904,319448.11514077656,290120.3508531766,317631.3140478822,288001.4900282908,316811.51762590575,286974.5676992084,315728.10656110634,285738.29670144577
2547,800000.0,3,559681.5879863596,514093.5067629467,565147.7708681242,518436.34939935576,569506.2520817717,521553.28809321864,575204.4897192245,526154.7977281958,579864.0657809408,529781.1861710954
2548,980000.0,3,1044336.9223000626,959271.9184472208,1050438.4972742263,963616.1157618236,1051449.2802057543,962916.2583377922,1053462.788189915,963630.3438883269,1056119.6420409936,964902.5516791395
2549,230000.0,4,277540.4124326047,252309.60755150448,283229.66492292134,257227.02957021378,286853.6665383298,260094.89533725102,290602.2836791167,263233.6897223902,293128.1456614002,265285.01997756475
2550,210000.0,2,263806.44072549953,241515.15385478703,264886.9580015462,242306.45176043457,265861.6459598385,242857.8687393939,265309.8939995234,242164.775240837,264663.53410104604,241376.29972757096
2551,4100000.0,2,2032184.4700245862,1860467.6352462373,2344224.036362096,2144388.7334728944,2536217.0763923684,2316769.956077651,2631058.565874365,2401530.1376268654,2698058.3379772017,2460661.383828635
2552,285000.0,1,354227.02940405655,325394.43208935123,353738.7674137202,324549.3285739821,353817.4004237842,324065.8601823545,352917.5800418552,322903.4645808076,352407.23968608916,322073.34121170966
2553,1239000.0,4,1236471.5266768634,1124065.6555563984,1272796.188636297,1155943.8272128124,1295452.0896601889,1174607.526341545,1306236.686602214,1183216.7948298878,1318020.2995392536,1192826.5731875424
2554,700000.0,2,395432.1044009424,362018.6272589534,396031.5335565193,362271.5002856559,396056.995526979,361788.0175448087,398242.52592453844,363500.62309411005,398309.72243752994,363263.2174811832
2555,750000.0,2,642289.4955845797,588016.9032978016,635503.5584836563,581329.5358105389,633978.9505054776,579123.6873958737,632317.8532705619,577155.6744819672,631006.5255512275,575485.4772828497
2556,330000.0,1,297770.5912517645,273533.3116625477,298674.1245996574,274028.4513059028,299420.1037013828,274242.6837845134,299320.6852655352,273864.75414877356,299023.2200779985,273284.41854994895
2557,1100000.0,4,796766.8969103716,724333.9494507042,783814.6911452219,711854.5467038165,782685.7323287537,709673.9117497221,778877.4251855445,705523.6313953286,776276.6996375744,702541.1336970426
2558,1700000.0,2,986057.9568069573,902737.395239607,991317.2278490879,906811.5767621169,996137.578476683,909946.4061717753,998629.2137990822,911510.7448990308,1002371.1856895419,914174.476574872
2559,350000.0,5,400166.4694652561,366307.3630226164,405051.1991861386,370555.88388128544,407919.76022998337,372696.72882819414,413550.13769108115,377519.62652585586,417820.9709767185,381133.3220052663
2560,300000.0,5,337535.0412679154,308975.33983745007,337983.24188512436,309199.62509788934,336519.5467517648,307461.776773006,334334.1567225991,305205.3293596924,333561.75850044884,304272.666864963
2561,830000.0,3,800262.4894956135,735078.2273110483,801704.6646394999,735440.9962436602,798748.5674206561,731493.1840962048,797923.7456705677,729882.0063291837,797489.0281183528,728609.8729121519
2562,700000.0,1,421130.26508649933,386852.024460136,422460.73253527336,387600.56777389464,423970.7072819613,388320.16679475363,424978.7039069219,388836.10118921095,423991.63712215074,387496.0211810434
2563,490000.0,5,518516.4981858566,474643.49371399137,520821.5368655965,476466.8894337768,522024.9046688057,476949.1289836595,521338.19531929865,475916.66125287313,521419.4235085604,475635.0945605408
2564,490000.0,5,523181.04100445163,478913.3576580367,516320.5554790854,472349.2244586748,515087.26630720095,470610.54141019814,511963.467764278,467358.7058254788,506769.2259218559,462271.28838010534
2565,340000.0,2,320426.7951348582,293351.1650184335,321890.3918411429,294450.58107522223,323078.9130145845,295124.3906058366,325577.4951777951,297174.7481959609,327619.93475672824,298793.2880030817
2566,350000.0,2,348937.2942560194,319452.5655861659,351843.56083837023,321850.36758587573,354269.0285517605,323615.7698634459,353795.6211426009,322931.17977478885,353461.4555782373,322361.06320269575
2567,570000.0,4,521795.5716417205,474359.87699630973,523461.11498454906,475403.40712414833,524583.0611658205,475648.0125778254,525172.9735115791,475712.7776483008,528082.871838947,477922.2919365416
2568,479000.0,1,392425.03449794825,360483.27947455505,394001.8524048588,361490.02720232354,394744.818919644,361551.803677553,395242.44479771075,361628.7824466929,394626.68279336917,360658.6924030522
2569,1290000.0,2,1156226.9895569114,1058527.3752450226,1154188.327587537,1055798.595865236,1152508.5803610757,1052787.3492991042,1155381.7537804968,1054588.4983924523,1153156.4935317838,1051692.4757350713
2570,370000.0,5,408893.6310202807,374296.0971615995,411831.1526761149,376758.4371960274,412902.72798453306,377249.42757691373,413628.2331729389,377590.9179472755,414269.01350867876,377893.2516319417
2571,820000.0,3,833110.191609721,765250.3657758888,830110.628140599,761499.1084362634,827524.5768571057,757846.2263761109,824388.9016573019,754090.3862078638,825675.4022331064,754361.7889103708
2572,600000.0,4,321497.98136503145,292271.05629710655,319155.40863994265,289854.5170332415,318337.04700102814,288641.38960077893,318792.091393274,288768.61327225494,318064.1532366809,287852.4512040781
2573,1300000.0,3,1255956.0786587996,1153653.9323028042,1278536.6214569556,1172861.1396331633,1286483.4101576926,1178160.2926964553,1282880.6504446114,1173484.9452819582,1285971.7492109463,1174902.324326589
2574,750000.0,2,615682.7007397065,563658.3465739015,634047.8053552994,579997.8795529694,645871.1471809947,589986.9073568382,659045.1912844604,601551.3715490854,664937.070130155,606430.538626571
2575,310000.0,5,311855.6656523407,285468.76174164296,312790.8745646822,286152.7116256037,313219.183347688,286173.3517741494,314427.3910168928,287032.9384701269,315176.5417092648,287501.80269548256
2576,575000.0,3,758689.0645973925,696891.1076114927,748529.9274422033,686661.3353233141,739504.6714186057,677237.6800584977,738709.3329169048,675717.0129714204,733804.4741581822,670425.75610133
2577,259000.0,2,258999.45730393883,237114.3540204734,257986.69902329592,235994.41102478554,257612.17580030134,235322.1870356965,257434.07700983298,234976.02919599565,256769.62639542218,234176.9617498389
2578,400000.0,5,387911.46439200966,355089.2852106286,387911.09998927364,354875.4844145788,387143.4254709421,353714.3877977705,386474.40820296505,352802.8670506017,384842.9821683934,351051.03485202097
2579,380000.0,2,395732.7656805059,362293.88306769053,396851.6659392519,363021.7198099882,397740.37655181804,363325.7434040344,399213.0841016599,364386.5116649343,398754.4242938393,363668.7908780719
2580,1050000.0,4,605427.5241899522,550388.9674673574,600029.4694618599,544942.2048579161,601723.2724553753,545592.2995858119,602462.0434183156,545722.850484573,603021.7213507084,545742.985664081
2581,1150000.0,5,735133.0131176917,672931.5323841554,739596.7011579095,676610.5368010742,739811.9718456139,675930.7313265323,744828.7449913113,679935.620877212,752445.0233104823,686375.0057596654
2582,120000.0,3,142451.92400264234,130848.70170399817,140474.80430460133,128864.07499121228,142378.80873546592,130390.37864700296,143902.87938138374,131631.7792136426,143961.72336711874,131527.74429288335
2583,300000.0,1,279151.6064405042,256429.83427141522,280781.7841706253,257612.53196713296,281540.0550176704,257866.11963066025,281484.3646080665,257545.33550437557,281098.6006074635,256902.68335073433
2584,295000.0,4,308759.61685542675,280690.7184209177,309301.29196528933,280905.0831455547,305551.50527604856,277048.5305067354,304298.91016567807,275640.38343849353,304221.20953424874,275324.3959797599
2585,405000.0,1,383378.05327003094,352172.6846457702,386414.9636014343,354529.18520833016,388274.7256557774,355625.76291046914,389785.26137725246,356635.70889929426,391148.6460175025,357480.03203767946
2586,470000.0,4,430485.12213809264,391350.3308272225,433025.6938708285,393270.6448397159,433879.38935733493,393405.51482477656,436773.8109164197,395638.9480703211,439325.31807358627,397595.4800206292
2587,360000.0,1,347588.07190878637,319295.8579419374,351741.96258637373,322717.29396056745,351967.24699604197,322371.281110459,351278.5383142749,321403.8162709517,350176.2738376679,320034.4085678449
2588,340000.0,4,387641.4993897353,352401.5609995214,391240.7552907751,355321.88112301275,391884.725999132,355328.26901967404,392872.2911831653,355872.02374509646,393280.8471763495,355924.59797595645
2589,360000.0,4,340664.62599542266,309695.2884742763,341378.92737050453,310037.7478795448,341656.80585883954,309785.7950832235,345011.2254333588,312518.4589627945,347993.0547699622,314938.5204153726
2590,1290000.0,2,1295174.6523457991,1185734.1487564382,1311195.938727356,1199421.9642699934,1322221.4049540642,1207815.7089919571,1322682.968869538,1207294.6811088396,1333006.3718564566,1215717.7098267816
2591,324000.0,4,298760.82997116377,271600.9070574207,296945.20494482614,269683.37880095583,297650.76658494293,269884.8019487268,297426.5580908845,269415.2616988558,296845.0581694053,268648.87712855975
2592,595000.0,4,321530.76641154743,292300.8609015874,322618.926853769,293000.05795759114,322479.029003616,292396.9921993182,321381.2727726265,291113.94848166447,320898.6200851892,290417.6828464904
2593,410000.0,4,401473.42959149997,364976.05006328796,405846.1686860311,368586.40658975404,408139.91146517685,370067.11065101717,411593.085143674,372829.7145325467,413571.55311759847,374287.9670711949
2594,850000.0,3,1010356.0202368044,928058.8832506897,1025102.1497545434,940373.905153719,1021528.0232644128,935514.3994739179,1025498.7485805507,938050.8954186002,1031314.5559635129,942239.8817523427
2595,630000.0,1,599964.153429989,551129.5829337522,603307.2604088534,553524.1944813412,605857.9995268581,554913.05269291,607232.6676975451,555590.152757279,608903.051835876,556490.952210505
2596,1150000.0,5,996131.9011661285,911846.6382914953,1007072.6871718859,921307.5050203432,1004696.770178411,917943.2727128346,1006520.1204819627,918827.1634888271,1009077.603664881,920473.4227362168
2597,450000.0,1,382465.8711683236,351334.7503485301,381402.8152559055,349930.62398150243,379748.95608175284,347816.90204773727,378382.88284537976,346203.0533994836,379358.37682198157,346704.62516190286
2598,223000.0,3,232708.85153594706,213753.8773989625,227858.13184182602,209024.8677289726,223994.73667606086,205134.16841682018,220338.78224381982,201549.72618479424,218713.21788239374,199822.9496166173
2599,250000.0,1,280639.2029523385,257796.34665461982,282015.9889287748,258744.8939316098,282694.0412035686,258923.07026543326,283092.48650998867,259016.6935861616,284159.16396787233,259699.80485242384
2600,300000.0,1,304199.04263676936,279438.5140158431,303858.9386848926,278785.4304248353,304939.38160060364,279297.86065782193,306056.8545997944,280028.0413836495,307248.19885479193,280801.421885059
2601,340000.0,5,274414.38756637444,251195.48576678633,273345.907527763,250066.99047627114,272014.17025155155,248526.30671902688,269572.06700909074,246085.62973105672,266951.42515444703,243511.19390994837
2602,220000.0,3,217449.04864284812,199737.0404148311,218951.1203859581,200854.05163224603,219824.7378012633,201315.2873833888,219776.82209891913,201035.68634043235,220777.52097038925,201708.95877481895
2603,390000.0,1,343096.9261628005,315170.2726586681,344545.6789180701,316114.8255631913,344027.5242397025,315099.1879868286,344345.31552842975,315060.2341292106,343738.57634239784,314150.8440194582
2604,295000.0,5,309714.63485312206,283508.88902352145,310716.00988682744,284254.5483411069,311384.3167094028,284496.9220921469,311282.0586635158,284161.64285896794,310832.79447230796,283539.46731891576
2605,450000.0,2,398135.8412380255,364493.90199597337,393604.54419274954,360051.4016230712,391847.55042468495,357942.79623645556,388809.5769280263,354890.58620795177,387924.6535382555,353791.91078289924
2606,450000.0,1,321987.95670976414,295779.4849519309,322519.65271939733,295906.3195343016,322289.57662992476,295189.1251060206,322021.241072297,294634.7257581335,321593.9629126045,293912.3561736117
2607,1200000.0,5,860116.9265892075,787340.2379040786,861903.2893384281,788501.1471209545,862962.2219612183,788447.2109071802,868405.8553449188,792746.088812995,870676.7834878754,794225.177611022
2608,890000.0,3,827503.981797063,760100.8019451264,830677.8956134572,762019.4892869387,830984.8579848472,761015.1485666989,836014.3435075552,764724.4861054614,833846.0325327169,761826.7215856926
2609,1100000.0,5,1005005.6915258298,919969.5945977081,1013007.415037539,926736.814535463,1008432.269680742,921356.2195244165,1006355.323837318,918676.7247340818,1006310.6790049273,917949.4537144579
2610,2150000.0,4,1664209.8168537847,1512918.865016471,1853801.750792769,1683608.6640086095,1958738.0663251237,1776019.7333431959,1997661.885614691,1809524.3516695441,2043454.7808503634,1849354.7971586802
2611,650000.0,3,782194.8143147995,718482.229350535,779346.5315072053,714930.8402844742,774885.4005301791,709639.318382614,770323.8701460724,704635.6684033397,770803.4637350226,704229.1416564465
2612,1100000.0,2,817823.5242502677,748718.5443318691,816210.8748306498,746632.3085915785,810616.8463471103,740477.9239869998,808694.1910241351,738145.2838252687,804419.6381474485,733640.304259261
2613,850000.0,2,852008.7252012948,780015.1421121904,850351.66026097,777862.734733914,848735.96582435,775298.7725567224,847591.5100837507,773649.2764790816,846713.3266691456,772212.652625546
2614,335000.0,2,368173.4337008119,337063.27730648866,366640.7013211637,335386.1136778575,366269.38355400896,334577.7897119292,366760.65873861377,334765.17272581346,366672.163222971,334409.3861380765
2615,386000.0,4,384929.3242503426,349935.9458516831,389477.0024530265,353720.0541975966,389324.21607495635,353006.61293357535,389308.069486402,352643.47641109274,388747.05285187473,351821.4514997672
2616,460000.0,5,523028.0421898911,478773.3044637195,525740.693652081,480967.1167991788,525364.4446340253,480000.30654889107,525711.8263071581,479909.24011239706,526988.3861588087,480715.0627345908
2617,600000.0,5,836875.8073992877,766065.6091338812,837873.5313775124,766517.8318794447,831245.1586538478,759468.8507119565,832313.4836924326,759798.2611499387,832218.3392618039,759143.6579525614
2618,380000.0,3,480970.3835265155,441793.6134112956,478237.6996686375,438709.6967232117,478820.26577701356,438503.1474348294,479615.3781172686,438716.9028944899,478603.29447271966,437266.31121670274
2619,750000.0,1,609045.2357217531,559471.503142542,609831.5501727421,559510.1198515613,609528.1660784305,558274.6049487437,608650.9616078151,556887.8268979826,608239.9929740634,555884.9669780954
2620,670000.0,3,466105.0184499929,428139.0858628796,466820.4154705959,428236.09062441165,467078.6305242481,427750.16895340657,467575.3269520944,427703.5488635753,465381.20154228114,425186.21091437014
2621,235000.0,2,276461.4394396188,253100.82232090653,275201.5086172741,251741.73003935174,273583.4837683525,249911.57167633524,272140.6333237712,248399.61416165077,271337.0215660091,247462.59988993529
2622,690000.0,1,377792.9040751809,347042.143214615,387579.8867853512,355597.9825017247,390950.84468062577,358076.8543850521,391339.7337035425,358057.98007007164,390188.8018671065,356602.80768543313
2623,290000.0,5,361437.13551070046,330855.01687409106,361175.43958520755,330416.70909905166,359133.33210448053,328122.90832159383,357229.75231626857,326106.14865543105,355851.65204481775,324605.3494343653
2624,519000.0,5,554735.5943872805,507797.99973328685,569370.7885275239,520881.5483645683,574634.5367772807,525016.0276811601,581738.3400830182,531054.4499152484,582849.4789460445,531671.1548021426
2625,370000.0,5,444595.53615344455,406977.17296909745,445125.98274338566,407217.7845798751,445554.553963741,407081.8356119089,445755.0875862676,406918.72363314935,444595.99781210773,405557.3113055082
2626,1500000.0,1,1172336.9120827643,1076913.5951210002,1177607.6598310955,1080435.0852355477,1179596.364505218,1080407.3233071696,1181837.62316419,1081327.4392463097,1182245.08761657,1080481.8477593542
2627,500000.0,1,612916.8689027434,563028.001590179,621260.6712807332,569996.1449172023,623653.7605886662,571212.4167411085,626020.1287005147,572779.8213700361,629741.6197845164,575535.8140903695
