Id,preco,fold_busca,iter_400_bruto,iter_400_calibrado_cf,iter_600_bruto,iter_600_calibrado_cf,iter_800_bruto,iter_800_calibrado_cf,iter_1000_bruto,iter_1000_calibrado_cf,iter_1200_bruto,iter_1200_calibrado_cf,iter_1400_bruto,iter_1400_calibrado_cf,iter_1600_bruto,iter_1600_calibrado_cf
3342,609017.0,4,503981.22025961167,461535.7187833556,506517.3019780574,463070.037078681,509863.49799053516,465542.7995550303,511125.2424747036,466032.574149568,512978.8034419828,467217.3325554899,514985.2322159151,468656.6589322906,516709.61506885337,469731.1492551198
3343,650000.0,5,579665.5142749407,533428.7879954991,588172.5686743839,540607.3150389072,593574.3398928483,545247.9172664761,596763.4626740562,547624.9358130661,598242.6403468987,548593.2635436421,598704.2458151845,548706.0216732741,598639.0338457522,548194.624592304
3344,300000.0,4,352870.94621121284,323152.012913221,354972.72788807994,324524.4212253477,353686.96132180875,322942.1576339697,354688.0097594333,323396.60120847303,355384.4390690972,323681.5411075201,355535.3230884824,323551.01899543614,354224.82966399443,322019.23765361914
3345,460410.0,1,394737.13420197484,364711.4835600529,407364.73114153295,375696.88832353125,416463.3269665334,383518.7467857087,426497.2625891615,392154.03416393866,433096.4567862725,397804.19418083405,435691.4913330176,399831.4494461805,440264.17562867375,403635.2590966998
3346,281036.0,2,399000.0364643206,368158.7595988586,400646.3371882796,369003.5965862907,399608.3029119103,367672.2286874925,400462.15053239727,367940.67150216416,399927.5578190937,367021.9173405851,400027.5225939429,366836.72030696756,399920.4354916045,366383.32089606597
3347,945000.0,4,698793.3084203374,639940.6543693106,696127.0325944312,636415.7147961356,692999.332113867,632759.258965514,693504.7623675859,632322.144815898,691682.8417697625,629979.6602465643,690097.0355333448,628015.2337971075,689900.1165818656,627175.4292593485
3348,550000.0,4,512865.8685450508,469672.0984096543,508422.4169492793,464811.73801745975,510951.33467676834,466536.07430084684,523474.45487008616,477292.31004810316,526255.0929777926,479309.2797110744,531558.3570497544,483738.84930748644,533670.3504137092,485149.8398956828
3349,670000.0,5,587474.0226325796,540614.4546371968,589284.0157612966,541628.8798949798,593234.8110967984,544936.0315321103,598810.2699437594,549503.2054622674,600791.5679484549,550930.6504451564,601601.5632413564,551361.3820278258,603563.0152704353,552703.6859731879
3350,1100000.0,4,1171958.7522822216,1073255.9138620086,1220776.2360327558,1116062.362878475,1234657.0178204076,1127332.4857176726,1249182.430607962,1138976.6251809695,1250977.236148374,1139380.8933997916,1246906.709653203,1134733.7670865864,1251278.3308909275,1137513.9754833123
3351,795000.0,2,851020.0950084436,785239.2830546225,855818.5027811746,788226.6134457155,857068.1657105788,788572.6105480215,859530.8801586095,789728.4894513893,862656.8249504463,791678.282003947,862373.1106191593,790820.895345165,862366.1290205091,790048.5650112578
3352,550000.0,1,518051.5690482681,478646.0151264425,518413.459413396,478112.87693185546,520727.4824468794,479535.0239829226,520704.6684238309,478775.49105655274,521332.2300099588,478849.79064133106,523741.0063331438,480633.9574268218,524166.4145558841,480557.03430091456
3353,360000.0,3,344651.3290794666,317882.8703826041,340406.1754610642,313328.95993274736,338937.17900033365,311582.95361179207,337658.3712216856,309889.5568782659,335313.14345802175,307386.8713237061,333538.25494445645,305504.10292356106,332275.11557780934,304046.60663371027
3354,918000.0,5,452477.0420884441,416385.4399013737,451304.5045912618,414807.7103322278,451312.1535025944,414568.1428526028,455082.2386222301,417609.98670805455,455985.55246230116,418142.38150759594,457181.37374872813,419001.8269057422,458778.8513569879,420119.7816568288
3355,230000.0,3,182747.0382982504,168553.39929582327,177418.4716531247,163305.9245198377,176091.47218808855,161879.8538774625,175164.12797643998,160758.7390864625,174803.5191611146,160245.15560940228,175120.79063338295,160401.75078155784,174613.853146132,159779.49305049932
3356,690000.0,4,511322.62467788375,468258.8271629121,520081.16981801577,475470.44424947485,522646.20940961567,477214.3533795272,525851.0823169122,479459.2658444483,529078.9452909555,481881.22369089193,530413.6408381603,482697.1128816808,530734.3229359369,482480.75164735434
3357,480000.0,2,555860.2800387606,512894.2669348453,557418.7658674684,513394.25901983393,557268.5983292966,512732.55843849166,557095.6198950012,511853.95724058186,558297.4610690427,512361.3029453452,558352.9630134932,512025.6936257336,559262.2311138985,512362.79845358094
3358,4400000.0,3,1363177.6721057033,1257302.0751372867,1540858.9321837618,1418293.0905125255,1652336.8105675005,1518983.50401271,1716154.7757641666,1575019.2748721114,1769495.4435243316,1622124.5090399862,1811591.6861992502,1659325.9836064326,1839452.1071824234,1683181.0299169892
3359,350000.0,5,260801.73087548095,239999.01284803817,260607.66362614275,239532.43795272495,262126.46574878666,240785.188820239,262150.8625242303,240564.9109613505,268689.2621641461,246390.1923211119,269037.86359055643,246570.31721772894,270404.99439597427,247619.27640852748
3360,392793.0,3,350346.81123218016,323135.9945175179,358201.112022683,329708.4188464091,369326.1519928579,339519.35760903655,372073.008892164,341473.95616102155,377407.8221191,345975.73020219954,382016.01743773295,349907.27144381433,387607.4568658999,354678.17612842517
3361,3000000.0,1,1851347.6968409372,1710525.0725027106,2095597.7635702433,1932689.5500866328,2211274.1246509016,2036349.9645046263,2265128.6288958737,2082731.6084732162,2299074.2213820163,2111726.738162015,2333374.925711751,2141324.0726695866,2384261.5037615327,2185896.702703229
3362,560000.0,1,630195.1147187935,582259.3703681984,638714.000821439,589061.4584253647,641850.1972325555,591076.2540841225,648020.9424083923,595839.760483908,647997.0643549251,595192.9321473672,649317.9844376486,595875.191583075,649051.4797756559,595051.9635903824
3363,650000.0,1,510491.4421459292,471660.94871248945,516731.8828273885,476562.0232556661,522031.66772177786,480736.0409028245,527596.0177946687,485111.9220108832,530297.9465597316,487084.9068410838,532643.9458956411,488804.13127785124,533279.2885574034,488911.7391856952
3364,470000.0,5,410434.7362806332,377696.61733160535,416852.2133522992,383141.5605394702,420905.93755129114,386637.4780560154,420250.1783275828,385646.0579889273,421674.0074574929,386678.4215991255,425155.58719323075,389650.53692466364,426065.9050269112,390163.3967256296
3365,250791.0,3,252698.96691162174,233072.28542868482,254254.88660925164,234030.4757138802,254709.23737152357,234152.70265274803,255947.19796322446,234898.25966430394,257719.2012108399,236255.27506398613,259121.54719569485,237342.1778481415,258844.2605106094,236854.08676483756
3366,606900.0,5,521689.6572315876,480077.34583782806,524512.6336874141,482095.53063790855,526694.3538095447,483813.02921974036,531029.6481401024,487303.7562897719,532677.9477782096,488469.9185265834,535910.0029660485,491155.7714143658,537202.9918284744,491935.5000014133
3367,810000.0,2,679961.3256475648,627402.7452325517,671503.4861468761,618468.6555414201,668654.3706991147,615216.5530723984,664945.0179420037,610944.9197341972,661809.7007066978,607356.658772301,660301.8936291591,605515.7892655173,658398.8417342249,603185.8657389682
3368,295000.0,4,287614.1500360656,263391.17041063553,287253.90580418054,262614.28048414475,287957.6471050284,262926.46897629637,288141.070917403,262720.58947371674,288044.29452947306,262348.6312590088,288238.5814823,262308.3578370286,288703.5987429624,262455.0991054226
3369,310000.0,3,289835.4978569843,267324.4877471687,283483.6126390009,260934.2365362454,279891.73740237264,257302.82670253035,278826.3999208644,255895.89028939072,279351.30177914957,256085.76439487908,278891.2459041974,255450.2178689659,278858.7642028305,255168.25368791752
3370,1500000.0,5,772837.6624706177,711192.6575874245,845489.8597471265,777115.4714009751,877579.8088532077,806130.8093249146,909565.0357251577,834669.8909394427,912747.6112267652,836996.825475699,923448.3672023147,846330.526850277,932303.2152363465,853742.5429802074
3371,607000.0,1,520222.99326622434,480652.27012337884,520532.72433333716,480067.39379374473,523811.4472012234,482375.02986371017,528203.1169834977,485670.1351975088,531760.3902362444,488428.1785745608,531188.1840632886,487468.18743901915,534586.9947667767,490110.64739549684
3372,580000.0,1,611268.3511671338,564772.2696730198,619336.8570547986,571190.6609281823,624205.2256443528,574827.0985105257,630501.3473913824,579730.9118101078,635258.3356815623,583492.2598943588,635007.0939779006,582742.1738647807,636139.3659212191,583214.106436369
3373,350000.0,5,291595.7120561269,268336.72770984896,294303.2347431691,270503.0632427369,295533.9038187371,271472.72836606484,296492.40925329045,272078.71584302554,297809.86378418835,273094.0158229434,299245.15317998204,274254.974228267,299146.52212159336,273938.8949281157
3374,350000.0,3,268903.35855266504,248018.11065273618,269850.1246162877,248385.2085504094,268334.9533313367,246678.7431312691,267391.84998054226,245401.7106210821,266688.1699371146,244477.27080008492,265932.97002652887,243581.09524582812,265344.12786432274,242801.7563910422
3375,230000.0,1,298332.7643293969,275640.10488426354,292577.17743006523,269832.7242197287,290560.0534012425,267575.12686198164,289081.81860675226,265803.8194240142,287960.8483578859,264495.42923221854,287142.27401670377,263508.7301478145,287309.6098738566,263406.1439516611
3376,600000.0,1,700327.6356038867,647057.2662882745,719882.9417273786,663920.4636255059,724991.2549999662,667640.3888271509,743030.5399834488,683198.8134990764,745325.4398639483,684590.1908494933,764513.9408143403,701589.8248147502,773380.1364688178,709036.7761993797
3377,2000000.0,3,1267755.509547425,1169291.1830477135,1273477.999413602,1172180.664798602,1279412.1822276418,1176156.0882791337,1278547.919132489,1173400.9338316387,1271457.1047964757,1165564.8729874932,1260225.805167103,1154302.8374745569,1253487.4527958506,1146997.1376513278
3378,200000.0,3,270722.111404015,249695.60418931372,269350.7944824908,247925.59705460223,273330.3402993537,251270.97296725013,274916.99710632535,252307.99432971745,275151.9544413939,252236.15615572024,276667.67606970965,253413.5408236711,276700.0224086092,253192.9082998346
3379,210000.0,2,204512.97008050888,188704.84838527453,200475.3231621898,184641.93581004246,199704.99511244695,183744.88242103468,199020.5721871777,182858.13746927623,199767.7528161788,183331.06140832574,198950.21470068843,182443.05739745285,200840.47063067128,183998.09579507948
3380,800000.0,4,834194.8082917432,763938.585354323,833306.8509603936,761828.732928189,836338.6018247195,763638.5338505786,845929.4350505801,771299.5551868537,849809.2145698031,774000.0010688253,850812.7458038309,774272.8021728096,851412.2342577239,774003.1066278053
3381,480000.0,4,479270.8596437886,438906.47469694895,479720.42904219055,438571.70524372597,475339.8418138374,434020.167300086,474338.86261002213,432491.57504144864,476755.99401335925,434225.8633459411,475989.0816941076,433168.6401086584,475170.90283277875,431969.0746426143
3382,650000.0,3,433928.00373152364,400225.58373412077,438443.92873977876,403568.41351303784,440212.3830538933,404684.65257475525,437173.2083879184,401220.3557584452,434770.7972763855,398561.27839030663,433363.4577194943,396938.91908289224,434712.05662774824,397780.9937725447
3383,350000.0,3,293309.3252740702,270528.5091374429,298035.49721510557,274328.6082838102,305461.62597082806,280809.0747546978,310652.5193051963,285104.6494191629,312118.4081513887,286123.8899697407,315036.78511236183,288557.69614703505,318153.64290856424,291124.8269262882
3384,1100000.0,4,827799.9560005002,758082.3101001938,827857.2944882589,756846.6201597626,833431.1724741438,760983.8374373033,834664.4241173145,761028.3699532021,837756.8445980758,763022.7908773341,842437.9930973379,766651.4503800195,838987.2412538065,762707.775414665
3385,2000000.0,5,801097.223594081,737198.1091248154,802231.3220850783,737355.232410748,802301.8066521032,736981.6376751716,804939.5625225384,738659.4586146171,811817.0760428231,744442.7212485943,812932.8651875764,745044.254258098,814516.3317443308,745880.9891436755
3386,1600000.0,3,898941.3136274698,829122.1329238551,920881.6006335946,847631.1387621432,925992.9751480952,851259.8914978585,933366.9554092719,856607.4377782801,942199.7483852549,863729.4375977375,951459.9557895131,871488.9999936344,957340.3750555859,876009.3030828625
3387,450000.0,4,474605.36151194014,434633.90669797495,477980.4668553661,436980.9908668986,476480.3279767358,435061.5148827665,476921.2120588994,434846.1035620657,477043.42923820065,434487.6572409945,476652.25056258217,433772.1496595437,476124.9709396808,432836.4003033978
3388,690000.0,4,739653.7035516333,677359.770555783,748499.7133881437,684296.052037024,754207.7169319666,688647.0072290476,763891.893587159,696499.5581450481,769390.1110293106,700754.8712689502,774951.830847521,705236.4090436472,779621.3891258686,708739.3778208832
3389,1400000.0,5,889899.8154090202,818917.4071616383,986290.9304334206,906530.0222187306,1051904.0772084687,966262.3006337651,1110354.2010773933,1018925.7320984618,1146643.9235049565,1051481.6057800774,1163889.3108792761,1066692.0735981509,1175603.2269518357,1076540.8421970971
3390,550000.0,4,460378.0492343582,421604.82439406187,459292.57461525564,419896.0800084632,452240.9734586482,412929.20494837925,447868.25092449895,408356.2628361851,446049.91899985773,406258.9953880538,444221.11828038574,404258.553637837,442071.5435356155,401879.0596151354
3391,706000.0,3,567305.3515716128,523243.7490453322,569254.894352758,523974.1721565124,568426.587184674,522551.2157410657,568148.5785000203,521424.39293114905,567301.4175411887,520054.1978078482,566765.4089706659,519128.3316647523,565519.0470319465,517475.2461910694
3392,302000.0,1,310415.79129047977,286804.0373016728,306621.69266633724,282785.4426779366,298862.53798145923,275220.83844145114,294770.19016568095,271034.1410469835,291586.3304753319,267825.4772380358,289123.4427214597,265326.8366993022,287158.0349087725,263267.1796577416
3393,150000.0,2,187193.57441331018,172724.18010679455,187184.41028509947,172400.7290440447,188705.64379330917,173624.58215661402,189003.47747551659,173654.5297130641,190145.53805089995,174500.55287454516,190233.5934344681,174449.66550100574,190307.65336285872,174348.55497021807
3394,800000.0,1,786830.7797827398,726980.5552635049,795966.6198465414,734089.5257371872,806946.6901946161,743112.6903790599,808177.0940643254,743099.5121333476,813031.2200150392,746778.7469837237,813132.7006620659,746206.9670056994,816786.5080529107,748831.8424588018
3395,370000.0,4,337540.7884062099,309112.9671766565,341010.339555131,311759.67724168464,342051.7145807373,312318.32328869845,344531.88481103414,314136.4734359314,346368.7158403868,315470.0865021583,347091.526013688,315866.83413299284,347404.07691740064,315818.61755094194
3396,5000000.0,2,1979958.5938488957,1826914.870554637,2328730.082210014,2144808.765368445,2522509.309642713,2320914.287823827,2676212.5914698704,2458877.715856221,2790520.3883737996,2560919.1547190966,2818104.276392477,2584282.5101917367,2852321.0123507506,2613126.8923081458
3397,800000.0,5,705694.5313845885,649405.1643599845,706979.9591947931,649806.8048090166,705226.587291127,647809.890149304,707168.2145441058,648938.7710893991,713511.8083305364,654296.0081915929,715827.9608234209,656048.6506173193,717039.3157662224,656617.8887454049
3398,250000.0,2,253948.46311089277,234319.15447782958,253678.4633028894,233643.13272445896,254589.63605613573,234243.22819971896,254211.6683383139,233567.17189810358,252688.66881609257,231897.6972351432,252398.60295731598,231456.76357100793,252019.41295865845,230885.19929361978
3399,353500.0,2,367363.92566841753,338968.007105799,369306.76772727474,340139.2022984625,369541.8462627064,340008.6365038597,369006.25237618416,339039.3027338206,369533.10499784007,339128.28977511334,370445.4029291434,339709.0674714934,371083.576604281,339964.7056273531
3400,190000.0,3,261498.75507674713,241188.60962264708,263620.62368246034,242651.22606359798,263618.24177197606,242342.69795813382,264557.0722853149,242800.0632795872,265557.23427523364,243440.52416024584,266683.7761262219,244268.79550376246,268073.94284997985,245299.65931610353
3401,1200000.0,2,905814.5858868632,835798.3556136393,958946.636583973,883209.766292016,977311.6496287403,899206.4221960362,994841.0581502246,914050.1455308058,1002248.3994447772,919784.4010093185,1016643.989447096,932291.7193053432,1013115.9434659134,928156.5803545559
3402,371000.0,4,323106.509861777,295894.3493882947,326942.3725634585,298898.41076368856,329849.1165206442,301176.4555434496,331004.59573447565,301802.59354557184,332850.1309891158,303157.45854997775,332882.74516356277,302936.2890529566,333766.90103785665,303421.3133172307
3403,1050000.0,2,989147.5432000058,912689.9731432399,991352.1768868855,913055.9418617613,988918.6160662285,909885.7779233194,986117.6858645824,906035.1971710784,984093.9481875089,903123.6798901132,982622.6563572322,901093.1803392508,981761.170987823,899431.2023869563
3404,850000.0,3,922810.8263834686,851137.7428731252,923869.6073669,850381.4679556444,924514.4001925426,849900.6462443684,919311.8792990411,843708.2423816698,919318.14849556,842753.5124418103,916690.0454264187,839641.5278768942,909470.1000693192,832205.8583292977
3405,690000.0,3,619969.2298809246,571817.3171414072,617896.022214045,568746.1977582516,615185.7666823957,565536.654220654,618083.6920150894,567252.8737825572,620923.4040160389,569210.3223983827,620996.9545094689,568801.6732511597,625918.9089558641,572743.823939292
3406,850000.0,2,847604.5365975904,782087.7351023466,848015.8256694063,781040.1857912154,848270.9071650567,780478.4152267466,848809.7624430624,779878.0323076423,844834.133446513,775322.023776545,842103.0638499298,772232.6806416461,839710.5160419181,769292.8396634681
3407,384000.0,1,385186.795511458,355887.59066900006,387217.8668343284,357116.2070542355,389304.21045820136,358508.06840749085,390405.22972551564,358968.27301102324,390579.3323908392,358751.7148913112,390536.008789095,358392.53591417766,390812.9138200322,358298.2228859121
3408,490000.0,2,468713.2861380664,432483.424215241,467814.92069982254,430867.25685911207,467569.0785438974,430201.68480205064,468448.5366744345,430405.8920900532,468972.83183512796,430386.21509206435,468885.63958632003,429981.5900404372,467963.48871136364,428720.31993418204
3409,850000.0,3,699868.8608674417,645511.2852115222,704239.1792931403,648221.2882681685,703829.3848994995,647026.2106758757,703185.2594853236,645355.741297968,703792.2990419838,645177.5514469715,703091.6808371433,643996.2734197911,702736.2154574423,643035.0984812677
3410,1100000.0,5,883065.8980227824,812628.593735913,886016.738267139,814364.9593072038,883462.4164340443,811534.4787829409,891059.2258574112,817687.8811904164,902174.4949655159,827301.193696223,904958.2956820276,829384.5745620367,909842.0072841397,833174.0321329472
3411,234000.0,4,206628.5418315629,189226.2027665668,208824.20913621527,190912.0061447033,210780.49458407998,192458.06363272565,210166.01633025584,191624.67718270965,210984.5662228198,192163.19578817012,211154.8392634482,192159.14417736628,209502.1300224652,190454.5095289831
3412,600000.0,1,609222.6850117093,562882.2069609779,608899.637485663,561564.8130942634,611560.5837133295,563182.7185305094,611770.513770703,562508.3582044621,611207.9719310491,561401.7176569048,611651.8115110495,561309.1722416013,611814.1048934784,560912.6484003918
3413,370000.0,1,355559.1911179924,328513.60779172066,360335.87745474913,332323.97790481214,362679.6513198247,333989.6609192542,364102.16168448835,334783.23092995933,362230.1245038499,332712.6337064148,363227.07537251187,333331.29269968526,363528.9068371931,333284.1794153328
3414,1400000.0,1,1295225.0292939942,1196703.8341424991,1356571.2915232729,1251113.7416981093,1381629.1971284996,1272334.5944163958,1399423.4177390982,1286736.3683375267,1405591.3430009496,1291052.1958529493,1412319.15189229,1296076.753424772,1423293.6894474905,1304879.0905834944
3415,240000.0,3,193033.43381933653,178040.86868370333,195293.3802798423,179758.99421317215,198206.02985793434,182209.63657321708,197960.4676518034,181680.32197180664,199343.47586444957,182741.3227314695,200924.966462679,184037.06538654587,204775.3932808692,187378.6525989544
3416,350000.0,5,215741.6452662023,198533.1221548577,207116.67697406592,190367.24356439186,202230.57571317945,185765.77996130462,200050.94707704312,183578.40904252054,201025.65729859937,184342.12801932066,200540.81889852576,183793.5102181963,201139.6732338171,184190.6080709098
3417,500000.0,3,478603.5685345241,441431.2764946073,476834.2161648008,438904.98992534576,470288.7181412977,432333.6503860642,469116.3367855144,430536.5011530387,470380.4203105058,431205.1840260699,471848.9361814328,432189.66288454854,474611.78389934084,434291.03052760655
3418,320000.0,2,270514.0072412964,249604.24124918107,278436.37382365955,256445.68245008518,283683.66610086156,261012.10860109358,289323.0373829066,265827.15124060225,292716.4050453282,268631.9912602194,296559.116434337,271953.22197951074,299972.8688507599,274817.3039298681
3419,460000.0,4,462174.9935156318,423250.4293037925,469575.45984561724,429296.9356678926,472735.97512873256,431642.64588302176,475828.00380049314,433849.3407015974,479301.67688403203,436544.4526373259,478057.3638982121,435050.8576303801,477798.5960725271,434357.8619409355
3420,290000.0,1,291294.56662910857,269137.2671665744,299599.7994159153,276309.41949121904,302454.5430038056,278528.69576145225,303623.3437179203,279174.4040336836,304451.8296014089,279642.5896442657,305132.14588892995,280017.9268824494,307980.34534907644,282357.1241383768
3421,760000.0,2,466352.48842317343,430305.10772664956,462308.85738687677,425796.0582060366,458339.3025754724,421709.538177797,452668.2775370593,415907.1457397054,450732.876660041,413647.0252320973,447811.72219573887,410656.2029034427,443570.15043593245,406372.5940068801
3422,3100000.0,2,1277827.8145789332,1179056.291235122,1316689.43506983,1212698.3127755693,1323581.6320273818,1217803.0460108132,1338364.1457734283,1229675.7679985974,1361832.441341585,1249782.2266698908,1375305.8490955501,1261194.939362505,1395025.274325855,1278039.198254929
3423,375000.0,3,377253.16829572525,347952.5824521807,376099.7591775411,346183.33881411806,374221.31308815826,344019.4503901761,373194.95912109717,342503.6379012539,371996.1252831421,341014.74196952156,372937.34955782094,341591.6727222963,372685.4726650384,341023.89253085817
3424,551419.0,3,803140.6372408911,740762.1255050561,801283.9415492822,737546.7371483273,795709.7384384413,731491.2788604758,791442.8354219261,726355.06910728,790759.9105335209,724902.138819807,790596.359757655,724146.115421204,790069.030623198,722948.5342278547
3425,430000.0,2,357226.3115444471,329613.99432363076,358829.9012485189,330489.79070332175,360112.81979300774,331333.163168583,360036.8192309792,330798.27608485264,363227.3151517046,333341.33402668673,363609.92782116303,333440.74059715297,364610.07519987144,334034.06860087207
3426,270000.0,1,258984.7559683468,239285.09984146678,266991.06160375365,246235.6296129034,269769.7226175812,248429.4276104102,274133.8123459577,252059.48511740667,279454.17683945247,256681.95129785297,280324.4018303944,257252.0100313611,281839.09038562013,258390.7584779854
3427,554000.0,2,394120.04679671244,363655.975692365,394238.4529021716,363101.8020892367,394242.8365488175,362735.5620534637,394730.13986092835,362674.1566699535,394872.2321810871,362382.5388527403,394635.0677980161,361891.6844781471,394620.0297897344,361527.4043916732
3428,260000.0,1,269424.13725231664,248930.41036747766,266499.4395220877,245782.22539748333,267724.9862099542,246546.44129737228,266427.954236577,244974.1328552528,266680.97529645066,244949.61530824975,266455.8010536557,244524.8788831526,266523.29202214564,244349.19756314086
3429,380000.0,5,323037.7352331541,297270.79382628325,325316.2360867764,299008.05698199314,326469.45195600897,299889.6292624028,328916.0405285642,301832.52971826674,329182.7039888459,301863.1600359442,329530.4694540642,302011.1418586503,330357.4370185488,302519.8173333984
3430,590000.0,2,630405.8494518021,581677.7302445037,639898.4856858997,589359.7937905361,654245.8710572644,601959.5583183883,667053.648097903,612882.3083100709,673590.7076479985,618168.3362155315,679935.5260724574,623520.3937650005,687150.2385333173,629526.1857246249
3431,1200000.0,4,1133682.8842378983,1038203.6548496714,1150836.9564869797,1052122.2276727448,1164214.934429467,1063013.692869089,1185484.6883348478,1080898.4472077414,1201904.021545035,1094685.3693877782,1206974.4011778142,1098393.8079910546,1212108.5954085262,1101905.4937992322
3432,420000.0,3,356761.5018139971,329052.4674358454,361727.20917266596,332954.03667672473,364897.2753369462,335447.91736839555,367799.7332881699,337552.11208368035,369369.6871481459,338607.04451777285,370166.77228489384,339053.9646429429,371041.46604106686,339519.5528681281
3433,680000.0,2,644783.364914738,594943.9151447681,658719.8416327585,606694.653471926,675035.7495361164,621087.9420350466,687688.0825061223,631841.0229904321,693468.5135566641,636410.6160846837,701726.9641541169,643503.7679708867,707388.5309797311,648067.3057518322
3434,270000.0,5,277038.86247061053,254940.99786183916,264961.2212559349,243533.925316227,263394.42263318936,241949.91378211838,263090.36169676454,241427.05016094237,262845.5676176763,241031.47790292677,260290.28580061553,238553.25596929804,258611.20786087489,236819.29508990794
3435,400000.0,2,502481.9083055669,463641.8525720795,507690.1193304472,467593.14286759566,508865.176474662,468197.4627968041,509033.80581134633,467695.23681209155,512025.78209552384,469896.8115558545,514930.92862585076,472206.44173893775,516494.84332864854,473181.8610164925
3436,160000.0,4,151278.76552213472,138538.00692404984,152502.7971075258,139421.64588534395,152329.70817044805,139088.2051305183,152842.50716594412,139358.3825153069,153344.3060558026,139664.86949800004,153495.27902673473,139686.69416211284,154281.2131245722,140254.1958500664
3437,380000.0,1,316063.1020078638,292021.7857509683,320501.7157049872,295586.4562827888,320740.69300962763,295368.3089510474,319772.26720291557,294022.953010529,320037.730675605,293958.4232657411,320865.6033461954,294456.42574018816,321327.349301097,294593.6895837612
3438,385000.0,2,273129.2979169942,252017.37930221847,271732.19407556806,250270.99367951453,271188.9555162231,249515.95585856182,270000.6750554551,248073.95543840507,269547.68393393286,247369.5694081096,270237.6066777687,247815.64201997235,271120.3888705086,248384.37754475552
3439,200000.0,2,207881.67446340004,191813.16395850215,206020.00822005104,189748.70589222483,206039.67067289565,189573.30056037396,204723.6411290176,188098.06092594747,204150.10315461745,187352.83633287216,203384.18855880495,186509.13869478737,203209.98206531067,186168.90126356523
3440,2000000.0,4,1449959.6574931075,1327843.4708008084,1541203.5586952614,1409004.5617074044,1560251.2523187625,1424623.9216505012,1589977.5280848537,1449705.9794303228,1596001.2062055902,1453626.1953035172,1620033.473332703,1474293.6835366504,1616777.5358656498,1469782.53909758
3441,650000.0,3,533389.696886386,491962.26322880934,536515.6703658523,493839.15187690605,537845.152998372,494437.8833012414,539944.0410209841,495539.37906428816,539268.8232442932,494356.2744662653,538544.8304286923,493279.7148909874,537585.9511470238,491915.2128981279
3442,750000.0,3,817341.5927136355,753860.1179019191,821286.6771245925,755958.3782565792,820758.1363276799,754518.123600824,818815.5823435651,751476.6983546073,821123.077004009,752736.5345986073,820889.8257523545,751893.3918309137,820128.8237829328,750454.5907389941
3443,450000.0,3,458541.5786994894,422927.4659003443,459421.2920345375,422877.156706006,455992.9168150116,419191.6043743836,456407.82211639354,418873.126822511,459635.630457836,421355.26492721913,461006.0323090434,422258.11358993355,461541.9653853299,422331.56145453686
3444,695000.0,3,607027.3544625058,559880.6142796216,616788.556816855,567726.8244152354,621590.3960883468,571424.3923347818,624274.2928498571,572934.363456737,626317.424527227,574155.1064640798,627195.6896426638,574479.3998329063,626870.0198616199,573614.1329990736
3445,1200000.0,2,728796.3550578203,672463.0013968671,728365.0757639409,670839.3603968853,730095.3541897414,671747.2686960172,730659.9039971548,671323.1084610851,729588.4001733379,669558.5944647404,729928.7467189872,669365.6120655707,729436.9399494885,668266.746895379
3446,930000.0,5,797021.6755833942,733447.6451378774,807761.4742211659,742438.1636069189,818745.9515376219,752086.9667762844,830062.1841836391,761713.440527264,843640.36096103,773624.9268497113,854640.0450323293,783268.4373798769,858205.8771405303,785889.0283509037
3447,600000.0,3,434296.5474982948,400565.50335884915,434794.7774616654,400209.52975289494,433658.9738360181,398660.1420552697,434077.4145872977,398379.1581136488,434192.39311921847,398031.0461351715,434492.47513020906,397973.0416944138,435079.9904254341,398117.6696697382
3448,380000.0,3,361341.94992608565,333277.1602504597,364477.3319634559,335485.4041307917,369444.2949477446,339627.96573205385,371912.9718700155,341327.08048399247,373835.7766326558,342701.1795091352,374462.58934393007,342988.71490768576,376882.5802735319,344864.4338961658
3449,364350.0,2,211790.76609521214,195420.09677755446,214447.73656180635,197510.81870969076,215563.2483016227,198335.76867306556,216093.03625187196,198544.14895328038,217735.57842620558,199820.51225236172,218995.69263334264,200825.33603197776,219817.58377803912,201383.7983471537
3450,330000.0,4,357738.6234755175,327609.732436637,354452.45395210903,324048.7745497449,352221.52678326226,321604.108331895,352014.19164056215,320958.6735985743,352415.51471412025,320977.4665758163,350043.63570133416,318553.3691566493,346003.33305247314,314545.2272243525
3451,185000.0,3,265905.5116441293,245253.10120739834,255080.75728076568,234790.65345799417,247180.17714660257,227231.28190533677,240041.1183615909,220300.28615164818,238540.47366367004,218673.83165291877,233939.15751286937,214276.3877761622,231941.45406723488,212236.81443673244
3452,1500000.0,2,1180485.265159358,1089237.9730011935,1218070.0392643407,1121867.8012556527,1229196.9353479764,1130961.4275328312,1242732.1361466579,1141810.0214045788,1257783.6515527077,1154294.4675028778,1269944.1909505988,1164575.2746220091,1274352.5639276146,1167486.0370420287
3453,299990.0,3,276817.0993944653,255317.20525067247,279126.90278185235,256924.07612590573,279930.0530913714,257338.05008989407,281961.26830432826,258772.94904765117,284382.89143154153,260698.3023499477,285784.6970247014,261764.2690142167,285223.4880006101,260992.26091009707
3454,750000.0,4,688688.2670573995,630686.6636623222,684776.9995658222,626039.2475069097,685195.0716022431,625633.3962564608,686385.3517860634,625830.8253426697,683256.1804573482,622304.7189150362,683833.8085043144,622315.4527743981,683545.2576344707,621398.344588075
