Id,pipeline_atual_21_19,especialista_caro,score_faixa_acima_1m,score_utilidade_especialista,peso_especialista_caro,previsao_final
382,502571.7287279733,1021424.0471845284,0.0009267342473722874,0.0032002150977343716,5.4100141200757624e-20,502571.7287279733
383,716957.7131800234,1116738.5092307313,0.09910440604643696,0.235409501572074,2.08596001609642e-07,716957.796572699
384,585200.8247501384,1063123.934580783,0.018799484399233467,0.005160144470594392,3.80233671933953e-12,585200.8247519557
385,476063.6361070059,1077891.858825369,0.003647946884937997,0.0018852504116981977,2.001100188634566e-16,476063.636107006
386,929257.3451937176,1176383.5424454666,0.9208880086975262,0.36266063910699065,0.20802932104145902,980666.8402195566
387,1160670.2018656794,1331238.9896348864,0.9747097955832557,0.38937040107599896,0.3175063515374731,1214826.8753564497
388,345882.5883844845,685453.8157664667,0.00036743176833686276,0.0005157274778616543,2.0770358577239356e-22,345882.5883844845
389,824338.804187123,921364.028846286,0.3406555203116689,0.22908118173517125,0.0003360431404204056,824371.4088483175
390,494852.7509295781,1072820.3414463955,0.018085785557201934,0.01376847336133603,3.129312574875997e-12,494852.7509313867
391,414928.8031579312,780599.7647158196,0.00047868570494730703,0.0013032389311447845,1.0190097279291822e-21,414928.8031579312
392,765707.945252974,1244331.6711279924,0.5711667194656639,0.5257116432516136,0.018387303774854893,774508.5450944909
393,546120.4949101936,784816.1118293777,0.003074261144328116,0.00855036358819541,7.379485610992588e-17,546120.4949101936
394,362097.87550789706,742258.9020523024,0.0005108341175936817,0.000613256392844538,1.500541203707561e-21,362097.87550789706
395,342880.31348394434,685211.954044216,0.0003277592155185626,0.0006303519468918309,1.0469607756092573e-22,342880.31348394434
396,417903.979138253,733390.4462874635,0.0003742331160856882,0.002306089429481583,2.3368342793589136e-22,417903.979138253
397,453046.0837272512,936560.557227564,0.00022035162847142684,0.0011527874554983816,9.68920622081641e-24,453046.0837272512
398,585818.0459995742,862947.3923214778,0.006094586941282626,0.07590852256199054,5.977188996414075e-15,585818.0459995759
399,640393.8398540132,873516.5337856996,0.00692856345033932,0.0633349339358061,1.2235668309760952e-14,640393.8398540161
400,587156.0719586912,984736.605016442,0.046554925496501046,0.10888853051813543,1.3624967787123064e-09,587156.0725003934
401,388564.7197246546,731185.0073946918,0.0002776319420965485,0.0006689361215959666,3.8680370689928637e-23,388564.7197246546
402,480817.5743199874,860738.2087340148,0.00251876341221456,0.0320396020019596,2.4708094400720927e-17,480817.5743199874
403,386337.0311980985,734554.6361895477,0.0005617408233394116,0.0004171169891699406,2.651019130726746e-21,386337.0311980985
404,769841.6332083083,1073647.9066575216,0.18849921003085443,0.10409388150727743,5.885617679283525e-06,769843.4212958823
405,1310961.817133092,1624953.9954960754,0.9880162802798413,0.49133996619167275,0.4545832696410773,1453697.4082150613
406,328321.28913038294,713649.5397101989,0.000603351790582568,0.0020141359984143046,4.098693847001789e-21,328321.28913038294
407,551391.507558044,748801.0889881861,0.0012787449461131458,0.04051800673581597,4.387669387543186e-19,551391.507558044
408,879068.9163065633,1003620.4967152352,0.41821790929566016,0.1939629157299258,0.0010066557684955497,879194.2968734569
409,521508.1030408739,728115.6838879882,0.0009759641826058704,0.00805726953527822,7.537955582612142e-20,521508.1030408739
410,485796.22272203694,934789.7875129104,0.0011561083123220574,0.0008421707247335466,2.0183355353595712e-19,485796.22272203694
411,299935.1210549296,689720.2025379244,0.0012621303531810087,0.0007802103362016593,3.4159390575075603e-19,299935.1210549296
412,253411.56843516845,979794.6676824706,0.0010823787261862827,0.00014754646962172803,1.3550697366690593e-19,253411.56843516845
413,401553.79055133206,915760.720026166,0.0011046089680248825,0.0014357448072815054,1.5394937568369492e-19,401553.79055133206
414,444455.6551415807,1038105.8483103594,0.0012313132209504434,0.0032998195518369835,2.977603616447301e-19,444455.6551415807
415,585665.8227716077,856905.0203877236,0.02390414720979922,0.08874434047968781,2.296407383691213e-11,585665.8227778365
416,637291.8180041428,870108.1370746439,0.016906610326958386,0.10729315382855512,3.1047023882331547e-12,637291.8180048657
417,420138.1605596715,954082.9516708284,0.0007625543390603112,0.0008545957045899709,1.662074710359664e-20,420138.1605596715
418,354277.8814018131,683529.7547500975,0.00024041836959049444,0.0003955775176029666,1.629153544909857e-23,354277.8814018131
419,280713.4878276019,1006481.285883242,0.0004892828554304998,6.689150846916748e-05,1.1558282714164405e-21,280713.4878276019
420,449148.23179597006,1041358.9098532682,0.003318942580855175,0.009966248719543812,1.1755820986325154e-16,449148.2317959701
421,401745.37496069673,994778.0335022872,0.0007189304796487685,0.000144954300072199,1.1635970869309169e-20,401745.37496069673
422,269434.1116872845,990073.2525564196,0.00040279742846959085,6.17620377056134e-05,3.597855682944893e-22,269434.1116872845
423,260652.09029306303,646932.4016568819,0.0003225214506911519,0.00023021004736697092,9.48843144748276e-23,260652.09029306303
424,256145.69060935892,644418.6560085352,0.00026838589318570297,0.00019231210019050572,3.150134482211605e-23,256145.69060935892
425,605293.5664298848,1087095.8934749104,0.03509069401412565,0.0025166502884133523,1.5897359474857632e-10,605293.5665064786
426,879531.8658964129,1072064.692842729,0.9184778470660571,0.2750030678394737,0.15264385550929693,908920.8189136029
427,997414.2633234314,1131526.9535265595,0.7280550619363777,0.2187180865969851,0.03080109881004731,1001545.0815460592
428,2022224.58893082,2642819.251518918,0.997859948640147,0.6497955798760446,0.6617796021627799,2432921.4778427165
429,363562.310275454,717348.9601099734,0.0005122674016978105,0.00040005278189405343,1.5245614464057182e-21,363562.310275454
430,236307.10279530365,967044.065429476,0.0005850145216967463,8.799420223372246e-05,3.377327621972453e-21,236307.10279530365
431,298605.2514374815,702132.6719011153,0.000984009910144424,0.0017505772805143237,7.70405913863204e-20,298605.2514374815
432,1011724.6611040668,1119858.1560669837,0.8093670217459801,0.39810039838786543,0.1068222795862089,1023275.7275356294
433,200293.6628853144,973737.1635417918,0.0006084288419405577,5.5584841407407956e-05,4.273371571607982e-21,200293.6628853144
434,1089526.6236520377,1339377.8545286534,0.979513558483179,0.4716040075593411,0.41089460371250774,1192189.146150167
435,497189.173398392,1138620.6222794342,0.010193966409771401,0.00997357638201138,9.870236271974196e-14,497189.1733984553
436,1485897.7939969297,1422274.0060901863,0.9907796037472979,0.7692015086467082,0.7399331856921789,1438820.4419252896
437,1256752.237752947,1320012.44960115,0.9601602473610883,0.3990754208289406,0.2986076587636762,1275642.221505833
438,322793.0605916827,782648.7486536712,0.000713115826607899,0.0005833044644967795,1.1103816058556451e-20,322793.0605916827
439,196435.7576596297,992384.5037436982,0.0010457054183650517,8.294207992097102e-05,1.1015897562719864e-19,196435.7576596297
440,669531.1246269611,1041500.0857543608,0.019893846668983795,0.083625418370309,7.468259522619863e-12,669531.1246297391
441,350464.75744108134,932426.9571564564,0.00040237870856195163,0.00030883419091122977,3.5793299095540483e-22,350464.75744108134
442,263109.236370755,645314.345810386,0.0002750442958634844,0.000239876080330057,3.649866399298048e-23,263109.236370755
443,412431.5554146126,1008519.0364987338,0.0003533760109167755,0.00016484059417406496,1.6411236861915533e-22,412431.5554146126
444,818095.7499423199,993888.7379557192,0.4117439929967311,0.15553349460009228,0.0007881300032207418,818234.2976705291
445,745189.0837342279,1175314.2200906412,0.7220254774775059,0.38729388336735177,0.05213203164949465,767612.3809560037
446,230679.95685241083,911149.1399494812,0.0010924729151102562,9.578914980429863e-05,1.4323599030911412e-19,230679.95685241083
447,378146.5338963983,759854.840176152,0.000472356195323696,0.002460879098812747,9.455518799497915e-22,378146.5338963983
448,874986.7225893516,961116.9423860442,0.07564904323966602,0.23293690972744438,4.08859073523188e-08,874986.7261108637
449,352164.7474277641,719443.6563433369,0.0005198899430865374,0.00460201253616807,1.696632816904006e-21,352164.7474277641
450,261169.25735633817,947942.982512119,0.0011620454432499806,0.00018598852264626226,2.0753802296097121e-19,261169.25735633817
451,1149606.9913584692,1203621.8881373715,0.9507589960978018,0.44904013806473714,0.32396547811682336,1167105.953218877
452,1015134.4205767612,1286141.8472833356,0.9611779874727926,0.6351418796352754,0.5162817800689112,1155050.6172487265
453,421961.4978932991,1040150.6301439252,0.0005546164929612856,0.0018239573714592789,2.4706908818751357e-21,421961.4978932991
454,300150.9668619564,985826.3610675673,0.0008671477400271818,5.921435183267176e-05,3.5816022557558706e-20,300150.9668619564
455,526123.4184747603,933971.6669519992,0.002004448412010862,0.010108671468923955,5.708113703835052e-18,526123.4184747603
456,744505.2551634168,1109885.8216631876,0.15865867515204432,0.05878425761215101,1.7304788683271542e-06,744505.887446766
457,399674.5861937848,785721.3381312758,0.0004305901511689484,0.0006711257079732491,5.383475505567316e-22,399674.5861937848
458,355850.5564913991,694849.414916291,0.0006928625744930429,0.0012350690868244403,9.367616057822844e-21,355850.5564913991
459,347639.22762351163,692634.079880074,0.00027716140713054683,0.00028182049405815827,3.8224088226956254e-23,347639.22762351163
460,254384.2764214905,642679.8665076902,0.0004179885385780733,0.0002581099153940579,4.4965756338706675e-22,254384.2764214905
461,648778.6474165135,889731.740960104,0.017241320050268082,0.07491136934154191,3.050922467073369e-12,648778.6474172487
462,361418.6632316784,697337.5981511947,0.0003705839718285396,0.0015002231006608158,2.195676979260127e-22,361418.6632316784
463,471852.9079957071,1080194.6013021576,0.011459008488593608,0.0014599821172132156,1.9189103855547948e-13,471852.9079958238
464,330630.8647523033,1014810.261434858,0.00100314994369092,0.00014108628931983047,8.58754521687117e-20,330630.8647523033
465,513988.0017740721,817874.286937256,0.002133221762986378,0.016491310714197304,8.526450252737745e-18,513988.0017740721
466,1206368.8862530943,1210741.0981447147,0.9769503423609055,0.4157286299229005,0.3477576108820836,1207889.3562147946
467,1324203.0797139166,1377040.024302191,0.9941350255306817,0.5986751339191237,0.5931643059163172,1355544.0692773594
468,924919.1008101298,1338168.1716786851,0.8427389452485249,0.4978589899796135,0.17784120328929437,998411.8128315766
469,2619167.1378576485,2860004.272139199,0.9982951749682741,0.7222305245852609,0.7341524848177631,2795978.318426838
470,1105185.8370376315,1196600.3922549002,0.9865470073502269,0.3829295412155348,0.33478525415657034,1135790.0821396546
471,552698.9118634749,836510.0742845804,0.000972780743163302,0.006195680217027131,7.332001937514543e-20,552698.9118634749
472,342696.02205771784,978772.3471880716,0.0004198096660127567,7.956837054997385e-05,4.611815758721762e-22,342696.02205771784
473,191178.9084532284,605960.1015679903,0.001145277347563432,0.0002995025233761363,1.9029970662299724e-19,191178.9084532284
474,380530.7640140489,1004940.3447783402,0.0008375228636055254,0.00014379219063385788,2.90843308178692e-20,380530.7640140489
475,1260383.0518269942,1184105.2895371942,0.9534240202116461,0.5764152299555361,0.44246399316556545,1226632.8885345154
476,870114.8422744237,959223.6685154146,0.04484259790191796,0.19959382055037128,1.5633120223536332e-09,870114.8424137286
477,454275.61783190886,783577.762494533,0.0005356405462222153,0.00221035022178295,2.0083251312061643e-21,454275.61783190886
478,246444.01442727077,969128.2545384008,0.00034549822756451364,0.00010581548024440959,1.4331182451810648e-22,246444.01442727077
479,694989.552027081,962084.9058725396,0.5488446051271136,0.279371354540991,0.007058082096394613,696874.7329620878
480,525549.6563153482,1050664.208833164,0.003397645809476197,0.0012429794835796418,1.3026569680680636e-16,525549.6563153483
481,1310813.0268457606,1567142.2894125176,0.9198099435881677,0.5224064252501591,0.31834535985446355,1392414.258178804
482,688516.679795592,1044705.3720290378,0.03336314387662413,0.18586048404195304,2.514235786921434e-10,688516.6798851462
483,408499.69854446047,722132.8054107322,0.00036676552345254576,0.0018368003024328327,2.0664127723055193e-22,408499.69854446047
484,548914.2025401572,993199.0343826504,0.002411484970058903,0.0007214890234787623,1.6614258320438398e-17,548914.2025401572
485,637692.0756037643,919402.6382311065,0.017559991004193618,0.11999219141623685,4.106935228971861e-12,637692.0756049212
486,1236989.3038348092,1398490.5675095876,0.9673621383588029,0.4666110103700568,0.37639726172085375,1297777.9372464535
487,443174.26614110766,1029604.6753589304,0.0004882904510089189,0.0008494151205810078,1.145738048412159e-21,443174.26614110766
488,960067.507893957,991495.2289419796,0.5601590463591682,0.55403302505807,0.017393840498743422,960614.1566611052
489,377225.49365153257,782130.7972020755,0.0010285787031127202,0.003633698651992551,1.013240676292252e-19,377225.49365153257
490,777839.7187954107,903661.8567625688,0.010284396958084044,0.07491252750024541,1.3743052144540066e-13,777839.718795428
491,236797.5571613334,966377.8430205982,0.0006459583239071092,0.00017345719094630634,6.122971692896905e-21,236797.5571613334
492,366967.3821219019,760209.8426881472,0.0008167280537751954,0.0013301038347868987,2.514150684264869e-20,366967.3821219019
493,359132.73400078184,687647.3345525312,0.0005125990091313787,0.00250806407814187,1.5446268089396333e-21,359132.73400078184
494,550046.3335092926,847790.1871584299,0.03985197501498254,0.1572732328522617,6.524527014441753e-10,550046.3337035563
495,1324889.7692793526,1615357.3564685383,0.988251699207538,0.5209085003810962,0.4880252774616785,1466645.2941109792
496,924342.4977308824,1040626.5373918765,0.5958764608336821,0.23193971204630143,0.00972917914992363,925473.845985021
497,582351.5565495318,786066.6815188094,0.0025031102379771204,0.0338422067903752,2.398626481512405e-17,582351.5565495318
498,612327.7909423839,827047.5595974752,0.007342931297965235,0.06577894583285773,1.7517833661818176e-14,612327.7909423877
499,487644.58538288425,805152.9196952019,0.023355416468869843,0.11565932725923513,2.2334524100096237e-11,487644.58538997563
500,1157401.531037083,1101043.481433415,0.9444534624286033,0.47615482081201227,0.33401163770690623,1138577.2865909948
501,1496091.6067050502,1789373.3065470755,0.9889053575360345,0.5684162198584936,0.5422646589649832,1655127.9076505566
502,492185.9364709965,989116.8590358172,0.0008523527446467549,0.0019119091366049763,3.256450336631989e-20,492185.9364709965
503,295714.1260026492,683576.4684463926,0.00039900685057824383,0.00013794779965486565,3.40055719747045e-22,295714.1260026492
504,369290.7901832964,961161.3546354832,0.0002666070954708517,0.00036308576985693474,3.0291779719376775e-23,369290.7901832964
505,1294977.5772001385,1329146.6112531768,0.9811575626520808,0.6544092539368156,0.6023549675539424,1315559.464598506
506,1288258.4308757102,1219424.7606120182,0.9848037951742301,0.6507732994468416,0.6124350386037634,1246102.2793705272
507,518131.4251865707,950921.4111931828,0.009238525580976036,0.020308947447562006,5.719358365567504e-14,518131.4251865954
508,233629.1480256341,600458.9392464391,0.00037288944918406337,0.00020082406408890123,2.2660405976335483e-22,233629.1480256341
509,504336.4937452567,763729.9762488801,0.0011231018639997169,0.013997540415764342,1.796268158982623e-19,504336.4937452567
510,655072.9371100282,1087818.4928079078,0.6604796416338232,0.35596557698890763,0.02772441311871565,667070.5536714845
511,514636.9376733295,821380.4070800034,0.001088472240207226,0.012714324416321506,1.480273934915988e-19,514636.9376733295
512,1293290.113497854,1794082.876446083,0.9909356122981224,0.745399391400954,0.7217562394876756,1654740.4148460107
513,344240.1644134665,996342.8751369652,0.0002943881962748255,8.876103525720971e-05,5.483995896970017e-23,344240.1644134665
514,315080.6388366182,949601.2321744992,0.0003955422692397998,8.12389135165139e-05,3.2263978226189117e-22,315080.6388366182
515,443459.1704227391,769443.6255930227,0.0005417855854811733,0.0018595857075026185,2.147305685901044e-21,443459.1704227391
516,690323.0352632164,1292811.1255171786,0.4763791643404322,0.11053039902755099,0.0015747060755547182,691271.7769193887
517,667482.0736981885,994578.0184816364,0.006771951601997911,0.025544759258693678,9.074878252670264e-15,667482.0736981914
518,627080.4882900778,990715.5457906104,0.021916925513024512,0.030654881094703622,1.0661144679603308e-11,627080.4882939545
519,434090.2556404516,785507.0592552414,0.0005983503439991785,0.011390684423429148,4.061395833311127e-21,434090.2556404516
520,1552620.0375052406,1893789.666316027,0.9951811344849186,0.8441021161212218,0.8130191228490493,1829997.4698637219
521,793714.725850144,993159.578172883,0.3374865816354024,0.23206838065771201,0.00032128189655586495,793778.8038705566
522,605851.9850332926,835668.6230214485,0.0010262875769283647,0.0033224620683991045,9.984191658480645e-20,605851.9850332926
523,248412.442801104,688517.7550379392,0.0009101665156136018,0.0011069702247154646,4.8109290497045957e-20,248412.442801104
524,1149606.9913584692,1203621.8881373715,0.9507589960978018,0.44904013806473714,0.32396547811682336,1167105.953218877
525,1276222.6208505642,1272350.658841099,0.947941132220902,0.4531297293096135,0.3217323865336394,1274976.8852726913
526,873783.0155536771,1023064.5533637964,0.4943177580497853,0.15029346927585344,0.0023108084811139865,874127.9765973225
527,1325939.1949851045,1710902.5690522743,0.9891661516478758,0.5757138223049428,0.5510358457798757,1538067.8134084821
528,532086.2507196038,1072092.9152425542,0.004391886596707217,0.0023428297984450573,6.105916826150798e-16,532086.2507196042
529,307790.15644819784,651463.6385125333,0.0002836219913230039,0.000511064619098867,4.393537663540405e-23,307790.15644819784
530,859656.114747765,1010764.4194629752,0.21490973794043414,0.2301816588168184,2.1272843397484043e-05,859659.3292510672
531,944890.1438653638,1166931.9082625546,0.8779921930528534,0.5040844371952902,0.23081129089969335,996139.8901395249
532,572205.2558324564,981828.8704190135,0.0060672718603317095,0.010034276504830216,4.388778342463334e-15,572205.2558324581
533,858818.7558099758,978500.8350757854,0.12674099680732007,0.1296641854955694,6.039893434432989e-07,858818.8280966763
534,361286.0903988018,988962.278594338,0.00025314037293699276,7.552295513851171e-05,2.21675743261661e-23,361286.0903988018
535,353643.1052357127,992767.1748090284,0.0007872481413285484,0.00018162478481651442,2.0064142245384484e-20,353643.1052357127
536,451968.2469962278,1020114.2341003352,0.0006757915607167,0.0010911030734068014,8.060284226039015e-21,451968.2469962278
537,2279243.647057189,2237378.20767281,0.9910668503606366,0.5708045524590877,0.5520398613084145,2256132.255705821
538,1225052.710340989,1321553.186574813,0.9841054079852537,0.5938080060866815,0.5531487265329912,1278431.825879556
539,898357.4692811532,1427950.3115504466,0.815101315368513,0.29466019758605877,0.07989218747158995,940667.7999193438
540,355280.21805876243,718537.7249943893,0.0002958691473736245,0.0006917906103732179,5.666506873617796e-23,355280.21805876243
541,299471.8174325774,645606.6515147055,0.0023056180274426043,0.003658136687636457,1.2854578653755816e-17,299471.8174325774
542,581762.1267165719,997102.189254379,0.01499371449222906,0.051420915425229634,1.1946186518480274e-12,581762.126717068
543,1032279.2368113052,1105483.113739353,0.9367970114329229,0.3651410910261263,0.23234416910598238,1049287.730771489
544,393391.6338121895,737225.2439237811,0.0004348987174196059,0.003827953866486309,5.794070454611842e-22,393391.6338121895
545,539295.7915050609,819154.2636926981,0.0019483690236639086,0.009013381204831524,4.7916284251013386e-18,539295.7915050609
546,254795.3446779662,701182.7879435578,0.0014817471842784964,0.0009979598217008858,8.952452019030974e-19,254795.3446779662
547,1125281.2362017392,1247526.0779112948,0.9636228487806895,0.3854350807618477,0.2929523425191864,1161093.1489414405
548,356696.4259627009,696045.7543624674,0.00034083533100153423,0.0008400007555782088,1.3251521876151085e-22,356696.4259627009
549,343059.9835948884,707290.8484137114,0.000392292509669232,0.0010734575257086093,3.083901112904898e-22,343059.9835948884
550,574988.0670726831,873131.0548500839,0.022089732057999998,0.053037527926666134,1.2300106238096193e-11,574988.0670763503
551,428595.6571011597,962700.4165467104,0.0005386042710126563,0.000984581596447102,2.064860678791245e-21,428595.6571011597
552,1041927.233343446,956425.2945801144,0.7334533494642375,0.4866144504552613,0.07520322042838197,1035497.2121955731
553,433463.8521981687,977770.9330303256,0.0023467502999408958,0.0018703452794003159,1.41824370133628e-17,433463.8521981687
554,409935.1950705194,723503.6200889981,0.0007928923523780923,0.010261034903827279,2.1882463699371447e-20,409935.1950705194
555,354566.6217469757,707746.945530925,0.00024030537259127794,0.00039266306265700574,1.624544055624554e-23,354566.6217469757
556,396470.0587947127,794193.8699285861,0.000661138905010841,0.018767003915458977,7.631139663335006e-21,396470.0587947127
557,386210.5741228482,1038369.1008641584,0.0007656487658128213,0.001035199138930761,1.7042974705009527e-20,386210.5741228482
558,311941.44971357466,708127.2829569144,0.0004920372431998982,0.0007697949044101011,1.1990932945026512e-21,311941.44971357466
559,1330457.29146875,1438282.4600418182,0.962636031201121,0.3163250903010162,0.23343175785886533,1355627.1101101898
560,566101.1856361852,838250.3037732968,0.0021073326786962532,0.029863783633518076,8.39546667555426e-18,566101.1856361852
561,420950.54122210864,943691.3387013436,0.0008732034805582378,0.0010673746392021624,3.7507798549333133e-20,420950.54122210864
562,230398.9726188805,998398.6654336134,0.0005171352984606834,0.00014007948998932045,1.6117478764412062e-21,230398.9726188805
563,556454.0260001618,784098.9250347705,0.0011902405135276793,0.010413709617526452,2.5055744490071945e-19,556454.0260001618
564,562056.5782134484,777989.9183139309,0.0014417325372019188,0.014974115713446657,8.072425396285824e-19,562056.5782134484
565,534122.5500294142,1055752.84737981,0.003176766287498805,0.0015352399308998746,8.714180814747106e-17,534122.5500294142
566,293939.81201362226,943356.533892094,0.0005757127047480653,0.00012018079080524517,3.06809769908538e-21,293939.81201362226
567,315364.3389159306,689517.505832091,0.0004889310200766134,0.0013587646014313114,1.1573542134023963e-21,315364.3389159306
568,605676.4339124422,805408.1977991002,0.0016793035335399427,0.04522747742836811,2.2964812015237247e-18,605676.4339124422
569,760874.107206417,956948.2000520356,0.04746199563873035,0.14332680307358853,1.7605091501387193e-09,760874.1075516073
570,245433.2131394541,613990.9413059877,0.0002478608124611946,0.0002926404590270343,1.9552770590122664e-23,245433.2131394541
571,799394.1227353977,913398.2147705606,0.05137730434616683,0.10063228904077792,2.3786621880438024e-09,799394.1230065749
572,377753.9522850882,1008489.7927797544,0.001381429677764587,0.003152536049518027,5.934027809838841e-19,377753.9522850882
573,776608.7116417158,904911.2570443643,0.19424477831183326,0.12553939496670527,7.696985973616009e-06,776609.6991846082
574,351164.34108604514,697483.966371639,0.0006230040955391874,0.0031536686884007796,4.9925731827629315e-21,351164.34108604514
575,362433.6852345453,951741.381716046,0.0006681704793173367,0.0016742718410526873,7.549218186638883e-21,362433.6852345453
576,1053902.159651787,1261269.8981566117,0.8737033385527734,0.42391610370961114,0.1821007824545012,1091663.987089336
577,980359.1729962692,1155919.4198202358,0.9205909946486346,0.3841922077910936,0.2218820501847887,1019312.8404925184
578,238618.4058984009,616081.8398335848,0.0002343281952076322,0.00028194334297602263,1.3960086456618147e-23,238618.4058984009
579,715852.8689023044,900595.9226168152,0.18481003364176554,0.1070414736237461,5.29154383612312e-06,715853.8464782716
580,1008324.6687528552,1167727.9628941782,0.778383367178647,0.4719133961462121,0.10355504453083537,1024831.6839760217
581,381998.47317202936,708640.6117453635,0.0005594818083690947,0.0034172063848109933,2.6217639990127727e-21,381998.47317202936
582,2642472.1529452694,2937672.5430897186,0.9973045511857827,0.6501256785478515,0.6599145357900217,2837279.1813724767
583,2473670.97956711,2249669.7749425103,0.9968629625372001,0.5560776087254203,0.5548605227279758,2349381.5540774083
584,380577.68913181993,710872.9932678738,0.00022274695846020377,0.00038093581815493697,1.0303839507930953e-23,380577.68913181993
585,1261607.4046677458,1369332.831932138,0.996474727749208,0.4483866827526927,0.42866120347479936,1307785.115963737
586,784331.5162799488,1053142.2035267372,0.25887301217922465,0.06602047444653085,3.366884218772078e-05,784340.5668245561
587,1201824.5766976755,1198515.6791342578,0.9445072546304956,0.5211549252974031,0.3721443196713914,1200593.1892650751
588,1064104.778277686,1124724.5360520887,0.9143114986649146,0.2691566361740005,0.14547168862709564,1072923.236805294
589,624750.0415834246,819665.4375556399,0.012046140891734992,0.05313487496066458,3.236189268922402e-13,624750.0415834876
590,296837.6420420872,1007747.9869702716,0.000428184997629252,8.010832654772747e-05,5.192147836109795e-22,296837.6420420872
591,1061822.2053012836,1141795.2694437415,0.9149630020162045,0.35449463375356377,0.19502815057356152,1077419.204096688
592,356925.8714257082,1024404.7044184796,0.00042976035143422087,0.00010212134295609044,5.308333002426945e-22,356925.8714257082
593,504530.7868135824,759241.8995586527,0.0006322630673348328,0.003447230441196888,5.4616199559879935e-21,504530.7868135824
594,346897.65256059635,760402.7576232429,0.001109685986170999,0.004693636225328198,1.60506740600719e-19,346897.65256059635
595,369795.80105900497,691870.0345026207,0.0005360037913256265,0.003167679777182314,2.0249425986162813e-21,369795.80105900497
596,427383.6596428822,1034031.4181741788,0.0010707421577737498,0.003884734203418942,1.2908383401493712e-19,427383.6596428822
597,455428.6006910219,1025691.846691072,0.0012966095658613608,0.0018272629879695858,4.033883190754564e-19,455428.6006910219
598,676946.0415749059,979778.9765998347,0.004206404043133634,0.015398986520302346,4.988406545570391e-16,676946.041574906
599,535404.5841166745,984546.2716604104,0.0058721634932076446,0.003601397900026969,3.5076411778995424e-15,535404.5841166761
600,573501.8713237224,1037526.6203429282,0.0012745331559020508,0.00760421764540222,3.7316535886270557e-19,573501.8713237224
601,580806.5488114466,973870.6047061092,0.011920130681753956,0.03348346766668149,2.7931796160358653e-13,580806.5488115564
602,707331.1387280588,1147087.2586025314,0.5894914153956216,0.4509516697494747,0.018499378716927754,715466.3537327034
603,373588.46221517207,960015.0594384664,0.0003979302259464619,0.0001123322734102238,3.345499755663271e-22,373588.46221517207
604,464163.091002917,741682.6887902784,0.00110825198482949,0.06725530715364682,2.083565978572682e-19,464163.091002917
605,1027437.842728041,1252705.8215286287,0.9441089793193264,0.488105774268425,0.34334186312698994,1104781.7702722861
606,159411.89676795178,970682.1011300331,0.0005754466648873092,7.628385815289735e-05,3.059014854192704e-21,159411.89676795178
607,734420.7455183716,972891.3228972642,0.012768763827603424,0.03560981530450684,4.2586852090642097e-13,734420.7455184731
608,526948.9901833638,767222.3496544567,0.0010146621836745783,0.003499721952801535,9.331743082539976e-20,526948.9901833638
609,1106865.2840943944,1013820.2783904432,0.9026989596334815,0.5387571010434187,0.2949091431621317,1079425.4611867266
610,396252.3528662597,729905.0326619515,0.00030631713519272633,0.002046167555282788,7.019565726680377e-23,396252.3528662597
611,650250.68204228,974352.7326428476,0.0033557982312129525,0.02131924293847292,1.3194842947580214e-16,650250.68204228
612,522417.5418602296,850615.0001433128,0.004854753943598797,0.03414172544352464,1.2783371669149929e-15,522417.54186023003
613,757104.578430408,1088689.373129291,0.26893086927435966,0.12403455076137691,5.387650197806461e-05,757122.4430592555
614,545270.3221054542,777035.6561339532,0.0010327478190703667,0.010926647935311744,1.0715993347078585e-19,545270.3221054542
615,2707969.4344393,2374021.98551916,0.997394915632344,0.6247591048058473,0.6334728313426394,2496422.7984522074
616,320611.1393734722,703899.9673210583,0.0005020979431942255,0.0012939745360299342,1.3570276203976551e-21,320611.1393734722
617,441455.5297541808,1041889.0993372592,0.0008232163548488978,0.0011851961704920245,2.6347289219843136e-20,441455.5297541808
618,352189.53947893745,765982.3040423105,0.000633953031334656,0.0014361294459493213,5.501356239134727e-21,352189.53947893745
619,305762.1431153309,924851.7429706455,0.0004086045038819304,0.00012921779655403534,3.92166348632426e-22,305762.1431153309
620,364084.4887486024,727316.6570444532,0.0006489926635723661,0.0031153255286249138,6.378891058352425e-21,364084.4887486024
621,436679.1514152682,734802.0638957794,0.0006820550430024012,0.0018101518638435176,8.54578838311354e-21,436679.1514152682
622,2675722.723012621,2976855.9909554934,0.9958340622599482,0.5719107959980215,0.5694147021617146,2847192.4330892954
623,1353896.1053422522,1522383.7835746892,0.9763487338305514,0.4722287211469384,0.4036345715899873,1421903.5571637936
624,385780.0455355909,727694.5705099487,0.00035963532732984847,0.0012899061185716939,1.8324173935741498e-22,385780.0455355909
625,571681.3849836431,817588.5797415178,0.0017463213530399834,0.007676281524755755,2.469878661518026e-18,571681.3849836431
626,271520.3849147709,976838.4617810878,0.00038192856585400316,5.537104728464811e-05,2.6145945105551476e-22,271520.3849147709
627,1758215.5464377245,2077519.155355092,0.99729916150403,0.8531365146460417,0.8291534165223293,2022967.2246794694
628,414722.123977088,750976.4828463441,0.0005552001401883459,0.010630243280438037,2.583478836438393e-21,414722.123977088
629,823147.3232890711,1300554.560255035,0.7903314179325378,0.5471313421091144,0.13523349875994972,887708.7742772988
