Id,preco,fold,generalista,especialista,loss_generalista,loss_especialista,delta_loss,especialista_vence,decil_preco_real,decil_preco_previsto
3399,353500.0,2,389123.90544187446,340661.3633318573,0.010155568093016994,0.001319043082983685,0.008836525010033309,True,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3400,190000.0,3,270553.61596557056,243450.73040539192,0.17974750817530816,0.07914073631218527,0.10060677186312289,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3401,1200000.0,2,996675.0221342904,870373.3049131823,0.028709060155618953,0.0754539986901791,-0.046744938534560146,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
3402,371000.0,4,348943.8319826371,298948.3822173211,0.003534372371678071,0.03771721816247523,-0.03418284579079716,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3403,1050000.0,2,1075941.845668309,912082.1412261106,0.0006104121149010045,0.01725291226192698,-0.016642500147025976,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
3404,850000.0,3,914140.026952029,827016.6397249886,0.005694038833781319,0.0007311208990048053,0.004962917934776514,True,"(740000.0, 950000.0]","(902688.818, 1178419.257]"
3405,690000.0,3,590719.0634335161,573407.1005349208,0.020703012740008835,0.028552623830443317,-0.007849611090434482,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
3406,850000.0,2,829008.894797724,784988.8234879015,0.0006098636645162902,0.005849762036660527,-0.005239898372144236,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3407,384000.0,1,385761.9996000316,362132.269626005,2.1054705068030295e-05,0.003242985241087119,-0.0032219305360190885,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
3408,490000.0,2,478594.5372778996,429493.5744303925,0.0005417933357152074,0.015247928093338008,-0.0147061347576228,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3409,850000.0,3,679359.6413515594,646767.3970343892,0.04030191280230924,0.05716746146460566,-0.01686554866229642,False,"(740000.0, 950000.0]","(566407.917, 703996.533]"
3410,1100000.0,5,1000738.973297287,804982.8575203253,0.008142769770311323,0.07192984657592782,-0.0637870768056165,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
3411,234000.0,4,228962.1000749468,204633.92064469573,0.00046351880442054033,0.015749262486339906,-0.015285743681919366,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3412,600000.0,1,607552.3196172602,532703.5920245444,0.00015843758778126104,0.012580018128886023,-0.012421580541104763,False,"(511000.0, 600000.0]","(566407.917, 703996.533]"
3413,370000.0,1,376971.5368207974,335406.81507130404,0.0003550206402025877,0.008741332677216634,-0.008386312037014046,False,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3414,1400000.0,1,1406004.443071063,1282416.1286135623,1.8394559486548664e-05,0.007054064699093019,-0.00703567013960647,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3415,240000.0,3,206282.5172046771,175012.5287611876,0.01973730288286277,0.07332242045165745,-0.05358511756879468,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3416,350000.0,5,204409.0569949327,205135.56723780383,0.1730344708988143,0.17131186840418658,0.0017226024946277174,True,"(331274.0, 380000.0]","(120650.75, 278313.978]"
3417,500000.0,3,547326.3260452898,485213.3965778808,0.008959124547780285,0.0008745745630521118,0.008084549984728174,True,"(440000.0, 511000.0]","(487661.932, 566407.917]"
3418,320000.0,2,280502.6012804706,265384.9786618518,0.015234809625092596,0.029128911677406104,-0.013894102052313508,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3419,460000.0,4,482957.5629147422,440037.6620767122,0.0024907830575819807,0.0018832463864061203,0.0006075366711758604,True,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3420,290000.0,1,293938.44250263495,274808.7272894945,0.00018443911232534412,0.0027440519211052302,-0.002559612808779886,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3421,760000.0,2,460690.4965770184,395209.0067187336,0.15510072513731274,0.23038862323257092,-0.07528789809525818,False,"(740000.0, 950000.0]","(411670.459, 487661.932]"
3422,3100000.0,2,2058410.554570069,1276848.8062324496,0.11289371205317701,0.34587723988928665,-0.23298352783610965,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3423,375000.0,3,375394.35831274255,342365.3293943944,1.1059091827850828e-06,0.00757348782603646,-0.007572381916853675,False,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3424,551419.0,3,882796.5653041479,727467.2720995266,0.36114595331888416,0.10192954394292239,0.2592164093759618,True,"(511000.0, 600000.0]","(703996.533, 902688.818]"
3425,430000.0,2,386913.56432555534,336671.4044129874,0.010040243045581702,0.047107770439395055,-0.03706752739381335,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
3426,270000.0,1,285137.78329489555,241657.82509585828,0.003143381112252657,0.011018914654279295,-0.007875533542026638,False,"(89999.999, 275000.0]","(278313.978, 333776.363]"
3427,554000.0,2,396789.5888651416,360483.9136277661,0.0805272887995126,0.12201539080668944,-0.04148810200717684,False,"(511000.0, 600000.0]","(371708.671, 411670.459]"
3428,260000.0,1,272476.973532048,255526.5728229944,0.0023028826704057136,0.00029602885662680816,0.0020068538137789057,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3429,380000.0,5,341549.71445805184,292188.7165224056,0.010238396525327894,0.053399040900155396,-0.0431606443748275,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3430,590000.0,2,669971.0884519493,587166.472813348,0.018372234956016947,2.306485583882706e-05,0.01834917010017812,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
3431,1200000.0,4,1275825.6841598256,1097508.7556788567,0.00399273220715668,0.007294760529511306,-0.003302028322354626,False,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
3432,420000.0,3,362746.63118190086,330946.5387019821,0.01858247302166263,0.04495759052810413,-0.0263751175064415,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
3433,680000.0,2,698829.8812547266,610747.0833330126,0.0007667915831901007,0.01037189979862607,-0.009605108215435969,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
3434,270000.0,5,309935.6737312265,229076.88415155312,0.021877339319162855,0.022972584509539144,-0.0010952451903762893,False,"(89999.999, 275000.0]","(278313.978, 333776.363]"
3435,400000.0,2,500821.6803614469,470621.4896095117,0.06353132019316107,0.031171217466664798,0.032360102726496275,True,"(380000.0, 440000.0]","(487661.932, 566407.917]"
3436,160000.0,4,150735.81984776683,130624.96652790486,0.0033525403864465204,0.033706741854949596,-0.030354201468503074,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3437,380000.0,1,353813.5780976935,293663.7305186924,0.004748813656825466,0.05162016224341389,-0.046871348586588424,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3438,385000.0,2,337390.64148966945,254930.1541495592,0.015291961664801379,0.1141384031004043,-0.09884644143560292,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
3439,200000.0,2,211084.01573161304,183855.4385129149,0.0030713851184661313,0.006516171640256785,-0.003444786521790654,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3440,2000000.0,4,1654736.70416208,1445109.0381903904,0.029801685863215754,0.07697599487449838,-0.047174309011282625,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3441,650000.0,3,544756.572440232,492768.7785486336,0.02621580838941569,0.058512797630978976,-0.03229698924156328,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3442,750000.0,3,764213.8552793849,703151.86376476,0.00035917099005030646,0.003901773988827751,-0.0035426029987774446,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3443,450000.0,3,473748.4004083831,414104.1733625839,0.0027851186269476098,0.006363014172757681,-0.003577895545810071,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3444,695000.0,3,637768.0236957942,582073.6956685694,0.006781220664945247,0.02640101487491305,-0.019619794209967803,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
3445,1200000.0,2,1015830.2534405153,695418.9710042285,0.02355451079707281,0.17680695473779978,-0.15325244394072696,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
3446,930000.0,5,894803.4393321329,708832.0040448024,0.001432301864778411,0.0565559977278741,-0.055123695863095686,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3447,600000.0,3,468994.8799013107,410300.87029871554,0.04767317081131112,0.09996044391506874,-0.052287273103757616,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
3448,380000.0,3,387668.559453191,314034.58291526505,0.00040724933578341474,0.030134600077306378,-0.029727350741522964,False,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3449,364350.0,2,230459.30407762143,212062.66577767805,0.13504025521614618,0.17469883996129063,-0.03965858474514444,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
3450,330000.0,4,361042.503601773,305330.949067826,0.00884882488398613,0.005588265141360845,0.0032605597426252856,True,"(275000.0, 331274.0]","(333776.363, 371708.671]"
3451,185000.0,3,235572.33029090124,219906.15861470884,0.07472784780283441,0.03560087390022534,0.03912697390260907,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3452,1500000.0,2,1317052.3572354922,1177105.2855799554,0.014875484441373314,0.04633822071128984,-0.031462736269916525,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3453,299990.0,3,282584.428750483,263479.52723337227,0.0033663789828807904,0.014812261041418752,-0.011445882058537962,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3454,750000.0,4,717791.6121799473,615808.5418746221,0.001844231548385632,0.032013062104560085,-0.030168830556174454,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3455,240000.0,2,216365.58023024857,187968.56827682268,0.009697670101611414,0.047001213318813594,-0.03730354321720218,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3456,570000.0,2,454474.704047989,376352.12293069554,0.04107754387442208,0.11541859123868409,-0.074341047364262,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
3457,700000.0,1,830829.3210384022,687879.4621419575,0.034931247435447545,0.0002998110978943712,0.034631436337553174,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
3458,1400000.0,2,703879.4964669015,517825.21085521247,0.24723660991794624,0.3970573258176787,-0.14982071589973248,False,"(1300000.0, 7100000.0]","(566407.917, 703996.533]"
3459,650000.0,5,546130.3609669548,488385.042587785,0.025535862515633365,0.0618210519747978,-0.03628518945916444,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3460,790000.0,3,682137.6009678161,623409.220145173,0.01864171947601037,0.04446801463329503,-0.025826295157284657,False,"(740000.0, 950000.0]","(566407.917, 703996.533]"
3461,250000.0,5,274428.9738367976,268507.3343203026,0.009548396203503052,0.0054803427782952,0.004068053425207852,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3462,415000.0,1,348057.0200827385,315219.2496236796,0.02602039518190088,0.057809250373996576,-0.03178885519209569,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
3463,330000.0,3,355340.8802505812,318511.98714883067,0.005896787987826408,0.0012118864946614486,0.004684901493164959,True,"(275000.0, 331274.0]","(333776.363, 371708.671]"
3464,727600.0,4,451580.648114377,258002.45091783337,0.14391089786962433,0.41654915938318354,-0.2726382615135592,False,"(600000.0, 740000.0]","(411670.459, 487661.932]"
3465,620000.0,5,426572.11905890447,385051.4173758777,0.09733180313569882,0.14360259229210207,-0.046270789156403244,False,"(600000.0, 740000.0]","(411670.459, 487661.932]"
3466,315000.0,3,316680.9568873583,287759.384075518,2.8476856207177857e-05,0.0074784696996235064,-0.007449992843416329,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3467,360000.0,4,414930.8324393904,370324.5603267478,0.023282379262996807,0.0008225042125050559,0.02245987505049175,True,"(331274.0, 380000.0]","(411670.459, 487661.932]"
3468,950000.0,1,466130.74973783415,411760.2519460128,0.2594232147914355,0.32099947521907995,-0.06157626042764447,False,"(740000.0, 950000.0]","(411670.459, 487661.932]"
3469,350000.0,2,343769.4888868178,301565.2453961511,0.00031689198964478856,0.019150411865592347,-0.018833519875947557,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3470,410000.0,2,356490.99929143785,265852.4681284219,0.017032796887738868,0.12360803655364436,-0.10657523966590549,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
3471,480000.0,5,534410.6321976527,511965.00674247,0.012849465695087854,0.004434729409922544,0.00841473628516531,True,"(440000.0, 511000.0]","(487661.932, 566407.917]"
3472,550000.0,4,514785.2988969834,419201.4389631848,0.004099422062065454,0.05655624320430241,-0.05245682114223695,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3473,416000.0,3,345986.0589798983,301013.6856532766,0.028325813246384304,0.07640216165312662,-0.04807634840674231,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
3474,550000.0,5,559226.5765022065,459568.7470809459,0.00028142054198700557,0.027034087618214665,-0.02675266707622766,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3475,550000.0,1,600068.3094621389,474886.8062249765,0.00828705987569094,0.01865121282341894,-0.010364152947728002,False,"(511000.0, 600000.0]","(566407.917, 703996.533]"
3476,520000.0,3,357966.02644434874,338108.56089137547,0.09709692524494636,0.12235390392384048,-0.02525697867889412,False,"(511000.0, 600000.0]","(333776.363, 371708.671]"
3477,1750000.0,2,2039368.2830006727,1781872.44894631,0.027341715332818744,0.0003317071026400444,0.0270100082301787,True,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3478,340000.0,2,315406.31389969325,313638.5091419824,0.005232261211076308,0.006011489621603327,-0.0007792284105270194,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
3479,270000.0,5,411076.8690395944,360657.52388782473,0.2730134839233866,0.11274055744131017,0.16027292648207642,True,"(89999.999, 275000.0]","(371708.671, 411670.459]"
3480,1100000.0,2,1229160.0576337343,998353.223937402,0.013787041725578155,0.008538898416462761,0.005248143309115393,True,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
3481,330000.0,2,295591.2840148248,274432.5683490574,0.01087199022725852,0.028353897706907043,-0.01748190747964852,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3482,475000.0,4,480122.6777761634,442500.7095435372,0.00011630726913417508,0.004681236034010131,-0.004564928764875955,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3483,700000.0,2,645378.8579394565,558832.055576207,0.006088712571424647,0.04067018067926349,-0.034581468107838846,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
3484,355000.0,2,250940.26125057304,235045.66612514263,0.08592286632492753,0.1141760937541024,-0.028253227429174868,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
3485,330000.0,5,358577.9328424987,372428.09758300456,0.0074995247525286145,0.016530243016647912,-0.009030718264119298,False,"(275000.0, 331274.0]","(333776.363, 371708.671]"
3486,900000.0,2,924679.1283683572,870960.6053416525,0.0007519251568171025,0.001041094372991679,-0.00028916921617457654,False,"(740000.0, 950000.0]","(902688.818, 1178419.257]"
3487,400000.0,4,271531.020169007,240080.75221337663,0.10315174236760052,0.1598385363289965,-0.056686793961395976,False,"(380000.0, 440000.0]","(120650.75, 278313.978]"
3488,280000.0,1,231609.08070500928,186266.8227481151,0.02986838099763144,0.11206515966496519,-0.08219677866733376,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
3489,260000.0,2,259396.1689875265,239850.5706526571,5.393667035869409e-06,0.006005909808040877,-0.006000516141005007,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3490,680000.0,5,795754.9512483501,702131.5404626775,0.028977527548676267,0.001059267048553483,0.027918260500122784,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
3491,300000.0,2,409384.2601776266,295227.9280197842,0.13294351527340795,0.00025302967760400653,0.13269048559580393,True,"(275000.0, 331274.0]","(371708.671, 411670.459]"
3492,291000.0,2,310032.71974823007,269544.7818533119,0.0042777532269891345,0.005436005546958268,-0.001158252319969133,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3493,234000.0,4,256824.17333223397,234507.3606848677,0.009513895980346635,4.7011261697240075e-06,0.009509194854176912,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3494,595000.0,5,696374.1382027981,650519.2201620644,0.029028220878073604,0.008706684012156712,0.02032153686591689,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
3495,440000.0,3,427422.0992989504,389150.2518850148,0.0008171672832926859,0.01335587233139173,-0.012538705048099043,False,"(380000.0, 440000.0]","(411670.459, 487661.932]"
3496,2500000.0,5,1599880.9519216607,1281829.8592185054,0.1296342881141529,0.23743015870265702,-0.10779587058850412,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3497,1100000.0,3,888218.5457074405,764908.5232988017,0.03706725982005908,0.09279859318825595,-0.05573133336819687,False,"(950000.0, 1300000.0]","(703996.533, 902688.818]"
3498,411558.0,2,395795.0626655557,377622.9029938224,0.0014669394966694178,0.006798859928734663,-0.005331920432065245,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
3499,470000.0,1,413920.062471161,374961.4876981375,0.014237027583696169,0.04088872259190251,-0.02665169500820634,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3500,399000.0,2,276096.0882889,243490.40512519615,0.09488239090137544,0.1519037826277826,-0.05702139172640715,False,"(380000.0, 440000.0]","(120650.75, 278313.978]"
3501,280000.0,5,231064.657901303,200081.89842551784,0.030544230947914627,0.08146559897027102,-0.05092136802235639,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
3502,1200000.0,1,896315.270667816,815173.6185960731,0.06404473252052904,0.10284121098919485,-0.03879647846866581,False,"(950000.0, 1300000.0]","(703996.533, 902688.818]"
3503,670000.0,1,738456.7350602559,649788.7580561985,0.010439573568968732,0.0009099895319912716,0.00952958403697746,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
3504,650000.0,1,556301.013219923,503282.48427557736,0.02077988194937998,0.050949182059991015,-0.030169300110611034,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3505,650000.0,2,574578.3051848749,501647.0519248137,0.013463744494167729,0.052091354325677915,-0.03862760983151019,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
3506,320000.0,1,330949.9537137292,326989.0718117989,0.0011709129524688708,0.00047702270303205056,0.0006938902494368202,True,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3507,570000.0,3,552989.2662808404,484603.9101517459,0.0008906280752974884,0.02244534367919695,-0.021554715603899464,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3508,791574.0,2,772794.0189228784,718102.8593798592,0.0005628689069392579,0.008614905591713693,-0.008052036684774435,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3509,520000.0,4,571721.8773655021,502054.950366052,0.00989331582179007,0.0011909201418818707,0.008702395679908199,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
3510,550000.0,2,538998.8172668254,504323.456747926,0.0004000860215824793,0.00689701356515235,-0.006496927543569871,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3511,310000.0,1,263829.58102959755,242350.23588048265,0.02218218093550987,0.0476221705039161,-0.02543998956840623,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
3512,100000.0,3,164918.17317966558,156283.1479051708,0.4214369208985052,0.31677927381153326,0.10465764708697195,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3513,760000.0,2,791404.978699585,766715.159310074,0.0017075358156533674,7.807022950082114e-05,0.0016294655861525463,True,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3514,790000.0,1,613752.0289089964,536568.7548486756,0.0497730288634758,0.10291202694912789,-0.05313899808565209,False,"(740000.0, 950000.0]","(566407.917, 703996.533]"
3515,330000.0,2,345061.00510083104,304944.1047751314,0.0020829556900574713,0.005764902530023817,-0.003681946839966346,False,"(275000.0, 331274.0]","(333776.363, 371708.671]"
3516,400000.0,2,395406.8181667895,351395.9126949116,0.00013185824595584458,0.014764733142254103,-0.014632874896298258,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
3517,1900000.0,5,1292213.8626689734,1046910.7631832084,0.1023279747179417,0.20159591301181606,-0.09926793829387437,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3518,607000.0,3,555725.1735605545,489625.3126571837,0.007135608527625963,0.03739138178913197,-0.030255773261506008,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3519,618000.0,3,535136.2584336356,471586.5788984902,0.017978445100012647,0.05612867973379007,-0.038150234633777425,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3520,430000.0,1,326019.45437164087,296883.8208532181,0.05847460178026649,0.09583513872708566,-0.037360536946819164,False,"(380000.0, 440000.0]","(278313.978, 333776.363]"
3521,450000.0,4,396594.7289149242,369061.5538407735,0.014084557924298437,0.032350775637876604,-0.018266217713578167,False,"(440000.0, 511000.0]","(371708.671, 411670.459]"
3522,168000.0,4,201627.70413185697,171359.42281868064,0.04006598941254642,0.00039986258767971225,0.039666126824866706,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3523,470000.0,2,497042.64538019954,436047.3042266741,0.003310568896148607,0.005218585560326046,-0.0019080166641774394,False,"(440000.0, 511000.0]","(487661.932, 566407.917]"
3524,230000.0,4,232884.42855590064,205027.95373074996,0.0001572765235178647,0.011788338277383082,-0.011631061753865218,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3525,300000.0,4,307524.9993760098,277365.1436400905,0.0006291735067660877,0.005692630249263739,-0.005063456742497651,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3526,380000.0,3,381876.9125462237,352277.3400156925,2.4396126774044585e-05,0.005322339865689219,-0.005297943738915174,False,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3527,550000.0,5,543988.9365743884,491486.054667012,0.00011944754878256304,0.011318617515477379,-0.011199169966694816,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3528,1300000.0,5,1189555.666695001,1013892.2792370952,0.00721772234271343,0.04843646620126883,-0.0412187438585554,False,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
3529,850000.0,5,808843.1357809341,785581.3221935176,0.0023444809305835637,0.005743620830914034,-0.0033991399003304706,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
3530,250000.0,5,253049.3228829938,245352.94616703177,0.00014877392071599267,0.00034552174922407574,-0.00019674782850808307,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3531,457713.0,4,438074.26044758526,378713.807028492,0.0018409446291368112,0.029789198233944863,-0.02794825360480805,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3532,295000.0,5,310250.67985300475,280086.3279963649,0.0026726025392570536,0.0025557898607527613,0.00011681267850429224,True,"(275000.0, 331274.0]","(278313.978, 333776.363]"
3533,240000.0,1,252809.7134488065,237780.8886897996,0.0028487631708426025,8.54940105392236e-05,0.0027632691603033787,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3534,350000.0,2,384409.6610950743,354570.21392122126,0.009665508381043847,0.00017050494110795625,0.009495003439935892,True,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3535,240000.0,2,256487.3684630852,225603.44257657597,0.004719328452040568,0.0035982789174643344,0.0011210495345762338,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
3536,470000.0,3,449576.1463805352,383512.6432131042,0.001888337694293006,0.033861760452620224,-0.031973422758327215,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
3537,340000.0,1,492340.6797842563,437875.2082618389,0.20075850101322942,0.08286813488147347,0.11789036613175595,True,"(331274.0, 380000.0]","(487661.932, 566407.917]"
3538,235000.0,3,350415.3375379911,329734.7657701139,0.241207788845784,0.1625111063018261,0.0786966825439579,True,"(89999.999, 275000.0]","(333776.363, 371708.671]"
3539,650000.0,1,852486.0784474262,826483.7935038485,0.09704286855625381,0.07371959614084977,0.023323272415404037,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
3540,895000.0,2,950477.1141811872,882937.6127552564,0.0038422149094878262,0.00018164375149608834,0.003660571157991738,True,"(740000.0, 950000.0]","(902688.818, 1178419.257]"
3541,350000.0,5,320755.7992625197,293535.27473092475,0.006981414504277907,0.026026654691527713,-0.019045240187249807,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
3542,560000.0,5,524743.4843618629,489651.1627195464,0.003963717777239182,0.015781118962728755,-0.011817401185489573,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3543,1050000.0,5,861796.9553962868,869157.5902338391,0.03212733423864604,0.02966347135603813,0.002463862882607911,True,"(950000.0, 1300000.0]","(703996.533, 902688.818]"
3544,375000.0,2,397805.9392470635,356922.7626292266,0.0036985661506897796,0.002323815189043812,0.0013747509616459674,True,"(331274.0, 380000.0]","(371708.671, 411670.459]"
3545,545000.0,4,316546.3539269563,274371.8006534179,0.1757127124116405,0.24657729915520038,-0.07086458674355989,False,"(511000.0, 600000.0]","(278313.978, 333776.363]"
3546,590000.0,1,517055.5946457884,420890.2955612893,0.015285510693707352,0.08215481796997441,-0.06686930727626705,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
3547,356979.0,3,312501.7404807702,271631.64191054605,0.015523537787041235,0.05716034311627753,-0.0416368053292363,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
3548,380000.0,4,367441.1690062581,309396.3661014226,0.0010922731020039666,0.0345212819922739,-0.03342900889026994,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3549,1450000.0,4,779028.8330522773,696466.6747602837,0.2141271376338591,0.2700653851352315,-0.055938247501372385,False,"(1300000.0, 7100000.0]","(703996.533, 902688.818]"
3550,480000.0,3,330073.607198106,321200.73780583433,0.09756043080984293,0.10944967740195909,-0.011889246592116154,False,"(440000.0, 511000.0]","(278313.978, 333776.363]"
3551,335000.0,1,250342.72497099117,219339.61290945427,0.0638614766347716,0.11920093688514036,-0.05533946025036876,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
3552,420000.0,1,386851.6784190757,309717.019169186,0.006229088569344521,0.0689474822048168,-0.06271839363547228,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
3553,339190.0,2,359777.51625487907,331161.2587448414,0.003684018736855333,0.0005602848045829582,0.003123733932272375,True,"(331274.0, 380000.0]","(333776.363, 371708.671]"
3554,2000000.0,2,1450303.124830306,1190256.2022309322,0.07554166364283153,0.16392125450636824,-0.08837959086353671,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
3555,350000.0,2,325873.07971007103,291634.0909321398,0.004751904348380295,0.027808810949532473,-0.02305690660115218,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
3556,495000.0,4,304225.3262830027,281865.17964571965,0.1485357662762036,0.18539517048240528,-0.03685940420620168,False,"(440000.0, 511000.0]","(278313.978, 333776.363]"
3557,1200000.0,3,864906.1118688434,811244.1236518938,0.07797771796031672,0.10495217457998891,-0.026974456619672196,False,"(950000.0, 1300000.0]","(703996.533, 902688.818]"
3558,1950000.0,1,1095953.095327272,815809.2891251262,0.1918201486866713,0.33830074125834353,-0.14648059257167223,False,"(1300000.0, 7100000.0]","(902688.818, 1178419.257]"
3559,180000.0,2,284200.46217467374,238296.3805300092,0.3351153184387534,0.10489098712653193,0.23022433131222148,True,"(89999.999, 275000.0]","(278313.978, 333776.363]"
3560,710000.0,4,540330.0948622159,419894.6848447384,0.05710747214732126,0.1669531717542822,-0.10984569960696094,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
3561,390000.0,4,429186.97298495326,383342.98001816345,0.010096113423559873,0.00029136038815628614,0.009804753035403587,True,"(380000.0, 440000.0]","(411670.459, 487661.932]"
3562,590000.0,4,593507.5530044134,491970.1125478748,3.5343085546593826e-05,0.02760660394678637,-0.027571260861239774,False,"(511000.0, 600000.0]","(566407.917, 703996.533]"
