Id,preco,fold,xgb900_corr00_multiplicativa_calibrado_cf,xgb900_corr00_log_afim_calibrado_cf,xgb900_corr15_multiplicativa_calibrado_cf,xgb900_corr15_log_afim_calibrado_cf,xgb900_corr30_multiplicativa_calibrado_cf,xgb900_corr30_log_afim_calibrado_cf,xgb_te950_corr00_multiplicativa_calibrado_cf,xgb_te950_corr00_log_afim_calibrado_cf,xgb_te950_corr15_multiplicativa_calibrado_cf,xgb_te950_corr15_log_afim_calibrado_cf,xgb_te950_corr30_multiplicativa_calibrado_cf,xgb_te950_corr30_log_afim_calibrado_cf,xgb_feat_te950_corr00_multiplicativa_calibrado_cf,xgb_feat_te950_corr00_log_afim_calibrado_cf,xgb_feat_te950_corr15_multiplicativa_calibrado_cf,xgb_feat_te950_corr15_log_afim_calibrado_cf,xgb_feat_te950_corr30_multiplicativa_calibrado_cf,xgb_feat_te950_corr30_log_afim_calibrado_cf,lgb31_950_corr00_multiplicativa_calibrado_cf,lgb31_950_corr00_log_afim_calibrado_cf,lgb31_950_corr15_multiplicativa_calibrado_cf,lgb31_950_corr15_log_afim_calibrado_cf,lgb31_950_corr30_multiplicativa_calibrado_cf,lgb31_950_corr30_log_afim_calibrado_cf,blend_xgb900__xgb_te950_multiplicativa_calibrado_cf,blend_xgb900__xgb_te950_log_afim_calibrado_cf,blend_xgb900__xgb_feat_te950_multiplicativa_calibrado_cf,blend_xgb900__xgb_feat_te950_log_afim_calibrado_cf,blend_xgb900__lgb31_950_multiplicativa_calibrado_cf,blend_xgb900__lgb31_950_log_afim_calibrado_cf,blend_xgb_feat_te950__lgb31_950_multiplicativa_calibrado_cf,blend_xgb_feat_te950__lgb31_950_log_afim_calibrado_cf
3417,500000.0,3,962883.0866678851,990792.3081308625,963471.9170427715,990482.2373823156,963499.5416449282,991859.8960506121,1017663.6071349748,1037231.0513618245,1019764.8969533372,1038502.1332894422,1021224.0893729131,1041376.9365033878,972864.5656271549,1002295.43156062,974627.3061033124,1003511.2802199938,975817.1171567334,1006361.4160060649,964264.9880881372,987482.0278178654,966213.5788179004,988700.2609417432,967587.2004845609,991798.2941593899,987514.4231049267,1007282.8657706146,969203.8406218286,991904.1509529056,966279.6437978862,987941.2481761007,973724.784298168,991911.1549895055
3418,320000.0,2,899311.5567518731,947415.6181711451,899359.7485982899,946460.882211403,898859.1666235488,947307.9935602963,974764.8813378018,1011326.2229762487,976119.0325359922,1011999.1122824645,976858.2369724589,1014261.801362197,964507.4207584013,1001232.4617067901,965593.3842886958,1002287.1319288053,966114.8251888677,1004801.211461977,960754.8501153532,995053.9047688957,962145.2136134143,995635.3296735475,962930.0873379714,998035.8390866927,931071.4818932808,965722.843648737,937156.0434185505,973257.327370488,922768.1316379509,956548.9281910243,966494.3408088745,998799.8777238998
3419,460000.0,4,1002794.2714283064,1028674.8282035039,920166.2491913906,949707.5882724866,837045.0737472395,872217.2894195868,1017905.1743584328,1034903.3671383264,932786.629635737,952911.2064282637,847013.1886972543,872547.048280799,982101.6502360966,1014333.5554849511,901626.9944109573,938794.9847621509,820586.7674535372,864514.9452200225,896326.7591602432,913032.2629914082,829455.3766224552,848119.2108729543,761983.9222591628,785617.1910920748,842586.6221318889,870315.2643394297,833828.458687,865669.9032153189,811598.5446054146,841826.5930082871,787168.3286588404,812419.3728329089
3420,290000.0,1,908167.7428268386,955151.4673657848,814000.6625176069,866068.516199924,719374.5331703898,777504.5739253489,972358.6857485158,1003772.3456502233,868844.8936399282,905318.1576709985,764557.2780121092,807471.5840681258,968912.7761997302,1009378.0926035779,865481.9576934617,913027.3503952321,761344.3309737204,816902.2293448888,1040282.3054702483,1068052.881895031,926899.9947090939,960903.6179470622,812699.7555296196,854038.5971827105,749437.7041132546,791087.3963910337,737510.8724268636,786868.6692260868,758160.3076578693,798382.1226828943,788668.0529324679,823335.4751374894
3421,760000.0,2,992241.24802101,1033073.8670525159,992294.4197360558,1032349.8330410467,991742.1104950315,1033024.1133664085,968149.2462127397,1005181.1890440491,969494.2069175066,1005832.9312490723,970228.3944448415,1008106.4445453682,951510.9363256734,989118.9539573016,952582.266782326,990152.3110137164,953096.6814031809,992700.2414225689,950726.7354335244,985673.0482988342,952102.5866711411,986220.3378013232,952879.2680834559,988638.1324205829,983780.6093033917,1023953.7984003524,971348.9423346815,1010098.7027967708,979386.3556033864,1019043.542893542,954492.9697982747,987368.8025814963
3422,3100000.0,2,2156208.5857624453,2045614.6488964504,2247363.889668316,2125377.401039617,2337102.0966237127,2198054.8302985877,2130940.26867282,2036504.568487359,2220761.1209931215,2116269.452317239,2309369.191025313,2188544.836818792,2170512.538771833,2072987.4396016928,2253511.7139618313,2145224.233070758,2335327.4993643393,2210175.0457422654,2061865.1357028668,1982630.9135593816,2163489.684573624,2073794.1653672599,2263975.731761479,2157315.9175901497,2327627.57971331,2203302.105493921,2338615.481267827,2217727.6449479754,2314510.6264954424,2202588.7723333957,2314002.2227822836,2213512.962781953
3423,375000.0,3,910220.0113135567,940765.993422039,830317.0445807633,863283.7846668176,749878.9523030313,787403.8940567849,979593.8863735546,1000821.6360529221,889593.3879381282,913373.1260351248,798711.458395126,827370.230940796,928629.6156539075,960524.4902809246,845735.6103076047,881152.4946438735,762088.2261375685,803143.0087410434,991716.6142263475,1013684.4304390284,900017.1572675442,925201.7233150032,807459.9344457868,838094.3199359399,770147.5477690151,798419.2305907358,755249.8191574354,785674.289024807,771270.3208018664,797000.1554076651,786314.1985183397,810040.7035832434
3424,551419.0,3,1069663.3871716945,1091577.7855435242,1073289.9249527373,1094377.6196075564,1076293.1916915893,1098317.2498716826,1079584.6566222545,1096270.6053517414,1080331.6266570042,1096389.5161457353,1080393.1883306722,1097753.982046755,1070947.144221734,1094349.0153726782,1072019.105238768,1095064.7784737598,1072458.2545518042,1096918.6315566485,1092029.411973605,1109029.315844453,1091284.5574688367,1107922.267498108,1089880.15850892,1107985.3665202286,1078724.9529844653,1096712.5912161781,1076417.6241130808,1094845.9051220685,1082587.1636655773,1098652.6506636646,1083371.9620492302,1097441.0120726323
3425,430000.0,2,913217.4561949619,960298.4456407105,837358.9320270669,888587.844560267,761027.648348464,818111.1094580891,985972.2522502483,1021726.3853653746,899211.6105448264,940143.2393694503,811695.4713704715,859505.2237755685,981101.6478455929,1016674.9532648344,894780.4366572809,936035.0094001968,807790.5666645359,856364.4865428684,1067005.6765883544,1093882.4558999713,968447.8865740334,1001539.357419304,869054.3280165907,909869.0740821759,782084.5432168067,828200.9440562084,787800.9473352642,833366.1536742091,800285.6225442144,836812.7572199105,830445.9698480474,866944.9733764498
3426,270000.0,1,877786.5541646078,926859.813771983,786038.9362640908,839646.0132402552,693847.7708467513,753054.6726632086,1024071.6081090781,1052355.2353515904,910787.1641315167,945174.9861729317,796678.1979347011,838291.5598338447,1011701.8148983051,1048887.1761031838,899835.309810845,945180.9435925721,787223.0766500708,841433.4125668994,1021819.8269115386,1050801.658934486,909080.1783701595,944043.2345545496,795534.2063096554,837631.2140467308,761618.8052643129,797270.7881531715,732846.2273923915,782389.1770939323,735964.2610081321,776615.7311666562,793185.6373878437,829763.8707745465
3427,554000.0,2,939166.9986910572,984276.3656275114,859417.225133905,909233.0561930032,779183.1905262865,835279.0818267216,952390.4815153843,990525.5845299836,870627.4511645285,913278.280160814,788137.7489003972,837172.6383622959,944771.7500851175,982830.9436234754,863865.2545153501,906945.0256096012,782317.2561974428,832204.831681408,985757.4780165914,1018401.5406924413,899286.9756954925,936548.4339623558,812051.8216476069,855880.1912124073,783384.7529683475,833417.3709058035,781756.019425476,829688.2052066125,791892.7818683252,836027.1890361375,793915.958903603,833549.8182263614
3428,260000.0,1,1000689.282246503,1040649.0136709855,1001116.5405114066,1040406.7393581063,1001017.3339602035,1041351.6102794178,1191437.8030135117,1208172.2671410951,1193432.9171564947,1209991.3755758584,1194768.133688535,1212244.4783848184,1092668.9717517563,1123145.820826306,1094320.4540629175,1124803.4453971758,1095410.515339092,1127255.6347581754,1094976.8126641514,1118998.3348021402,1096745.9674755312,1120250.7002793232,1097911.6379705744,1122497.4131816837,1128499.2458543088,1134415.3581948422,1040887.579086348,1072857.0030674422,1041693.6552733609,1066495.2973841962,1099196.74291828,1120705.7543157928
3429,380000.0,5,1007841.751292961,1036579.6806104662,909598.3309472295,943592.7585723294,810882.1949693774,851602.2778006229,1107989.9140790796,1126943.4056463111,994964.8073309325,1020048.538649252,881088.004111863,913716.7794451447,1124659.04202085,1148429.116849554,1008610.6480777691,1041402.5737211237,891838.3960133307,934546.3000038477,953621.845123666,974200.261086879,863922.9169255994,887600.0212558572,773542.339193136,802790.6064511444,836298.4693505956,865420.3888055861,836612.3603372412,868403.0859813485,798896.4395158789,832032.5202551231,828887.4620850089,854754.2723619741
3430,590000.0,2,977829.7667136863,1019855.3015041142,927913.7960600619,972955.7232854582,877456.7631641383,927410.7338870623,1071068.4937417447,1100299.4466011226,1006626.9443659793,1040340.0489085582,941409.8380999601,981298.0418201908,1108858.5934549496,1134701.901821482,1038440.7418380757,1069926.739058914,967296.4766927022,1005898.745372812,955415.719558953,990060.5765952162,908564.4818980813,945293.2426365134,861032.4253623624,902292.856276726,903972.9338192823,941751.4503743909,928267.9464946626,963886.1573394688,872875.0150154865,917322.3390345157,931658.4710588304,970849.6882442626
3431,1200000.0,4,1320436.6294841948,1326950.4904253196,1320251.623792867,1326931.4601139706,1319252.9318735295,1326693.5324032067,1386228.3681406286,1387230.570442977,1387287.51257713,1388440.7971401836,1387488.7227869204,1388993.7032188196,1352336.335017822,1357185.429393575,1353110.5565421365,1358229.5219006364,1353105.0961796092,1358872.253960196,1274635.7046331263,1279578.1115996726,1275834.672198115,1280985.9453734737,1276241.7465063725,1282465.6035724385,1354449.708156306,1355057.8814102618,1329400.3258195654,1335408.660364663,1305783.2075906666,1313795.7336500646,1309849.177591797,1318272.8691147207
3432,420000.0,3,915974.8716296703,946243.5996189371,916535.0162978197,945807.3952376334,916561.2951283077,947273.4338144442,990318.4444831341,1011087.3136656363,992363.2715259204,1012245.7264583135,993783.2546687039,1015160.7155215499,937045.213656891,968484.1437120773,938743.0527852366,969589.3529308828,939889.0568562611,972498.3187097899,990887.993630881,1012894.2359865477,992890.3842418386,1014209.2396086183,994301.9311030223,1017261.8596032896,948419.3377810506,968948.5515200444,926110.4010134803,950099.2318124725,945309.1382438808,964253.2969795609,968996.1109119958,987346.4763920787
3433,680000.0,2,970177.6762692658,1012827.1453969928,925045.0335979646,970298.1904451725,879370.6728687931,929192.3804583163,978459.1208903373,1014755.7664383487,931369.3202422307,970262.441256921,883588.8623199749,927243.9580128113,994233.5500663536,1028876.3937987786,944465.5334952275,982573.6757745234,894060.6350969973,937597.5106270192,937399.276191575,973190.8821102456,896810.519198411,934212.7330770987,855562.5575307586,897122.9085779059,881731.4663129987,926563.1317618632,888465.6855709046,930079.303250681,872180.90488202,917368.7049282114,881989.1902673484,920688.975728081
3434,270000.0,5,911499.4284065218,945743.4840598961,911477.8462128657,945375.0034423026,910920.0047193593,946709.9682916199,973616.981722317,1000026.3927444925,974900.2490806429,1000996.5002443721,975574.202716544,1003561.7198148092,945720.6295259858,982471.437829263,946600.6213638115,983555.0732857203,946943.1920164598,986095.2492873105,902850.819657651,925248.8355468245,903899.5689972071,926267.7097204119,904397.7208323138,929334.2768011653,934435.1341353982,959526.4426444675,923074.3951977149,953045.0296833785,909947.1293873911,937466.5684843566,925624.029634522,948282.9402207516
3435,400000.0,2,923375.6701149949,969694.4450262598,850356.9121154941,900760.7308621353,776856.0352948039,833081.1975525549,971044.4648117499,1007870.9981186654,890789.0022080988,932236.4356779701,809797.3435936526,857708.3834392249,979120.539954951,1014832.765179131,897373.5336503751,938470.3005949692,814963.970820857,863153.1640603952,928216.1243053974,964580.1372117228,854604.6554313449,894310.4877992993,780285.9141849283,825633.1753819884,790756.1121625825,838120.6303898894,798841.5767167611,844278.044374622,779153.6750347399,826724.6562036434,804105.1870170156,846376.5592393444
3436,160000.0,4,927838.9281936199,957325.7826651303,927708.9291626036,956917.6840751448,927007.1724714129,958287.679369157,965709.4794114445,984490.1380713611,966447.3274066974,985490.8922109413,966587.4995539532,988130.982984737,955343.548509152,989146.7721867044,955890.489029212,990062.1189797963,955886.6316144714,992445.9854040375,972683.0600248311,987459.5454277174,973598.0002196997,988777.6374537728,973908.6413561235,991921.0682369065,947523.5429079391,970078.6413241009,935433.5092878564,963294.9981755009,944826.8963049952,964883.8657859988,968676.1209428685,985470.9249764738
3437,380000.0,1,948996.6651201297,992999.918443183,865660.9071878538,914617.0538752412,781842.4768079892,836922.6057626549,1005666.9049945159,1035089.7890853917,913831.5161255902,948061.728478837,821229.8622914235,861773.4599411498,979634.3913246584,1019295.7996504431,891116.7040634521,937033.7085644074,801916.3776400232,855320.2400162412,999984.9226411796,1030362.7226647434,909330.8998518653,944280.6576779067,817929.6097748035,859031.1423390239,808156.0670655313,847898.453651609,791169.6312575188,838198.2273278439,797647.3498954274,838990.4192725136,811746.0182550473,847250.049284557
3438,385000.0,2,924014.6252724805,970285.0413471828,843337.4581392509,894189.5797986161,762186.3076353818,819208.1895378508,931524.8839175749,971081.3366787005,849725.7199293256,893576.5192271968,767213.0366150726,817276.6925873865,915769.0755904048,955716.8648861966,836047.3391292971,880678.5206015189,755702.3899369856,806872.4452444189,1011661.11655535,1042529.8950552521,918184.6173095335,954352.1030552859,823915.6497703727,867146.6910953809,764786.7955804012,816124.2468994978,759401.6916642648,808828.8548334737,785076.4843820554,826775.4334248919,780705.7182057662,819049.9851257462
3439,200000.0,2,814166.9247086869,867998.0379935997,814210.5538682352,866853.9978795301,813757.3657779903,867841.9882398826,911448.3917530198,952329.2156261427,912714.5831755988,952803.4760992323,913405.7721050455,955163.756083549,934765.7229338485,973486.2858113567,935818.1995272139,974492.2939607638,936323.5611963167,977082.742179941,1004647.4653924715,1036002.9141468264,1006101.348413862,1036736.5009951992,1006922.0795274597,1039057.1676606244,854661.2940085351,892141.3378418715,882668.0479264878,919553.7742717763,883191.3566444723,907167.922378862,962439.385942535,991515.8858980128
3440,2000000.0,4,2275030.966793492,2195184.8599288426,2274712.213384653,2196548.343643582,2272991.528732284,2190709.904470727,2353582.524960742,2292204.472910202,2355380.7740042983,2293720.5347292125,2355722.395085276,2286994.5448972606,2208694.2735927952,2121129.2143518287,2209958.76571873,2122293.749858217,2209949.847618156,2117515.720451062,2072251.9167324528,2038798.3352566536,2074201.150404173,2040182.0129353164,2074862.9555869976,2035136.9075096396,2316083.013674246,2241114.478199281,2259586.9383114167,2186280.7245713337,2205907.9768729387,2158624.907919367,2133578.226766356,2098118.183969272
3441,650000.0,3,956163.4098761759,984421.3309566142,956748.1309777152,984092.8184591811,956775.562795929,985483.5490551915,1015955.4132290871,1035599.2112818172,1018053.175938455,1036863.1996577169,1019509.9190382544,1039740.5962632652,975654.9805211073,1004924.9098599481,977422.7769705757,1006149.4642734076,978616.0006947853,1008994.7997519533,925043.5677294292,949958.1503580943,926912.8996485302,951036.5515455074,928230.6493365671,954195.8019044419,982809.5683547617,1002547.2839983762,965852.062315348,988239.1644923395,948012.2980626693,971984.3983602572,955483.8804803012,974296.3956620038
3442,750000.0,3,935914.4708124467,965201.6914340047,936486.8091122264,964818.3548143663,936513.6599991791,966247.651076097,903231.1534128075,927517.2287088108,905096.1610764278,928329.9765634931,906391.2727842103,931353.2044828425,968546.5144826558,998225.1551955064,970301.431050122,999427.5564374648,971485.9611372477,1002285.0593789435,938331.414516423,962682.6175715555,940227.5985720087,963808.020296879,941564.277158715,966947.3055471715,925018.8446438177,951686.7280108316,950225.1910801909,972648.9783297288,939596.7220550305,962277.4100202023,958555.3366332732,977263.646935239
3443,450000.0,3,1090658.4744514045,1111298.3891025537,1091325.443107596,1111361.1513034443,1091356.7335174729,1112465.7962265073,1109581.5419552834,1124794.464791381,1111872.6255514803,1126457.6683397905,1113463.6158979668,1129177.2852263055,1100850.2336546679,1122268.1796384081,1102844.8723059373,1123895.4149989253,1104191.209527418,1126495.059450318,1061431.9327083281,1080012.001636434,1063576.878807067,1081590.3018365381,1065088.9174255638,1084508.2649839055,1101074.1477598303,1117061.6726860001,1097421.1292453704,1113981.842959599,1083584.829031376,1101512.0621541261,1086951.493238338,1100876.3621706343
3444,695000.0,3,895401.6274659322,926648.9028790578,895949.1910105357,926159.3443189102,895974.8796056224,927661.9761664382,960027.1601936494,982073.8852770146,962009.4412567854,983109.744105107,963385.9907815201,986065.8662273659,924649.177629083,956757.5676188415,926324.5562883951,957824.9788321895,927455.4000367954,960753.0728755792,876136.6753857909,903017.6862816768,877907.1760518445,903926.5015048325,879155.256543341,907152.1453708155,923854.4985700736,945870.1533347599,908390.5324210746,932696.0593508803,891271.6788135599,916826.6325375874,905258.5795040595,925702.7642241077
3445,1200000.0,2,1177985.5180808792,1201507.017966329,1214402.916521771,1233996.9702572175,1250061.0205376146,1266677.7415164595,1186843.1283124145,1206160.0363462626,1219402.4433535214,1235702.9591323924,1251259.8349595778,1265480.4554865207,1154741.672678369,1176741.6739730388,1191590.1961181539,1210593.573816255,1227801.2472702996,1244664.8275365187,1171429.569518523,1190081.531163164,1207071.5982252657,1222607.7442316406,1242030.749558185,1255492.290591025,1251476.868677831,1266209.784024065,1239040.2554887722,1255358.7425603594,1248967.5418788982,1263625.9433371872,1234670.1087577296,1247300.955359174
3446,930000.0,5,965683.568158113,996928.6196279391,965660.7030096236,996620.8593274764,965069.7005941229,997793.4671059112,1047672.3554490708,1070126.0890731323,1049053.230845872,1071266.6806278732,1049778.446825506,1073634.7805131525,1049456.1463994235,1079027.4250418318,1050432.664003201,1080216.8209858525,1050812.8110210132,1082427.668748928,1049167.1505402084,1065920.4916625493,1050385.860577632,1067152.8505129186,1050964.7430795867,1069702.0812474529,995727.5842756846,1015641.2531658657,992457.4763219425,1016388.6388932436,996764.6564628972,1016007.5294781795,1053113.3502734322,1070670.146692378
3447,600000.0,3,931146.786769812,960671.6145569091,866588.3470203974,898076.4690417754,801483.463966739,837173.6907219402,1030239.380917896,1049239.4339533965,950895.190744062,972427.7385885351,870667.8117391921,896948.6284705577,979113.9657873316,1008183.5094503914,906807.3740158915,939309.1849002895,833743.2992828565,871770.718809923,1071934.0794625517,1089978.0226587816,986548.5343108159,1008149.0781781301,900274.8829525667,927419.1210955414,830011.4011055278,855421.8700794568,814045.367479608,841716.1138694356,837512.2625705085,859276.4168406173,868681.1356401199,890224.8402001531
3448,380000.0,3,908527.0048848472,939154.0324539375,909082.5949707964,938698.3713228512,909108.6601259601,940177.8135072145,1016180.0300097223,1035813.7978415142,1018278.2565117923,1037078.7185578165,1019735.3216817742,1039955.7747746741,971016.7592189289,1000553.8432999152,972776.1516410377,1001763.9338279472,973963.7028316095,1004617.2313175993,938681.01161326,963017.2285291952,940577.9021361244,964143.8730458863,941915.0787333909,967282.6221952267,954456.8694931802,973124.1164891644,933393.4499071006,955076.0445406422,921964.0853845587,943981.1482910148,959976.3500201458,978636.2808112485
3449,364350.0,2,922722.8459842073,969090.9788274964,922772.2923827831,968192.110627377,922258.67902942,968997.4643646082,992220.1632235318,1027518.8944312764,993598.5634394422,1028248.0057894194,994351.0049365136,1030481.4561154195,997929.6857457339,1032307.6448034291,999053.280257496,1033417.4639117164,999592.7902109129,1035841.1633100816,1003300.9924805129,1034749.3655034163,1004752.926943655,1035478.2193433861,1005572.5580771596,1037801.4344838881,952099.7333545336,985845.5621988754,966175.4678984522,999877.089308133,953004.083258192,983007.4009446533,1003226.4032882615,1032852.0782050376
3450,330000.0,4,824947.0052668288,858671.9241196213,824831.4223697701,858188.0844686128,824207.4864006782,859877.7505721558,916662.7350133474,936990.886190863,917363.1089620062,937962.8293291271,917496.1620039566,940784.4653060571,954831.7372833424,988664.4042540912,955378.3847880799,989579.5426418257,955374.5294398924,991965.2020514504,1085630.6731821357,1097115.3546480208,1086651.8559090677,1098475.2258992845,1086998.5685844638,1101063.418979322,871718.9697172736,894453.5509175339,858546.6823297539,889493.6583822881,918267.1660170013,928755.1451018391,1036252.5271263092,1045369.6663048638
3451,185000.0,3,931455.4810922957,960964.9797547024,826949.9399974429,860048.1631253189,721895.4849472259,760303.0010909026,960212.8234227942,982251.8894465028,852014.9448694998,877052.6397219434,742895.9006152961,773124.1278459502,924669.5468774658,956776.8477503177,821387.9685359773,857870.6347032964,717305.5832986924,759967.6337986789,974639.7290671632,997390.4576448047,864350.3298869275,890864.3920005328,753160.5885762213,785511.0567485051,730899.7267227973,761600.3332357757,721262.4707171038,753406.4015604438,733946.6711933877,761922.2319214789,736687.926114824,761518.9366065125
3452,1500000.0,2,1406830.9743442456,1404725.7646841353,1376063.7769204632,1378025.3138969142,1344472.4433300884,1350578.2429797759,1408181.6779788707,1405626.266529942,1375531.499245624,1376803.9050355528,1341940.5313377497,1347151.3479375052,1425510.4456543084,1421563.9508985097,1389768.1474464247,1389923.6384151552,1353151.1665552168,1357556.7830477587,1331283.5836349553,1335760.203282609,1310761.2739419779,1317334.966100434,1289363.3332229573,1298553.2726064506,1344449.9025378781,1350019.8201541395,1350727.6362551143,1354929.9132451343,1326865.0844507806,1338329.075093753,1332951.8010868283,1340957.4700119244
3453,299990.0,3,903787.9014762526,934640.5322922558,808590.4621020203,842387.9033142254,712860.7692484009,751535.6310490229,1002426.3146593961,1022668.7348726188,893056.4896499525,916715.6199753784,782735.2608850502,811868.7791110382,950275.2986832699,980985.1511252745,848255.3414743965,883558.7133062393,745422.464953671,787102.0607969073,963680.7044432872,986923.7938597593,860114.782964053,886780.706434283,755674.2338586919,787950.916915538,741603.6817400021,769635.3618180999,725407.4872824555,755621.5374697978,728981.2256677115,756508.6411399702,752080.8123729887,776587.073110285
3454,750000.0,4,926597.6920723332,956140.729466803,901522.4564251545,931867.1295617846,875913.967440876,909489.1180889172,960133.4824862689,979096.4231064194,929075.3784554242,949315.4606863298,897413.8275073917,921373.9606103321,949950.9624415529,984063.2409906517,919346.4158731408,955565.7869393072,888194.4318284461,928674.0112701845,944239.1406173637,959763.580663719,915620.7353584873,932315.718266527,886396.8733565751,907032.894033872,887289.4709936066,912956.4142785637,880056.5197436389,910185.6643230633,880782.1249042342,904775.6004793436,888963.9220225161,909003.0661331604
3455,240000.0,2,839696.0061641865,891910.004166833,747229.7921229189,803550.8691052292,654354.1657300801,716206.739920156,950983.8374796289,989216.1772429163,842300.4346516106,886565.611057121,732850.4772583349,784477.6074047757,966865.4565891444,1003428.489744901,855566.1298088,899117.910968132,743579.5165020343,795302.280089228,1017011.2401993509,1047505.819444108,898666.5814751005,935963.3585170564,779485.4974579053,824869.4859325391,686585.4577733133,734186.4332221816,704585.7829240898,751670.0585387347,699510.8793125779,738660.931441434,757274.8787572145,798103.3379754164
3456,570000.0,2,968053.4696459481,1010874.9661529718,968105.3451987332,1010088.6299862693,967566.4995519134,1010809.6802064691,1012867.4493950234,1046634.1304384359,1014274.5329866316,1047430.5274369689,1015042.6321728865,1049628.1435874265,1033947.8734974687,1065677.025043617,1035112.0218064167,1066846.804589116,1035671.0042447929,1069167.917178651,984813.3843355471,1017520.9942639852,986238.5643196166,1018185.2753162382,987043.0922893316,1020542.8533978536,987486.5044605988,1020962.0439985362,1006408.0530039719,1037726.0539527222,975804.1389740924,1010248.4697098347,1020278.6050022909,1051375.7057135105
3457,700000.0,1,945325.2540625094,989604.3858489797,945728.8738823537,989221.1124351822,945635.15602219,990233.6362601682,1055353.5156741352,1081638.5773418173,1057120.750790935,1083043.9466463323,1058303.4608390054,1085543.137423604,988924.8473010983,1027879.8677474952,990419.5286131953,1029327.8598732598,991406.0933541721,1031982.5597333255,1054203.9662942651,1081042.8264895882,1055907.2443889012,1082148.508690111,1057029.5096689092,1084451.1713045016,1020017.4746375273,1041026.1688306088,965654.2645529539,1002824.4637162235,992069.8085483527,1019410.2051461599,1026364.1322200472,1049208.6753908633
3458,1400000.0,2,1023406.9113758644,1061581.6825966532,1023461.7531804922,1060940.141804245,1022892.0962592462,1061552.4037521544,1094513.2031523124,1121829.7003986617,1096033.7096804609,1122900.084287377,1096863.7242111764,1124943.3586775733,1096983.8347965025,1123792.95386315,1098218.9569036758,1125068.92056722,1098812.0184250074,1127198.206656245,1027349.204441034,1057113.526904794,1028835.94045225,1057927.5179566632,1029675.217398303,1060204.2966842658,1053568.092720498,1079451.7936564316,1066131.4041946575,1092629.4962630016,1026718.9528216512,1058687.4039739128,1076350.6646985612,1104662.3134097005
3459,650000.0,5,917344.5953287832,951277.639028363,862095.9731712847,898441.8676236738,806375.2526409845,847293.4871644429,974370.1182668582,1000741.2867579187,910089.4266131136,939253.0516048865,845108.2991180397,879307.2366760469,991370.882806371,1025085.4262838309,923966.3711907683,962347.5051173872,855949.0424132269,900794.6995404339,972349.3710716126,992218.2484780244,908972.4616730704,931167.4029478465,844931.4707801837,871982.4288859426,820635.265279073,853446.7006749058,822528.3891579374,856424.2660167522,821146.01760567,849850.8229511301,851716.9046765026,876882.3962728782
3460,790000.0,3,974434.4751649342,1001736.0916209207,975030.369542204,1001458.0075380148,975058.3255475352,1002812.8811111033,1044280.7532638434,1062636.4280125594,1046437.002636387,1064018.9760456632,1047934.3604552064,1066851.9670177593,997308.9260061521,1025308.3348037049,999115.9573990273,1026600.8623937948,1000335.6638471418,1029407.9049541564,949705.7678407502,973565.1173911295,951624.9372372107,974731.0580332978,952977.8188991749,977852.6189285496,1005202.7510480639,1023443.9234691156,985380.483889891,1006741.3731933202,968605.2563927623,991434.1405182659,978759.8678980317,996770.3381466253
3461,250000.0,5,885294.7247997038,920894.7158583426,885273.7630726879,920498.2794086576,884731.9589682807,921907.6495915606,995397.9470553054,1020684.5818540992,996709.9226247341,1021704.228763831,997398.9534019085,1024213.9292005299,996990.1886894514,1030317.3412282659,997917.8867865934,1031453.3918964406,998279.0289346656,1033836.8146244055,1054333.7655170478,1070866.135372288,1055558.4770819962,1072106.136974225,1056140.2102860557,1074634.890390063,925244.4654789706,946201.2927230519,920496.6124267611,946871.156137995,946464.2336390428,963878.3181424941,1032096.5694627984,1050557.9087175636
3462,415000.0,1,948559.8476001355,992596.0046194196,948964.8484748657,992220.775052553,948870.809942866,993229.4979179605,1177855.9981030806,1195603.1348305536,1179828.3689261894,1197379.991943885,1181148.3646465302,1199660.023910733,1134354.955225813,1161136.26872757,1136069.4425880103,1162879.2308166598,1137201.090362492,1165240.3569778062,1107126.756924493,1130283.7655568172,1108915.5424094154,1131580.4460216232,1110094.1472710834,1133809.63461244,1101529.2746427339,1105842.8441865826,1026855.7508650224,1059834.7711018417,1015403.9643571165,1038917.1022938616,1126349.6800149141,1147543.142652954
3463,330000.0,3,846629.039569036,880052.4999394054,847146.7772899097,879441.4898095002,847171.0666254647,881025.3199867272,938710.5782473128,961622.1845376332,940648.8444549582,962573.2637797418,941994.8288749086,965556.1352088769,875523.8293208615,910151.4817494286,877110.1973995359,911071.6882389185,878180.9609636173,914069.1007623569,941262.1429505284,965487.4563731465,943164.2494344183,966623.2774349909,944505.1029233827,969758.0513969313,886090.2680154926,908258.8624977743,859352.2141313205,885532.0695884728,882748.0686969558,903068.5217122341,913107.0570452478,933305.408303789
3464,727600.0,4,1147137.1069869124,1164978.3689235293,1080190.4375946792,1101799.068550961,1012637.9126933701,1039608.3323467472,1129630.0051374065,1142376.2695061709,1064622.8651986704,1080186.2457467269,998897.4918459712,1019216.1432229078,1074427.119921938,1100775.9234962426,1016647.2290473386,1047153.7858990042,958248.3545726355,994662.9526386474,1246699.6090556006,1252683.9239781133,1164325.158229027,1173559.7438838799,1081122.8560586795,1095407.2561378335,1006343.7926020414,1029041.7791768819,999971.6865907253,1024911.3530979725,1038206.6627564308,1053636.5263027991,1033888.1234284347,1043508.3995112422
